Abstract,Topic,DOI,GPT_response,GPT_class,Input_tokens,Output_tokens,reason_stop,system_fingerprint
"In response to the escalating challenges of global inflation, particularly in developing countries like Brazil, this study combines web scraping and machine learning to analyze inflation dynamics within the retail sector. By systematically real-time pricing and product data from a sponsor company and its four main competitors, we focus on Brazil's most consumed staple foods—beans, rice, sugar, and coffee. Our analysis reveals critical insights into how inflation impacts consumer choices and supply chain operations, highlighting the effectiveness of this approach in providing strategic solutions for managing retail sectors under economic stress. The findings highlight the effectiveness of this approach in providing strategic solutions for managing retail sectors under economic stress. Notably, we observed a 400% increase in sales volume for beans following a 50% price reduction and discovered coffee's price stability as a competitive advantage. Additionally, managerial insights emphasize the importance of diversified sourcing and strategic inventory management to mitigate the adverse effects of inflation. © 2024 Elsevier Ltd",18,10.1016/j.jretconser.2024.103875,"This study employs web scraping and machine learning to analyze inflation dynamics in Brazil's retail sector, focusing on staple foods. It examines how inflation affects consumer behavior and supply chain operations, providing strategic insights for managing retail under economic stress. The use of AI methods to analyze economic outcomes classifies this paper as B. Class: B",B,1618,64,stop,fp_0ba0d124f1
"Transaction efficiency is critical to the success of e-commerce platforms. We propose a Reverse Double Auction Mechanism (RDouMech), an innovative auction-based algorithm, to revolutionize the transaction process in e-commerce operations. It incorporates unique features of reverse auction, multi-bids, and multi-constraints (i.e., market clearing, individual rationality, and incentive compatibility). This operational innovation facilitates market clearing by precisely matching buyers with sellers, leading to a balance between demand and supply, improved matching rates between buyers and sellers, and a significant increase in transaction prices on the platform. We further validate our algorithm using proprietary data from an online automobile transaction platform. Our results show that RDouMech raises the transaction revenues by 19.73% and doubles social welfare compared to the human expert-assisted artificial intelligence (AI) algorithm that is currently employed by the platform. © 2024",18,10.1016/j.elerap.2024.101401,"This paper introduces a novel auction-based algorithm, the Reverse Double Auction Mechanism (RDouMech), designed to enhance transaction efficiency in e-commerce. It validates the algorithm using proprietary data and demonstrates significant improvements in transaction revenues and social welfare. The focus is on the operational innovation and its economic impact, classifying it under the analysis of AI's effects. Class: A",A,1607,74,stop,fp_0ba0d124f1
"Problem definition: Generating recommendations of compatible dating partners is a challenging task for online dating platforms because uncovering users’ idiosyncratic preferences is difficult. Thus, platforms tend to recommend popular users to others more frequently than unpopular users. This paper studies such popularity bias in an online dating platform’s recommendations and its consequences for users’ likelihood of finding dating partners. Methodology/results: Motivated by the empirical evidence that a user’s chance of being recommended by the platform’s algorithm increases significantly with the user’s popularity, we study an online dating platform’s incentive that generates popularity bias by modeling the platform’s recommendations and users’ subsequent interactions in a three-stage matching game. Our analysis shows that the recommendations that maximize the platform’s revenue and those that maximize the number of successful matches between users are not necessarily at odds, even though the former leads to a higher bias against unpopular users. Unbiased recommendations result in significantly lower revenue for the platform and fewer matches when users’ implicit cost of evaluating incoming messages is low. Popular users help the platform generate more revenue and a higher number of successful matches as long as these popular users do not become “out of reach.” We validate our theoretical results by running simulations of the platform based on a machine learning–based predictive model that estimates users’ behavior. Managerial implications: Our result indicates that an online dating platform can increase revenue and users’ chances of finding dating partners simultaneously with a certain degree of bias against unpopular users. Online dating platforms can use our theoretical results to understand user behavior and our predictive model to improve their recommendation systems (e.g., by selecting a set of users leading to the highest probabilities of matching or other revenue-generating interactions). © 2023 INFORMS.",18,10.1287/msom.2022.0132,This paper examines popularity bias in recommendations on online dating platforms and its effects on user interactions and platform revenue. It models the recommendation process using a three-stage matching game and validates findings through simulations based on a machine learning predictive model. The focus on the implications of AI-driven recommendations and their economic impact classifies this study in category A. Class: A,A,1775,69,stop,fp_0ba0d124f1
"This paper studies an emerging subscription model called ship-then-shop. Leveraging its predictive analytics and artificial intelligence (AI) capability, the ship-then-shop firm curates and ships a product to the consumer, after which the consumer shops (i.e., evaluates product fit and makes a purchase decision). The consumer first pays the up-front ship-then-shop subscription fee prior to observing product fit and then pays the product price afterward if the consumer decides to purchase. We investigate how the firm balances the subscription fee and product price to maximize its profit when consumers can showroom. A key finding is the ship-then-shop firm’s nonmonotonic surplus extraction strategy with respect to its prediction capability. As prediction capability increases, the firm first switches from ex ante to ex post surplus extraction (by lowering fees and raising prices). However, if the prediction capability increases further, the firm reverts to ex ante surplus extraction (by raising fees and capping prices). We also find that the ship-then-shop model is most profitable when (i) the prediction capability is advanced, (ii) the search friction in the market is large, or (iii) the product match potential is large. Finally, we show that the marginal return of AI capability on the firm’s profit decreases in search friction but increases in product match potential. Taken together, we provide managerially relevant insights to help guide the implementation of the innovative subscription model. Copyright: © 2023 INFORMS.",18,10.1287/mnsc.2023.4723,"This paper examines a subscription model called ship-then-shop, utilizing AI and predictive analytics to optimize pricing strategies for maximizing profits. It analyzes how varying levels of prediction capability affect the firm's surplus extraction strategy and profitability. The focus on AI's role in enhancing business models and decision-making qualifies it for category A. Class: A",A,1724,64,stop,fp_0ba0d124f1
"Through repeated interactions, firms today refine their understanding of individual users’ preferences adaptively for personalization. In this paper, we use a continuous-time bandit model to analyze firms that recommend content to multihoming consumers, a representative setting for strategic learning of consumer preferences to maximize lifetime value. In both monopoly and duopoly settings, we compare a forward-looking recommendation algorithm that balances exploration and exploitation to a myopic algorithm that only maximizes the quality of the next recommendation. Our analysis shows that, compared with a monopoly, firms competing for users’ attention focus more on exploitation than exploration. When users are impatient, competition decreases the return from developing a forward-looking algorithm. In contrast, development of a forward-looking algorithm may hurt users under monopoly but always benefits users under competition. Competing firms’ decisions to invest in a forward-looking algorithm can create a prisoner’s dilemma. Our results have implications for artificial intelligence adoption and for policy makers on the effect of market power on innovation and consumer welfare. Copyright: © 2023 INFORMS.",18,10.1287/mnsc.2023.4722,"This paper analyzes the strategic learning of consumer preferences using a continuous-time bandit model in both monopoly and duopoly settings. It compares forward-looking and myopic recommendation algorithms, focusing on their implications for AI adoption and market competition. The study emphasizes the impact of competition on algorithm development and consumer welfare. Since it discusses the implications of AI in a competitive context, it fits into Class A. Class: A",A,1637,80,stop,fp_0ba0d124f1
"Machine learning is having a profound impact on the dynamic pricing environment in e-commerce. This research digs into the use of dynamic pricing based on machine learning to shed light on how this trend is reshaping e-commerce's profitability, consumer happiness, and competitive landscape. Collecting data, cleaning up the data, choosing the right model, and evaluating the results are all part of the research technique. The hypothetical data shows a certain way to maximise profits and keep customers. Practical applications of this research are discussed, with an emphasis on the ethical issues raised by dynamic pricing. The last section highlights the significance of dynamic pricing based on machine learning, providing a road map for a more dynamic, adaptable, and lucrative future in online retail for both firms and customers. The article finishes with a look to the future, revealing promising opportunities to further customization, resolve ethical problems, and apply dynamic pricing models across a wide range of businesses.  © 2024 IEEE.",18,10.1109/ICONSTEM60960.2024.10568763,"This research explores the application of machine learning in dynamic pricing within e-commerce, analyzing its effects on profitability, consumer satisfaction, and competition. The methodology includes data collection, model selection, and evaluation. The focus is on using AI methods to address research questions related to pricing strategies rather than measuring AI's impact itself. Class: B",B,1619,65,stop,fp_0ba0d124f1
"Although lenient return policies can drive sales and customer loyalty, they have also resulted in enormous returns volumes and reverse logistics costs. Online retailers often feel compelled to offer free returns, but are then faced with numerous operational challenges, ranging from accurately forecasting returns volumes to identifying presales strategies to reduce the likelihood that a (costly) return occurs. In this research, we consider how the complementarity of the products within an order basket is related to consumer returns. By developing an understanding of the link between basket contents and returns, we can improve order-level returns forecasts, while also providing insights into the effect of basket recommendations on the expected return rate. We take a multimethod approach to this problem. First, we use a stylized model to generate theoretical predictions regarding how within-basket complementarity should influence return probability. Next, we propose a data-driven measure of complementarity, degree of copurchase (DCP), which is based on the machine learning concept of association rule and is implementable using standard retail sales data. Finally, utilizing a unique data set provided by a leading online specialty retailer, we implement the DCP measure and test the predictions of our analytical model. We find, as expected, that there is a decreasing relationship between within-basket complementarity and return probability. However, we also show that this decrease is convex, indicating that the return probability impact is more notable when the complementarity is increased from a lower base. Our results have practical implications for both reverse logistics planning and online product recommendations. © 2024 Decision Sciences Institute.",18,10.1111/deci.12625,"This research examines the relationship between product complementarity in online shopping baskets and consumer return rates. It employs a multimethod approach, combining theoretical modeling and a data-driven measure of complementarity using machine learning concepts. The focus is on understanding and predicting return probabilities to improve operational strategies. Since it uses AI methods to analyze a research question, it fits into Class B. Class: B",B,1742,75,stop,fp_0ba0d124f1
"Regular prices and temporary discounts are important elements for retailers’ and brands’ pricing decisions. These two variables need to be considered separately because consumer sensitivities to their changes typically differ. Although the scope and richness of retail datasets have grown rapidly in recent years, most of them only record actual prices paid by customers and lack direct information about regular prices and discounts. A systematic review involving close to five hundred publications that investigated pricing variables using retail scanner data confirms this, as 63% of them only observed actual prices. To solve this missing data problem, these studies often adopted heuristics to decompose actual prices into regular prices and discount depths. However, there are many such heuristics and their accuracies have not been assessed. This research introduces DEPART, a new machine learning approach based on regression trees with a publicly available R package and benchmarks it against previously used heuristics in two different datasets. The results show that on average the proposed method outperforms previously used heuristics by 26.5% or more. Additional analyses illustrate the potential economic benefits of adopting DEPART to improve pricing decisions. © 2023 Elsevier B.V.",18,10.1016/j.ijresmar.2023.08.009,"This paper presents DEPART, a machine learning method for accurately decomposing actual prices into regular prices and discount depths in retail datasets. It benchmarks this new approach against existing heuristics and demonstrates its superior performance. The focus is on improving pricing decisions using AI methods, classifying it as B. Class: B",B,1658,61,stop,fp_0ba0d124f1
"The facilitation of information technology has led to the rapid development of online-to-offline commerce, and this mode is attracting increasing businesses to enter the market. Its unique on-demand features affect consumers’ shopping behaviors. This study uses a difference-in-difference approach with propensity score matching and machine learning approaches to examine the impact of a new giant online-to-offline entrant on consumers’ ordering and spending behavior. We find that overall, the new entrant has a negative impact on consumers’ ordering and spending from the perspective of existing providers. This negative impact is amplified if the consumers are highly engaged on the platform. However, the new entrant effect is reduced if the providers use in-house rather than outsourced deliverymen or consumers have a relatively long distance from the new entrant. Furthermore, the new entrant effect is altered if the platform implements technological innovation. On a provider level, the new entrant has a direct negative impact on consumers’ ordering and spending from homogenous providers; however, a positive spillover effect is observed in terms of increasing consumers’ spending on heterogeneous providers. The direct effect occurs immediately, while the spillover effect appears in a time-lagged pattern. On a product level, we find that the new entrant negatively affects consumers’ ordering and spending on substitute products also sold by the new entrant, but that their spending on non-substitute products is boosted. Our findings provide decision support for the new entrant and existing providers to expand the market to stimulate consumers’ purchase from both, to enhance their financial performance. © 2023",18,10.1016/j.dss.2023.114036,"This study analyzes the impact of a new online-to-offline commerce entrant on consumer behavior using a difference-in-difference approach, propensity score matching, and machine learning. It examines how this entrant affects ordering and spending patterns among consumers, highlighting both negative and positive effects depending on various factors. The focus is on the economic implications of the new entrant rather than on AI's impact. Class: A",A,1735,78,stop,fp_0ba0d124f1
"The ever-increasing volume of returned garments not only represents a huge increase in costs for retailers or manufacturers and an inventory risk that is difficult to calculate, but also has a high environmental impact due to the destruction of the garments and the necessary logistics processes. Most of the existing solutions to these problems aim to eliminate returns altogether. However, many returns cannot be avoided, e.g. orders for a selection of products, repairs or quality-related returns. For this reason, this study explores the potential of AI to predict returns and make recommendations on how best to plan the reverse logistics network, resulting in environmental and economic benefits. To this end, an extensive literature review was conducted to capture the current state of research. Based on this, a conceptual approach for the development of an AI-based recommender system for the best possible handling of returns will be derived. © 2023 ICSBT International Conference on Smart Business Technologies. All rights reserved.",18,10.5220/0012010500003552,This study explores the use of AI to predict returns in the fashion industry and develop a recommender system for optimizing reverse logistics. It includes a literature review to establish the current state of research and aims to highlight both environmental and economic benefits. The focus on AI's application to address return management qualifies it for category A. Class: A,A,1616,66,stop,fp_0ba0d124f1
"Consumer behavior has become an important factor affecting enterprise′ s decision-making. Nowadays, with the wide application of big data technology and artificial intelligence, retailers can easily identify consumers which can create opportunities to implement differential pricing for different consumers. More specifically, consumers′ re-purchasing behavior will be affected by consumers′ attitude towards products, such as habitual difference and preference of consumers. In addition, the switching cost also affects both consumer behavior and enterprise decision, so it will be taken as one of the research factors in this paper. In order to study the influence of price discrimination and consumers′ product habitual difference on products on firms′ pricing strategies, this paper constructs two-period dynamic game based on the Hotelling′s idea. In the first period, duopoly firms compete on price and gain their market shares, and segment the market based on consumer information in case of the influence of price discrimination and switching cost on pricing decisions in the second period. After that, we figure out the optimal strategy of manufacturer and retailer in different situations. Firstly, we consider the pricing strategies with consumers′ product habitual difference on products. By using reverse induction, we obtain the pricing strategies of the enterprises in the second period, and then figure out the pricing strategies of the first period. It′s turned out that there exists a unique Nash equilibrium and the optimal equilibrium solution. Obviously, it can be found that consumers′ product habitual difference on products affects the pricing behavior of firms. The duopoly firms implement the similar pricing strategy to each other for their consumers, and they charge the same price to the same category of consumers. In the first period, no discrimination against consumers from the two firms is considered, while both of them price new and old consumers differently in the second period. In particular, the two firms both make low price strategy for new customers and high price strategy for old customers. We can also conclude that the pricing based on the habitual purchase behavior of consumers will benefit firms to obtain higher profits. Secondly, we comprehensively consider the pricing strategies of the duopoly firms in the case of consumers′ product habitual difference on products and switching costs. The switching cost is put into the consumer utility model in this case. Similarly, we also get a unique Nash equilibrium and optimal equilibrium solution by using reverse induction. The results show that the switching cost significantly influences the firm′s decision-making behavior and consumer purchasing behavior, and the firms do not adopt the same price to the consumers of the same category. However, the firms still carry out the discriminatory pricing strategy in the second period, and the switching cost increases the degree of discrimination against new and old customers. Under the dual influence of consumers′ product habitual difference on products and switching cost, the firm with switching cost has the advantage of product price in the first period. Furthermore, the firm who set switching costs ends up with higher profits. Finally, we compare the equilibrium results of the two models. The conclusions are given as follows. 1) The switching cost affects the pricing strategy with considering consumers′ product habitual difference, and it only affects the consumers who are going to switch. 2) The switching cost reduces the profit of firms with considering consumers′ product habitual difference, and the firm with switching cost has less negative effect than the firm without considering the switching cost. 3) Under the two strategies, the product price and profit are both proportional to the transportation cost. 4) As an important factor, the extra utility obtained by consumers affects the price and profit of the firms. Regardless of the strategy, the prices and profits of the same nature are equally affected by consumer′s extra utility. In summary, this paper studies a differentiated pricing competition by establishing a two-period dynamic pricing model in which the duopoly firms discriminate against different types of consumers. We integrate the switching cost and extra utility due to consumers′ product habitual difference into the basic setting. The research in this paper expands the application field of revenue management theory and method, and enriches the results of consumer behavior in terms of dynamic pricing strategy. In addition, it is helpful for firms to design a reasonable operation strategy to improve their corporate performance in practice. © (2023). All Rights Reserved.",18,10.13587/j.cnki.jieem.2023.05.013,"This paper constructs a two-period dynamic game model to analyze how consumer behavior, specifically habitual differences and switching costs, influences pricing strategies in a duopoly market. It examines the effects of differential pricing on firm profits and decision-making. The focus is on the implications of consumer behavior for pricing strategies rather than the impact of AI itself. Class: B",B,2264,68,stop,fp_0ba0d124f1
"Product returns are a critical, costly task for online retailers; yet the process of managing and avoiding returns is neither actively coordinated nor investigated. Based on a multiple case study approach, six in-depth interviews with top- and middle-level apparel industry managers were conducted to explore and describe practices of managing product returns in online apparel retailing. Our findings revealed returns management practices implemented in online apparel retailing and identified several applications to reduce the environmental footprint of product returns and improving the company’s performance, based on five facets of returns management: (1) the interplay of return policy, product category, and preventive actions; (2) the application of avoidance practices; (3) the management of returns in omnichannel retail; (4) the potential of artificial intelligence to reduce return rates; and (5) the role of sustainability in consumer behaviour. To reduce product returns and enhance a company’s performance, we propose to map the practices against different phases of the return journey. © BLED 2022. All rights reserved.",18,10.18690/um.fov.4.2022.25,"This paper explores returns management practices in online apparel retailing through a multiple case study approach, focusing on interviews with industry managers. It identifies strategies to reduce returns and improve performance, including the potential role of AI. The emphasis on AI's application in managing returns aligns it with category A. Class: A",A,1633,60,stop,fp_0ba0d124f1
"We propose a human-machine hybrid approach to automating decision making in high human-interaction environments and apply it in the business-to-business (B2B) retail context. Using sales transactions data from a B2B aluminum retailer, we create an automated version of each salesperson, which learns and automatically reapplies the salesperson’s pricing policy. In a field experiment with the B2B retailer, we provide salespeople with their own model’s price recommendations in real time. We find that, despite the loss of private salesperson information, reducing intertemporal behavioral biases by providing the model’s price to the salesperson increases profits for treated quotes by 11% relative to a control condition. Using counterfactual analyses, we show that although the model’s pricing leads to higher profitability in most cases, salespeople generate higher profits when pricing out-of-the-ordinary or complex quotes. Accordingly, we propose a machine learning hybrid pricing strategy with two levels of automation. First, a random forest model automatically allocates quotes to either the model or the salesperson based on its prediction of whose pricing would generate higher profits. Then, if the quote is allocated to the model, the model determines the price. The hybrid strategy generates profits significantly higher than either the model or the salespeople. © 2023 INFORMS.",18,10.1287/mksc.2023.1449,"This study develops a human-machine hybrid approach for pricing decisions in a B2B retail context, utilizing machine learning to automate and enhance sales strategies. It employs a field experiment to assess the impact of AI-generated price recommendations on profitability. The focus is on using AI methods to improve decision-making rather than analyzing AI's broader economic impact. Class: B",B,1690,69,stop,fp_0ba0d124f1
"Carnival Corporation & plc identified the need for a cutting-edge revenue management system; however, existing solutions from the airline and hospitality industries were not compatible with the idiosyncrasies of the cruise domain. As such, the company partnered with revenue analytics to build a complete revenue and inventory management system to meet its requirements. Yield optimization and demand analytics (YODA) is a system that leverages a unique quadratic programming model to jointly determine cruise prices and allocate cabin inventory to multiple cruises (e.g., 14-day and 7-day lengths) offered simultaneously on a given ship. The optimization inputs come from several machine learning algorithms that predict demand. YODA combines these algorithms with an elasticity model derived from an exponential curve to represent the unique price-sensitivity behavior observed in the cruise industry. The system generates millions of price recommendations each day and has been used to price voyages on 65 Carnival ships, approximately one quarter of the ships in the entire cruise industry, since December 2017. During A/B testing, YODA generated a 1.5%-2.5% incremental uplift in net ticket revenue, which is a significant revenue increase because Carnival was a Fortune 300 company in 2019. © 2021 INFORMS",18,10.1287/INTE.2020.1062,"This paper describes the development of a revenue management system (YODA) for Carnival Corporation, which utilizes machine learning algorithms to predict demand and optimize pricing and inventory for cruise offerings. The focus is on the application of AI methods to enhance revenue management rather than analyzing the impact of AI itself. Class: B",B,1680,60,stop,fp_0ba0d124f1
"The primary objective of this study is to create an advanced management system that seamlessly integrates ChatGPT, an intelligent chatbot, with a cutting-edge two-stage auctions model. This integration aims to optimize the recycling process of electric vehicle batteries, ensuring utmost efficiency. To gauge the effect of incorporating ChatGPT on participants' values, we introduce technology coefficient parameters, providing a deeper understanding of its impact. In the initial phase of the auction, a sophisticated platform or an impartial third-party appraisal firm is employed. Their task is to collect vital attribute information from potential sellers regarding the waste batteries. Subsequently, this information is carefully matched with interested buyers. To determine the appropriate number of buyers both before and after the auction, we introduce two innovative matching mechanisms. We propose the implementation of a pioneering one-sided affine VCG (Vickrey-Clarke-Groves) auction, which portrays the affine externality of buyers to other buyers, along with a weighted generalized second-price auction. Additionally, we introduce a ground-breaking mechanism known as weighted multi-unit trade reduction. This inventive process allows successful bidders from the first stage to actively participate in the subsequent auction. Within this paper, we develop auction allocation rules based on the interplay between winning sellers' supply and winning buyers' demand. The outcomes of our numerical studies demonstrate the efficacy of the two-stage auction method in addressing buyers' concerns regarding battery performance. Furthermore, we have found that the utilization of ChatGPT technology proves advantageous for both participants and the platform; if buyers have a positive affine externality on other buyers, then the platform's revenue will be reduced, while social welfare will increase. In the realm of incentive compatibility, individual rationality, and budget balancing, our proposed mechanism stands unwaveringly strong, having undergone rigorous scrutiny and demonstrating commendable performance in numerous numerical experiments. Lastly, we offer practical management insights for stakeholders in the battery recycling market. These invaluable insights are derived from our hands-on experience, providing a fresh perspective for industry managers. © 2024 Elsevier Ltd",18,10.1016/j.tre.2024.103453,This study develops an advanced management system integrating ChatGPT with a two-stage auction model to optimize the recycling of electric vehicle batteries. It employs numerical studies to evaluate the impact of ChatGPT on auction participants' values and explores innovative auction mechanisms. The focus is on using AI to enhance auction processes rather than measuring AI's broader impact. Class: B,B,1829,68,stop,fp_0ba0d124f1
"While existing works pay little attention to price setters and the application of artificial intelligence (AI) agents in second-hand trading, the current research examines whether, and how, price setter (AI VS. seller)affects buyers' willingness to pay (WTP)in the case of second-hand trading on P2P platform. 25 interviews and 3 online studies have been conducted to demonstrate the results: (i) compared with goods priced by sellers, buyers are more willing to pay for goods priced by platform AI (Studies 1&2), (ii) buyers' perceived objectivity mediates the relationship between price setter and buyers' WTP (Study 2), (iii) perceived reductionistic of AI eliminates the effect of price setter on WTP (Study 3), and (iv) augmented intelligence (vs. AI)can have equal effect on buyers’ WTP (Study 4). These findings offer considerable implications for practitioners on how to build an AI pricing agent that is superior to humans on P2P second-hand trading platforms while ensuring the well-being of platform traders. © 2023 Elsevier Ltd",18,10.1016/j.jretconser.2023.103480,This research investigates the impact of AI versus human price setters on buyers' willingness to pay (WTP) in second-hand trading on peer-to-peer platforms. It employs qualitative interviews and quantitative online studies to analyze buyer behavior and perceptions regarding pricing agents. The focus on the effects of AI pricing on economic outcomes classifies this paper in category A. Class: A,A,1657,71,stop,fp_0ba0d124f1
"Research Summary: The reach of the modern enterprise relies on the power of information technology (IT) tools such as sensors, databases, and machine learning. But tool improvements must be fueled by increased computing power (e.g., faster hardware) or getting more productivity from existing systems (e.g., through better computer algorithms). New research has uncovered that this second source, algorithm progress, is more important than previously realized—sometimes orders of magnitude more important than hardware—and thus could be an important technological stepping-stone to give competitive advantage to a country's firms. Analyzing this “Algorithm Commons” reveals that the United States has been the largest contributor to algorithm progress, with universities and large private labs (e.g., IBM) leading the way, but that U.S. leadership has faded in recent decades. Managerial Summary: Companies are increasingly tackling problems with big data and sophisticated analysis techniques (e.g., Machine Learning). To meet the increased computational demands of these approaches, the capability of computers must improve. One important technique for doing this is to redesign algorithms, the recipes that computers follow to perform calculations. As a result, firms that develop better algorithms, or get access to them first, can get important advantages over their competitors. This paper shows that it is U.S. corporations and U.S. universities that have produced most of the important algorithm improvements, and thus suggests that better algorithms may have been a source of advantage for U.S. multinationals. © 2020 The Authors. Global Strategy Journal published by John Wiley & Sons Ltd on behalf of Strategic Management Society.",18,10.1002/gsj.1393,"This paper analyzes the significance of algorithmic advancements over hardware improvements in enhancing competitive advantage for firms, particularly in the context of the U.S. It discusses the contributions of U.S. universities and corporations to algorithm progress and its implications for global competitiveness. The focus on the impact of algorithm improvements on economic outcomes classifies it as A. Class: A",A,1745,69,stop,fp_0ba0d124f1
"Artificial intelligence-powered recommendation systems have gained popularity as a tool to enhance user experience and boost sales. Platforms often need to make decisions about which seller to recommend and the strength of the recommendation when conducting recommendations. Therefore, it is necessary to explore the recommendation strategy of the platform in the case of duopoly competition. We develop a game model where two competing manufacturers sell products through an agency contract on a common platform, and they can decide whether or not to provide recommendations to the manufacturers. Our highlight lies in the endogenous recommendation strength of the platform. The findings suggest that it is optimal for the platform to offer recommendation services when the commission rate is high. The platform also prefers to only recommend one manufacturer in the market with low or high competition, but it prefers to recommend both manufacturers in moderately competitive markets. From the view of manufacturers, they can benefit from the recommendation service as long as the commission rate is not too low. Moreover, recommending only one manufacturer consistently yields stronger recommendations compared to recommending multiple manufacturers. However, the impact of recommendation on prices is influenced by the commission rate and product substitutability. These results have significant implications for platform decision making and provide valuable insights into the trade-offs involved in the development of recommendation systems. © 2023 by the authors.",18,10.3390/jtaer18020055,"This paper develops a game model to analyze the recommendation strategies of platforms in a duopoly market, focusing on the strength of recommendations and commission rates. It explores how these strategies affect competition and manufacturer benefits. The study uses AI-powered recommendation systems as a focal point but primarily examines their strategic implications rather than measuring AI's impact. Class: B",B,1682,67,stop,fp_0ba0d124f1
"Artificial intelligence (AI) clearly can benefit standard business models, in which firms sell products to buyers. But the outcomes of greater reliance on AI in peer-to-peer marketplaces, also known as lateral exchange markets (LEMs), might differ. Deploying AI likely improves outcomes for buyers and sellers (separately), as well as the effectiveness of their matching. In contrast, contingencies related to the power of the LEM and the presence and interaction of buyers and sellers (consociality) may evoke a dark side of AI. Guided by literature on LEMs, AI, and agency theory, the current work establishes buy- and sell-side tensions that arise when LEMs deploy AI. With a unique focus on buyers and sellers (cf. platforms) in LEMs and careful attention to the dark side, as well as the bright side, of AI, this article offers novel perspectives and implications for research and practice. © 2022 Elsevier Inc.",18,10.1016/j.jbusres.2022.113580,"This paper explores the dual impacts of AI in peer-to-peer marketplaces, highlighting both positive outcomes for buyers and sellers and potential negative consequences (the ""dark side""). It employs a theoretical framework based on literature related to lateral exchange markets and agency theory. The focus on the implications of AI in this specific market context qualifies it for classification A. Class: A",A,1625,70,stop,fp_0ba0d124f1
"Ancillaries are a rapidly growing source of revenue for airlines, yet their prices are currently statically determined using rules of thumb and are matched only to the average customer or to customer groups. Offering ancillaries at dynamic and personalized prices based on flight characteristics and customer needs could greatly improve airline revenue and customer satisfaction. Through a start-up (Deepair) that builds and deploys novel machine learning techniques to introduce such dynamically priced ancillaries to airlines, we partnered with a major European airline, Galactic Air (pseudonym), to build models and algorithms for improved pricing. These algorithms recommend dynamic personalized ancillary prices for a stream of features (called context) relating to each shopping session. Our recommended prices are restricted to be lower than the human-curated prices for each customer group. We designed and compared multiple machine learning models and deployed the best-performing ones live on the airline’s booking system in an online A/B testing framework. Over a six-month live implementation period, our dynamic pricing system increased the ancillary revenue per offer by 25% and conversion rate by 15% compared with the industry standard of human-curated rule-based prices. Copyright: © 2022 INFORMS",18,10.1287/inte.2021.1105,"This paper focuses on the development and implementation of machine learning algorithms for dynamic and personalized pricing of airline ancillary services. It evaluates the effectiveness of these algorithms through A/B testing, demonstrating significant revenue and conversion rate improvements. The emphasis is on using AI methods to enhance pricing strategies rather than analyzing AI's broader impact. Class: B",B,1667,64,stop,fp_0ba0d124f1
"Humans are increasingly interacting in and operating their daily lives through structured digital and virtual environments, mainly through apps that provide media for sharing photos, messaging, gaming, collaborating, or video watching. Most of these digital environments are offered under “freemium” pricing to facilitate adoption and network effects. In these settings, users' early social interaction and experience often have a substantial impact on their longer term behavior. On this background, we study the impact of an algorithmic system that matches new users to existing communities in an assortative manner. We devise a machine learning-based matching system that identifies users with high expected value and provides them the option to join highly active, in terms of engagement and expenditure, teams. We deploy this mechanism experimentally in a digital social game and find that it significantly increases user engagement, spending, and socialization. This finding holds for more active communities and overall. Teams matched with low-activity new users are negatively impacted, leading to an overall more segregated social environment. We argue that social experience and social behavior in groups are likely mechanisms that drive the impact of the matching system. Copyright: © 2022 INFORMS.",18,10.1287/isre.2022.1135,"This study develops and tests a machine learning-based algorithmic system for matching new users to existing communities in a digital social game. It examines the impact of this system on user engagement, spending, and socialization, highlighting the effects of assortative matching. The focus is on using AI methods to analyze user behavior and outcomes, classifying it as B. Class: B",B,1661,73,stop,fp_0ba0d124f1
"We analyze the private equilibrium of a two-sided market representing the online gaming industry under a principal-agent model. A monopoly-holding platform hires a manager to attract new members from both sides of the market while considering uncertainty on the adhesion of viewers and online gamers. First, we mathematically demonstrate that increasing cross-group network externalities can decrease the platform’s profit, which contradicts a canonical result from the field of two-sided markets. Moreover, knowing that the intermediary’s goal is aligned with the private interest of online gamers, machine learning models empirically show that the main theoretical outcome is observed in reality due to the presence of heterogeneous indirect network effects in online gaming activities. Second, we conclude that social welfare can be either harmed or improved for increasing cross-group network externalities, which means that the professionalization of online gaming may or may not be legitimized depending on the value taken by exogenous parameters related to the platform’s uncertainty on the number of agents that get on board, risk aversion of viewers, and royalty rate applied to online gamers. Finally, a discussion based on 2020 facts is provided and several policy recommendations are formulated to ensure the persistence of best regulatory practices. © 2021 by the authors. Licensee MDPI, Basel, Switzerland.",18,10.3390/jtaer16040040,"This paper analyzes a two-sided market in the online gaming industry using a principal-agent model, focusing on the effects of cross-group network externalities on platform profits and social welfare. It employs machine learning models to empirically validate theoretical outcomes related to network effects. The study examines the implications of these findings for regulation and policy. Since it uses AI to analyze market dynamics, it fits into Class A. Class: A",A,1683,82,stop,fp_0ba0d124f1
