Abstract,Topic,DOI,GPT_response,GPT_class,Input_tokens,Output_tokens,reason_stop,system_fingerprint
"Weather risk affects the economy, agricultural production in particular. Index insurance is a promising tool to hedge against weather risk, but current piecewise-linear index insurance contracts face large basis risk and low demand. We propose embedding a neural network-based optimization scheme into an expected utility maximization problem to design the index insurance contract. Neural networks capture a highly nonlinear relationship between the high-dimensional weather variables and production losses. We endogenously solve for the optimal insurance premium and demand. This approach reduces basis risk, lowers insurance premiums, and improves farmers’ utility. Copyright: © 2023 INFORMS.",14,10.1287/mnsc.2023.4902,"This paper proposes a neural network-based optimization scheme to design index insurance contracts that mitigate weather risk in agriculture. It uses AI to improve the design of insurance contracts but does not analyze the impact of AI itself on economic outcomes. Therefore, it fits into Class B. Class: B",B,1653,55,stop,fp_0705bf87c0
"The ongoing pandemic coronavirus (COVID-19) outbreak has resulted a greater burden and loss to farmers in India in view of number of restrictions on movement as well as social interactions, during which scenario the “artificial intelligence (AI)” could act as a catalyst in accelerating their progress in agriculture. This paper provided an evaluation of application and benefits of AI in agriculture and the challenging parameters for implementing AI in Indian agricultural sectors against COVID-19 crisis period. A survey based data was collected from 523 farmers, and interpreted using Interpretive Structural Modelling (ISM) and MICMAC. The associated challenging parameters to implement AI were identified as “responsive time and accuracy levels; the absence of standardisation; a need for huge data; big data costs; method of implementation; versatility; insufficient awareness of context; and loss of employment;” respectively. © The Author(s) under exclusive licence to The Society for Reliability Engineering, Quality and Operations Management (SREQOM), India and The Division of Operation and Maintenance, Lulea University of Technology, Sweden 2024.",14,10.1007/s13198-024-02293-z,"This paper evaluates the application and benefits of AI in Indian agriculture during the COVID-19 pandemic, identifying challenges to its implementation through a survey of farmers. It analyzes the impact of AI adoption in agriculture, focusing on the barriers faced, thus studying the impact of AI. This qualifies it for category A. Class: A",A,1747,63,stop,fp_0705bf87c0
"Agriculture is the primary source of food, fuel, and raw materials and is vital to any country’s economy. Farmers, the backbone of agriculture, primarily rely on instinct to determine what crops to plant in any given season. They are comfortable following customary farming practices and standards and are oblivious to the fact that crop yield is highly dependent on current environmental and soil conditions. Crop recommendations involve multifaceted factors such as weather, soil quality, crop production, market demand, and prices, making it crucial for farmers to make well-informed decisions. An improper or imprudent crop recommendation can affect them, their families, and the entire agricultural sector. Modern technologies like artificial intelligence, machine learning, and data science have emerged as efficient solutions to combat issues like declining crop production and lower profits. This research proposes a Smart Crop Recommendation framework that leverages machine learning to empower farmers to make informed decisions about optimal crop selection. The framework consists of two phases: crop filtration and yield prediction. Crops are filtered in the first phase using an artificial neural network based on local input parameters. The second phase estimates yield for filtered crops, considering the season, farm area, and location data. The final recommendation provides farmers with crops aimed at maximizing profit. The remarkable 99.10% accuracy of the framework is demonstrated through experimentation using artificial neural networks and the 0.99 R2 error metric for the random forest. The uniqueness of this framework lies in its distinctive focus on the farm level and its consideration of the challenges and various agricultural features that change over time. The experimental results affirm the effectiveness of the framework, and its lightweight nature enhances its practicality, making it an efficient real-time recommendation solution. © The Author(s), under exclusive licence to Springer-Verlag GmbH Germany, part of Springer Nature 2024.",14,10.1007/s40745-024-00534-3,"This paper proposes a Smart Crop Recommendation framework that utilizes machine learning techniques to assist farmers in making informed decisions about crop selection based on various environmental and market factors. The focus is on developing an AI-based solution to improve agricultural practices rather than analyzing the impact of AI itself. Therefore, it fits into Class B. Class: B",B,1893,64,stop,fp_0705bf87c0
"Through the widespread use of ICTs, the convergence of the Internet of Things (IoT) and Artificial Intelligence (AI) has sparked a revolutionary transformation in rural farming. This study delves at the dynamic interplay of IoT, AI, and ICTs as they pertain to digital agriculture and their far-reaching effects on rural areas. The study's findings show that Internet-of-Things (IoT) sensors can monitor things like soil moisture, temperature, and humidity in real-time, and that artificial intelligence (AI) algorithms can interpret this data to deliver predictive insights that optimize resource allocation and boost crop yields. These learnings are shared through an ICT platform, which helps to close the digital divide and give rural farmers more agency. In order to promote broad use of technology in rural regions, it is crucial to have policies and incentives in place that are helpful to do so. Privacy of data and reducing prejudice are two ethical factors that contribute to fair results. Collectively, these results show how much progress can be made towards ending rural poverty, improving food security, reducing the digital gap, fostering sustainability, and propelling broad economic expansion. Collaboration across disciplines, model improvement, cost-effectiveness, and innovative applications are key steps for the future of rural community technology development.  © 2024 IEEE.",14,10.1109/ICONSTEM60960.2024.10568764,"This paper investigates the interaction between IoT, AI, and ICTs in digital agriculture, focusing on their effects on rural farming and resource optimization. It analyzes the impact of AI and IoT on agricultural practices and rural development. Therefore, it studies the impact of AI. This qualifies it for category A. Class: A",A,1795,64,stop,fp_0705bf87c0
"Artificial intelligence (simulated intelligence) apparatuses like master systems, normal language handling, discourse acknowledgment, and machine vision have changed how much work in agribusiness, yet in addition its nature. This is on the grounds that the total populace and interest for food are developing, and the climate and water supply are evolving. Specialists and researchers are presently moving towards involving new IoT advances in shrewd cultivating to assist ranchers with utilizing manmade intelligence innovation to improve seeds, crop security, and composts. This will get ranchers more cash-flow and help the pay of the country in general. In agribusiness, computer-based intelligence is making its mark in three primary regions: checking soil and harvests, prescient examination, and cultivating robots. Along these lines, ranchers are utilizing sensors and soil tests increasingly more to accumulate information that can be utilized by ranch the board apparatuses for additional exploration and examination. This book adds to the field by giving an outline of how computer-based intelligence is utilized in agribusiness. It begins with a prologue to simulated intelligence, including a survey of all the computer-based intelligence techniques utilized in horticulture, similar to AI, the Web of Things (IoT), master systems, picture handling, and PC vision.  © 2024 IEEE.",14,10.1109/ICONSTEM60960.2024.10568833,"This paper provides an overview of how AI technologies, including IoT, are transforming agriculture by improving crop management and farmer income. It discusses the applications of AI in monitoring, predictive analysis, and robotics in farming, focusing on the impact of these technologies. It studies the impact of AI in agriculture. Thus, it fits into Class A. Class: A",A,1795,70,stop,fp_0705bf87c0
"The purpose of this exploratory article is to investigate the possibility of utilizing Internet of Things (IoT) technology and machine literacy algorithms to develop intelligent irrigation systems for aquaculture agriculture. In many cases, traditional irrigation methods make the assumption that they are ideal and effective, which ultimately results in the loss of water and poor crop yields. By utilizing Internet of Things biases such as soil humidity monitors and rainfall stations, in conjunction with machine learning algorithms for data analysis and decision-making, intelligent irrigation systems can firmly adapt to soddening programs that are based on real-time environmental circumstances and crop requirements. Because of this integration, farmers canmaximize crop yield, reduce the amount of resources that are wasted, and perfect their water management. This research assesses the usefulness of the Internet of Things (IoT) machine literacy emulsion in perfecting irrigation techniques and agrarian sustainability. As a result, it contributes to developments in perfection husbandry and environmental conservation. The evaluation is carried out through empirical investigations and trials. © 2024 IEEE.",14,10.1109/ICSTEM61137.2024.10561002,"This paper explores the integration of IoT technology and machine learning algorithms to develop intelligent irrigation systems for aquaculture agriculture. It focuses on using AI and IoT to improve irrigation practices and resource management, rather than analyzing the impact of AI itself. Therefore, it fits into Class B. Class: B",B,1738,59,stop,fp_0705bf87c0
"Artificial Intelligence (AI) has been revolutionized the field of agriculture, particularly in plant disease prediction. AI algorithms can correctly forecast plant illnesses at an early stage since they have been trained on enormous datasets of plant pictures and disease patterns., enabling timely intervention and treatment. These models leverage machine learning algorithm such as Convolutional Neural Networks (CNN) for image recognition and pattern detection. By lowering the excessive use of pesticides, artificial intelligence (AI) in plant disease prediction not only improves the effectiveness of disease control but also supports sustainable agricultural methods. Furthermore, AI-powered mobile applications provide farmers with real-time disease diagnosis, making this technology accessible even in remote farming communities. © 2024 IEEE.",14,10.1109/ICSTEM61137.2024.10560672,"This paper discusses the application of AI algorithms, particularly Convolutional Neural Networks (CNN), for early prediction of plant diseases in agriculture. It focuses on using AI to enhance disease control and promote sustainable practices, rather than analyzing the impact of AI itself. Therefore, it fits into Class B. Class: B",B,1672,61,stop,fp_0705bf87c0
"Purpose: Managing weeds and pests in cropland is one of the major concerns in agriculture that greatly affects the quantity and quality of the produce. While the success of preventing potential weeds and pests is not guaranteed, early detection and diagnosis help manage them effectively to ensure crops’ growth and health Design/methodology/approach: We propose a diagnostic framework for crop management with automatic weed and pest detection and identification in maize crops using residual neural networks. We train two models, one for weed detection with a labeled image dataset of maize and commonly occurring weed plants, and another for leaf disease detection using a labeled image dataset of healthy and infected maize leaves. The global and local explanations of image classification are obtained and presented Findings: Weed and disease detection and identification can be accurately performed using deep-learning neural networks. Weed detection is accurate up to 97%, and disease detection up to 95% is made on average and the results are presented. Further, using this crop management system, we can detect the presence of weeds and pests in the maize crop early, and the annual yield of the maize crop can potentially increase by 90% theoretically with suitable control actions Practical implications: The proposed diagnostic models can be further used on farms to monitor the health of maize crops. Images obtained from drones and robots can be fed to these models, which can then automatically detect and identify weed and disease attacks on maize farms. This offers early diagnosis, which enables necessary treatment and control of crops at the early stages without affecting the yield of the maize crop Social implications: The proposed crop management framework allows treatment and control of weeds and pests only in the affected regions of the farms and hence minimizes the use of harmful pesticides and herbicides and their related health effects on consumers and farmers. Originality/value: This study presents an integrated weed and disease diagnostic framework, which is scarcely reported in the literature © 2024, Emerald Publishing Limited.",14,10.1108/IJPPM-11-2023-0620,"This paper proposes a diagnostic framework for managing weeds and pests in maize crops using deep learning techniques, specifically residual neural networks, for automatic detection and identification. It focuses on applying AI methods to improve agricultural practices rather than analyzing the impact of AI itself. Therefore, it fits into Class B. Class: B",B,1913,60,stop,fp_0705bf87c0
"The advent of digital agriculture keeps increasing in the last decades, and many of them adopt cutting-edge deep learning technologies, which require more computing resources than conventional agriculture applications. Vision-based analysis for growth monitoring, pest or disease identification, or phenotyping is usually based on powerful resources such as GPU. Unlike the urban area, agricultural sites are usually placed sparsely in rural areas, which makes it difficult to locate enough computational resources such as CPU, GPU, or connectivity. Edge computing architecture is an architecture that places and utilises the computational resources near data sources for efficient service provisioning, and is suitable for the management of agriculture applications in various crop fields. In this paper, a framework for AI management on edge resources for smart agriculture is presented. It leverages cloud technologies to manage resources that are placed in smart farms for deploying services according to various needs. A crop monitoring service implementation in a strawberry farm is also presented to show how the framework can be used to realize vertical service in cloud-edge continuum. © 2024 IEEE.",14,10.1109/ICIN60470.2024.10494451,"This paper presents a framework for managing AI resources on edge computing in smart agriculture, focusing on optimizing resource allocation for agricultural applications. It proposes a solution to improve agricultural practices using AI and edge computing, rather than analyzing the impact of AI itself. Therefore, it fits into Class B. Class: B",B,1738,59,stop,fp_0705bf87c0
"Forecasting agricultural productivity is a crucial undertaking in agriculture, as it aids in making informed decisions on crop cultivation and strategizing. There has been a growing fascination in utilizing artificial intelligence (AI) methods to forecast crop yields in recent years. This study offers a comprehensive analysis of the present status of AI-based crop yield prediction research. It covers the methodologies and data employed, as well as the problems and constraints associated with these approaches. The review emphasizes the utilization of machine learning methods, including decision trees, neural networks, and support vector machines, for the purpose of predicting crop productivity. These algorithms have been utilized on diverse agricultural data sets, encompassing climate, soil, and remote sensing data, along with crop management approaches. Researchers have investigated the incorporation of various data sources and the utilization of ensemble models to enhance the precision of agricultural production forecasting. A significant obstacle in utilizing AI for crop production prediction is the limited accessibility and reliability of data, together with the diverse and inconsistent nature of data across various agricultural regions. Transparent and interpretable models are necessary to establish trust and comprehension in the predictions generated by AI systems. Another obstacle is in the scalability and applicability of AI models to various crops and management approaches.  © 2024 IEEE.",14,10.1109/ICDT61202.2024.10489432,"This paper provides a comprehensive review of AI-based methods for forecasting agricultural productivity, focusing on the methodologies, data, and challenges associated with crop yield prediction. It analyzes the impact of AI techniques on agricultural forecasting. Therefore, it studies the impact of AI. This qualifies it for category A. Class: A",A,1779,60,stop,fp_0705bf87c0
"This work presents and implements a low-cost irrigation system for smart agriculture that is based on the Internet of Things (IoT). In order to continuously monitor environmental data in real time, the system is equipped with a network of sensors, including pressure, temperature, moisture, and water level sensors. In order to anticipate when irrigation pumps will switch on, machine learning techniques including Artificial Neural Networks (ANN), Decision Trees (DT), Naive Bayes (NB), and Support Vector Machines (SVM) are linked depending on established parameters. The study shows that the ANN model can identify complicated patterns in the agricultural environment with an accuracy of up to 98.33%. Farmers are able to make well-informed decisions quickly thanks to the cloud connectivity and intuitive interface of remote monitoring and control. Because predictive modeling minimizes pump activation delays, it lessens the chance of both over- and under-irrigation. The suggested strategy makes the most use of available water and provides opportunities for precision farming, which is a major step forward for sustainable agriculture. The study's findings demonstrate how well the system uses resources and open the door for the future creation of innovative, scalable agricultural technology.  © 2024 IEEE.",14,10.1109/ICDT61202.2024.10489218,"This paper develops a low-cost irrigation system for smart agriculture using IoT and machine learning techniques to optimize irrigation practices. It employs AI methods to enhance decision-making in agriculture but does not analyze the impact of AI itself. Therefore, it fits into Class B. Class: B",B,1773,54,stop,fp_0705bf87c0
"Agriculture needs a very high degree of physical as well as financial support. It is also an important occupation for people all over the globe. Due to a lack of crop estimation, countries like India have various issues such as storage, transportation, selling of crops, etc. Accurate and early estimation of grains is essential for the farmers to easily manage all these problems. Estimating crop yields may be used for crop insurance, delivery management, storage requirements, and cash-flow budgeting. Farmers can benefit greatly from early and accurate crop yield predictions, which have completely changed how they approach their agricultural practices. The area of planning offers one of the biggest benefits. With accurate predictions of future crop yields, farmers can plan and make wise decisions. The best crop varieties should be chosen, planting and harvesting times should be optimized, and specialized cultivation methods should be used. The better allocation of resources is yet another benefit. Farmers can use labor, water, fertilizer, and other resources more effectively and minimize waste by having a clear understanding of the expected yields. Additionally, by enabling farmers to participate in crop insurance programs based on precise yield projections, early forecasts can help them manage financial risks. This paper represents a model based on AI and ML for easily estimating the production of crops before growing by analyzing the current weather conditions, location-wise soil conditions and seasons, etc. This prediction system will be able to predict the production of crops before harvesting.  © 2024 IEEE.",14,10.1109/ICDT61202.2024.10488984,"This paper proposes a model using AI and machine learning to predict crop yields based on various factors like weather and soil conditions. It focuses on developing a predictive system to improve agricultural planning and resource allocation, rather than analyzing the impact of AI itself. Therefore, it fits into Class B. Class: B",B,1824,59,stop,fp_0705bf87c0
"In modern agriculture, there is a developing need for correct predictions of crop yields to optimize production and help resource control. Traditional strategies of yield prediction frequently depend upon manual records collection and analysis, resulting in time-consuming and doubtlessly error-prone effects. It has caused an increased interest in developing intelligent agriculture management systems that leverage superior technology to enhance farming practices. The proposed version explores using a more desirable fuzzy-based AI framework to expect crop yields in a clever agriculture place. Fuzzy judgment is an effective mathematical device that could capture uncertainty and imprecision in data, making it appropriate for agriculture's complicated and dynamic nature. The improved fuzzy-based AI framework uses a combination of fuzzy logic judgment and device mastering techniques to investigate numerous parameters with weather, soil situations, and plant increase patterns to make accurate predictions of crop yields. The system can learn and adapt to changing conditions by incorporating AI, making it more robust and reliable than traditional strategies. This method could revolutionize clever agriculture management by offering farmers actual-time data and hints for optimizing crop production.  © 2024 IEEE.",14,10.1109/ICDT61202.2024.10489101,"This paper proposes a fuzzy-based AI framework for predicting crop yields, aiming to enhance agricultural management by integrating AI techniques with traditional data analysis. It focuses on developing a new AI method rather than analyzing the impact of AI itself. Therefore, it fits into Class B. Class: B",B,1746,55,stop,fp_0705bf87c0
"Indian agriculture is in the period of transition from traditional to modern agriculture. The role of various technologies in solving contemporary global issues is inevitable in any business sector, likewise in agriculture. This research work attempts to understand the impact of one such technology, Artificial Intelligence (AI) on the agricultural value chain. Quantitative research methodology is followed in this research work and data is obtained from the agri companies that use AI for their operations and decision-making. A conceptual model is also developed for this purpose. Structural Equation Modeling (SEM) methodology is adopted to understand the relationship between barriers, benefits, and the future of AI and the performance of the agri value chain. Hypotheses are developed for this purpose and tested based on the data collected from agritech companies. The result obtained proves that the benefits of AI and the future of AI have a positive impact on the value chain performance which in turn have a positive influence on organizational performance. However, it is found that barriers to AI adoption do not have much influence on adopting it and on the value chain performance of agritech companies. One of the major contributions of this research work is that it would be useful to the practitioners/Government in framing policies on implementing technologies in the agricultural sector. © School of Management, Jilin University.",14,10.1142/S2424862224500015,"This paper investigates the impact of AI on the agricultural value chain in India, utilizing quantitative research and Structural Equation Modeling (SEM) to analyze data from agritech companies. It focuses on the relationship between AI adoption, its benefits, and the performance of the agricultural value chain, thus studying the impact of AI. This qualifies it for category A. Class: A",A,1790,71,stop,fp_0705bf87c0
"The purpose of this paper is to disclose the social cause and effect links of the development of the agrarian AI economy and to determine the prospects for its sustainable development, i.e. optimisation of its social implications through change management. Based on the international statistics for 2022 and using the methods of regression, correlation, and trend analysis, we prove that, in combination with electronic infrastructure, expanded capabilities of the AI economy for social communications allow optimising its implications, i.e. ensuring its sustainable development. The paper's originality consists in a reconsideration of the agrarian AI economy from the position of society and description of its previously unknown—social—nature, and the development of a new approach to its sustainable development. The practical significance of the paper is that the developed approach to the management of the development of the agrarian AI economy will allow raising the effectiveness of this management and will maximise its contribution to the increase in the population’s quality of life and strengthening of food security. The scientific novelty of the authors’ conclusions lies in their discovering the essential difference between the social implications of the development of the AI economy in agriculture and these implications in other sectors. The research results showed that, unlike most other spheres, the development of the AI economy leads to an aggravation of social risks but to the creation of social advantages in agriculture. Given this conclusion, a unique approach for agriculture to sustainable development in the AI economy was developed—not through limitation but through stimulation of digitalisation with particular attention to technological support for the optimisation of social communications. © The Author(s) under exclusive licence to Global Institute of Flexible Systems Management 2024.",14,10.1007/s40171-024-00383-2,"This paper investigates the social implications of the agrarian AI economy and its sustainable development, utilizing regression, correlation, and trend analysis on international statistics. It focuses on the impact of AI on social factors in agriculture, thus studying the effects of AI. This qualifies it for category A. Class: A",A,1859,59,stop,fp_0705bf87c0
"Farming is a crucial vocation for survival on this planet because it meets the majority of people's necessities to live. However, as technology developed and the Internet of Things was created, automation (smarter technologies) began to replace old approaches, leading to a broad improvement in all fields. Currently in an automated condition where newer, smarter technologies are being upgraded daily throughout a wide range of industries, including smart homes, waste management, automobiles, industries, farming, health, grids, and more. Farmers go through significant losses as a result of the regular crop destruction caused by local animals like buffaloes, cows, goats, elephants, and others. To protect their fields, farmers have been using animal traps or electric fences. Both animals and humans perish as a result of these countless deaths. Many individuals are giving up farming because of the serious harm that animals inflict on crops. The systems now in use make it challenging to identify the animal species. Consequently, animal detection is made simple and effective by employing the Artificial Intelligence based Convolution Neural Network method. The concept of playing animal-specific sounds is by far the most accurate execution. Rotating cameras are put to good use. The percentage of animals detected by this technique has grown from 55% to 79%. © 2024 K. S. Balamurugan et al., licensed to EAI.",14,10.4108/eetiot.5105,"This paper presents a method for detecting animals that damage crops using an AI-based Convolutional Neural Network. It focuses on employing AI to improve the effectiveness of animal detection in agriculture, rather than analyzing the broader impacts of AI. Therefore, it uses AI and fits into Class B. Class: B",B,1805,59,stop,fp_0705bf87c0
"With the rapid development of artificial intelligence technology, the application of intelligent agricultural system in the agricultural field is increasingly extensive. The purpose of this paper is to study the data analysis and decision support of artificial intelligence technology in intelligent agricultural system, and explore its application in improving agricultural production efficiency, optimizing resource utilization and promoting sustainable development. This paper uses the research method of literature review and empirical analysis to sort out and summarize the relevant researches at home and abroad, and verifies the effectiveness of artificial intelligence technology in intelligent agricultural system through experiments. In terms of data analysis, this paper focuses on the processing and analysis of sensor data, discusses the application of big data analysis in agriculture, and the role of machine learning algorithms in agricultural data analysis. The results show that artificial intelligence technology can efficiently process agricultural data, extract valuable information from massive data, and provide support for agricultural production decisions. In terms of decision support, this paper focuses on the application of intelligent agricultural system in crop growth forecast and optimization, disease and pest warning and control, and agricultural product yield forecast and market decision. The experimental results show that artificial intelligence technology in intelligent agricultural system can accurately predict the growth of crops, early warning and effective prevention and control of pests and diseases, and can also help farmers rationally plan agricultural product output, optimize market decisions, and improve the market competitiveness of agricultural products. To sum up, this paper studies and discusses the data analysis and decision support of artificial intelligence technology in intelligent agricultural system, and has achieved certain results in experimental verification. Through the research of this paper, we can better understand the development status and trend of intelligent agricultural system, and provide reference for further optimizing intelligent agricultural system, improving agricultural production efficiency, and promoting agricultural sustainable development. © 2024, Success Culture Press. All rights reserved.",14,10.33168/JLISS.2024.0128,"This paper investigates the role of AI technology in intelligent agricultural systems, focusing on data analysis and decision support to enhance agricultural production efficiency and sustainability. It employs literature review and empirical analysis to validate the effectiveness of AI in processing agricultural data and supporting decision-making. It studies the impact of AI. This qualifies it for category A. Class: A",A,1891,67,stop,fp_0705bf87c0
"The increase in global population has resulted in a corresponding rise in the need for food and water, highlighting the significance of optimizing the utilization of scarce agricultural resources. Water scarcity is a major issue that affects crop growth, yield, and quality. Traditional plant water stress detection methods are time-consuming, expensive, and impractical for large-scale applications. To address this, researchers are developing non-invasive vision-based techniques that detect water stress in plants accurately utilizing vision systems and deep learning. Applying vision systems and deep learning in agriculture can help improve traditional agricultural practices and advance technology in the agriculture sector. This work aimed to develop a MobileNetV2-SVM model to classify and detect the degree of water stress in lettuce. According to the findings, the model achieved an accuracy of 87.50%. Implementing the system to detect mild water stress in green ice lettuce resulted in a notable improvement in crop output and a decrease in water usage. This implies that implementing a vision-based deep learning model to detect and classify water stress in green ice lettuce has the potential to boost water productivity, achieving more yield with less water. © 2023 IEEE.",14,10.1109/HNICEM60674.2023.10589156,"This paper develops a MobileNetV2-SVM model to classify and detect water stress in lettuce using vision systems and deep learning. It focuses on applying AI techniques to improve agricultural practices rather than analyzing the impact of AI itself. Therefore, it fits into Class B. Class: B",B,1760,56,stop,fp_0705bf87c0
"The cultivation area assumes a huge part in the monetary area. All over the world, the human brain is a major topic of discussion and concern. Additionally, as the population grows on a daily basis, so does the interest in food and business. The farmer's standard methods, which we used, were deficient to meet the necessities. As a result, artificial intelligence is added. As a result of this strategy, a lot of people received food and work opportunities. The use of artificial intelligence in horticulture has exacerbated the agribusiness revolution. Changes in the weather, an increase in the population, difficulties finding work, and concerns about food safety have all had an impact on this generation's crop yield. Crop yields in this day and age are influenced by a wide range of factors, including employment issues, food security, population growth, and climate change. Examining the numerous human-made reasoning applications in horticulture, such as water system, weeding, and showering, in conjunction with sensors and other robot-related apparatus is the primary challenge of the report. Pesticide and herbicide use could be reduced, soil fertility could be maintained, more water could be saved, and service quality could be improved with these technologies. Implementation of farming's robotization, which includes using robots to weed structures and use of robots. Computerized weeding and various soil water sensing techniques are discussed. This paper also discusses the various applications of drones for crop spraying and tracking.  © 2023 IEEE.",14,10.1109/ICCAMS60113.2023.10525718,"This paper discusses the applications of AI and robotics in agriculture, focusing on improving crop yields and addressing challenges like food security and climate change. It examines various AI applications in farming practices, such as irrigation and weeding, but does not analyze the impact of AI itself. Therefore, it uses AI as a tool to solve agricultural problems, classifying it into Class B. Class: B",B,1834,76,stop,fp_0705bf87c0
"The Bound together Nations' Food and Cultivating Affiliation (FAO) broadens that by 2050, there will be 2 billion extra people on the planet, yet the extended locale under agribusiness will simply make up 4% of that turn of events. New specialized advancements and solutions for current cultivation bottlenecks can be utilized to carry out more productive practices. As a representation of how cultivating has advanced over the long haul, it is feasible to utilize the immediate use of simulated intelligence (manmade consciousness) or machine knowledge all through the sector [1]. With man-made intelligence controlled cultivating arrangements, a rancher can accomplish more with less, increment quality, and fuel different rural areas with simulated intelligence. Additionally, it examines the issues that are typical in the future and computer-controlled thoughts for the future.  © 2023 IEEE.",14,10.1109/ICCAMS60113.2023.10526113,"This paper discusses the potential of AI and machine learning to enhance agricultural practices in response to future challenges posed by population growth. It emphasizes the application of AI in agriculture but does not analyze the impact of AI itself on economic outcomes. It uses AI as a tool to propose solutions for agricultural efficiency. Therefore, it fits into Class B. Class: B",B,1708,69,stop,fp_0705bf87c0
"Due to deteriorating soil, varying climes, and rising costs, agriculture today faces a number of difficulties. Additionally, crop health, which is mostly impacted by diseases, is a significant problem in agriculture, hurting both the quality and volume of produce. In many fields of science and technology, disease control has been a research focus. Smart and Precision Agriculture (SPA) is a novel agricultural management approach that aims to maximize crop performance while reducing environmental impact by making use of information about the geographical and temporal variability of crops. Artificial intelligence, data storage, processing power, and sensor technology have all demonstrated significant potential for disease control. The increasing corpus of research has shown the value of utilizing data from many sensor types and machine learning techniques to create models for prediction, detection, evaluation, analysis, etc. This article examines cutting-edge methods for decision support systems based on the AI and IoT, which use many data sources, and are used for efficient crop health management.  © 2023 IEEE.",14,10.1109/IDICAIEI58380.2023.10406812,"This paper explores the application of AI and IoT in developing decision support systems for efficient crop health management, focusing on disease control in agriculture. It discusses the potential of AI in improving agricultural practices but does not analyze the impact of AI itself. Therefore, it uses AI as a tool to address agricultural challenges, classifying it into Class B. Class: B",B,1733,71,stop,fp_0705bf87c0
"Globally, farmers are faced with the dilemma of supplying optimal water for crops amidst the ever-increasing extreme weather conditions. Optimal water supply to crops has both cost and crop productivity implications for farmers. New technological advancements have led towards the developing of smart irrigation systems which ensure the efficient consumption of water during irrigation, mainly by applying Internet of Things (IoT). This research considers three crop types namely, beans, chilli and potato, and their respective threshold soil moisture content values. The results show that when beans, chilli and potato were selected, the system issued a command to irrigate for soil moisture values below the threshold soil moisture content, and not irrigate for values above the threshold moisture content, respectively. Moreover, the use of machine learning will enable the system to reduce the need and the cost for extensive sensor network infrastructure, thereby improving on cost efficiencies reported on smart irrigation systems that incorporate IoT technology. © 2023 IEEE.",14,10.1109/IEEM58616.2023.10406446,"This paper investigates the development of a smart irrigation system using IoT and machine learning to optimize water supply for different crop types. It focuses on the application of technology to improve irrigation efficiency and reduce costs, rather than analyzing the impact of AI itself. Therefore, it uses AI and fits into Class B. Class: B",B,1721,63,stop,fp_0705bf87c0
In current decades India has knowing a significant decline in land crop depiction generally due to the damaging belongings of feeling change accurate prognosis of crop yield before harvest is essential for laborers and policymakers to make conversant resolutions concerning marketing and depository this project aims to evolve an common prediction method original that allows farmers to estimate crop result before education bureaucracy will feature a user-friendly netting-located graphical interface and engage a machine intelligence invention anticipated effects will be determined to laborers empowering ruling class to create appropriate resolutions based on the news miscellaneous methods and algorithms including the usual chance forest invention will be promoted to resolve essential variables such as weather environments heat dampness rainfall and liquid for land result forecasting furthermore dossier excavating a comprehensive approach to resolving dossier from multiple outlooks will be used to extract valuable judgments random thicket a strong directed machine learning treasure worthy operating classification and reversion tasks builds an ensemble of conclusion trees all along preparation and generates prophecies established the fad of classes classification or the mean prognosis reversion from individual shrubs by integrating these methods this project aims to specify an direct solution for thinking crop yield in India portion of food to address the challenges formal by climate change in the land area. © 2023 IEEE.,14,10.1109/RMKMATE59243.2023.10369475,"This project aims to develop a web-based prediction system using machine learning to estimate crop yields in India, addressing challenges posed by climate change. It employs various algorithms, including random forests, to analyze essential variables affecting crop outcomes. The focus is on using AI to solve a problem rather than analyzing its impact. Thus, it fits into Class B. Class: B",B,1774,71,stop,fp_0705bf87c0
"Earth is now a habitat of eight billion human beings who depend on the limited resources available on the planet to survive. The increasing population is constantly exerting pressure on present agricultural production systems and demands for increased production to ensure food security across globe. Despite the large number of perceived benefits and government plans for using digital technologies, the adoption level of AI-based solutions in agriculture is quite low. To understand and evaluate the perspectives of facilitators involved in the diffusion of new agricultural technologies, this study uses an integrated framework built on three eminent theories. Using survey data of facilitators from Northern India, this paper examines the interaction of independent variables influencing adoption of AI-based solutions and validates the proposed framework using Structural Equation Model. The results show that facilitating conditions and compatibility of AI-based solutions directly influence its adoption intention paving the way to sustainable agriculture. © 2023 Informa UK Limited, trading as Taylor & Francis Group.",14,10.1080/12460125.2023.2294398,"This paper investigates the factors influencing the adoption of AI-based solutions in agriculture, utilizing survey data and a structural equation model to analyze the perspectives of facilitators in Northern India. It focuses on understanding the drivers of AI adoption rather than using AI itself. Therefore, it studies the impact of AI adoption. This qualifies it for category A. Class: A",A,1715,69,stop,fp_0705bf87c0
