Abstract,Topic,DOI,GPT_response,GPT_class,Input_tokens,Output_tokens,reason_stop,system_fingerprint
"The forecasting of credit default risk has been an active research field for several decades. Historically, logistic regression has been used as a major tool due to its compliance with regulatory requirements: transparency, explainability, and fairness. In recent years, researchers have increasingly used complex and advanced machine learning methods to improve prediction accuracy. Even though a machine learning method could potentially improve the model accuracy, it complicates simple logistic regression, deteriorates explainability, and often violates fairness. In the absence of compliance with regulatory requirements, even highly accurate machine learning methods are unlikely to be accepted by companies for credit scoring. In this paper, we introduce a novel class of monotonic neural additive models, which meet regulatory requirements by simplifying neural network architecture and enforcing monotonicity. By utilizing the special architectural features of the neural additive model, the monotonic neural additive model penalizes monotonicity violations effectively. Consequently, the computational cost of training a monotonic neural additive model is similar to that of training a neural additive model, as a free lunch. We demonstrate through empirical results that our new model is as accurate as black-box fully-connected neural networks, providing a highly accurate and regulated machine learning method.  © 2022 ACM.",11,10.1145/3533271.3561691,"This paper introduces a novel class of monotonic neural additive models for credit default risk forecasting, aiming to balance prediction accuracy with regulatory compliance. It emphasizes the importance of explainability and fairness in machine learning methods for credit scoring. The study employs empirical results to demonstrate the effectiveness of the proposed model compared to traditional methods. Since it focuses on the impact of AI in the context of regulatory requirements and credit risk assessment, it qualifies for category A. Class: A",A,1733,90,stop,fp_0ba0d124f1
"Forecasting refers to the process of predicting future trends by lying on data from the past. An error in forecasting can lead to significant business losses especially in banking industry where decisions are taken in a highly volatile and uncertain environment due to the dynamic changes in world economy. In this paper, we study both the effectuations of the exogenous factors in the tanker shipping-related financial market and the modulation of the credibility coefficient as an internal factor in shipping banks that may affect their decision to either increase or decrease loans within tanker shipping sector by adopting the artificial neural network technique. Within this context, we modeled a unique network that adjusts 88 macroeconomic indices to the real data of 89 shipping banks within a period of T = 5 years time. The main contribution of this study is the understanding of the relation between bias and either exogenous or unpredictable factors in the market as a key factor in the financing decision policy of a shipping bank for the forthcoming year T + 1. © 2022 The Author(s). This open access article is distributed under a Creative Commons Attribution (CC-BY) 4.0 license.",11,10.1080/23322039.2022.2150134,"This paper focuses on forecasting financial decisions in the tanker shipping sector using artificial neural networks. It examines how exogenous factors and credibility coefficients influence loan decisions by shipping banks. The methodology involves modeling macroeconomic indices to predict future financing policies. Since it analyzes the impact of AI on financial decision-making, it qualifies for category A. Class: A",A,1716,67,stop,fp_0ba0d124f1
"The performance of credit scoring models is closely linked to a bank’s profitability. Application scoring models for potential customers usually perform worse than models for existing customers. This is due to the lender not having access to the financial behavioral data of potential customers. Access to such data about potential customers could therefore increase a bank’s profitability. Open banking application programming interfaces (APIs) provide access to 90 days of historical data on potential customers’ balances and transactions. We examine the performance of credit scoring models developed using such data from a Norwegian bank. We find that traditional regression models perform poorly, while machine learning (ML) methods can provide models that perform satisfactorily based on these data alone. Further, we find that the best performing models are based on an end-to-end deep learning approach, where machine learning algorithms create explanatory variables based on non-aggregated data. These results indicate that data available through the open banking APIs can be an important data source when banks assess the creditworthiness of potential customers. In combination with end-to-end deep learning methods they have the potential to increase the performance of a bank’s application credit scoring models and thus increase the bank’s profitability. © 2022. Infopro Digital Risk (IP) Limited",11,10.21314/JRMV.2022.018,"This paper investigates the impact of open banking APIs on credit scoring models, specifically focusing on the performance of machine learning methods compared to traditional regression models. It highlights how access to historical financial data can enhance creditworthiness assessments and improve bank profitability. The study emphasizes the use of AI techniques, particularly end-to-end deep learning, to optimize credit scoring. Thus, it qualifies for category A. Class: A",A,1735,79,stop,fp_0ba0d124f1
"Previous studies have yielded ambiguous results regarding the impact of income and financial experience on the decision of residential borrowers to strategically default. One explanation for these findings is the presence of an interaction effect between income and financial experience, which was ignored in earlier studies. We hypothesize that borrowers with a greater ability to assess the financial benefits of strategic default, due to a higher financial experience, and overcome the financial consequences of it, due to higher incomes, have fewer negative attitudes towards strategic default. We capture negative attitudes of US homeowners (borrowers) by measuring their anger towards residential borrowers who decided to strategically default. In particular, we (1) ask them to self-report their anger and (2) measure their anger with artificial intelligence (AI)-based emotion recognition software. We find evidence for the hypothesized interaction effect: Borrowers with higher incomes and greater financial experience, particularly regarding value of money, savings, and investments, have fewer negative attitudes towards strategic default. Our results have implications for mortgage lenders. While borrowers with higher incomes and more financial experience are likely to have a lower economic default risk, their strategic default risk may be higher. © 2021 American Real Estate Society.",11,10.1080/08965803.2021.2009621,"This paper investigates the interaction effect between income and financial experience on homeowners' attitudes towards strategic default. It employs AI-based emotion recognition software to measure borrowers' anger towards strategic default. The study finds that higher income and financial experience correlate with fewer negative attitudes towards strategic default, suggesting implications for mortgage lenders. Since it analyzes the impact of financial experience and income on attitudes towards strategic default using AI, it fits into category A. Class: A",A,1726,86,stop,fp_0ba0d124f1
"This is the first study to use the self-organisation (Kohonen) map technique, an artificial neural network based on a non-supervised learning algorithm, to categorise Vietnamese banks into super-class groups. Drawing on unbalanced yearly data from 2008 to 2017, this study identifies two super-class groups (one and two). While group one consists of joint stock banks, group two consists of commercial state and joint stock banks. Using the non-structural indicator, the Lerner index, to capture market power, and the data enveloped analysis technique to measure bank performance, our result shows significant differences in Lerner scores (which represent bank market power) of the two groups of banks. Differences in the Lerner scores provide evidence of a group of strong banks that is isolated from other banks. This implies that this strong bank group has the potential to be monopolist and impairs Vietnam’s competitive banking environment. The reason is that group two banks may be more profitable due to greater market power, whereas group one banks may struggle to cut costs to remain viable. These findings provide a better understanding for bank executives, policymakers and regulators of the Vietnam banking industry, and ensure an efficient and competitive Vietnam banking environment. © 2021 by the authors.",11,10.3390/jrfm14100485,"This study employs a self-organization map technique, a type of artificial neural network, to categorize Vietnamese banks into super-class groups based on market power and performance. It analyzes data from 2008 to 2017 to identify differences in market power between these groups, providing insights into the competitive landscape of the Vietnamese banking sector. The focus is on the implications of AI methods for understanding banking performance, which qualifies it for category A. Class: A",A,1745,89,stop,fp_0ba0d124f1
"We explore the quality of risk assessment for entrepreneurs/small business borrowers as compared to consumers, when the same information on previous credit history is used for both segments in marketplace lending. By building several cross-sectional logistic regression and machine-learning models and applying them separately to small business loans (SBL) and consumers we can measure models' predictive accuracy for different segments, and thus, make observations about the value of the information used for screening. We find the differences in profiles between SBL and consumers, hence they should be assessed by separate models. Yet separate SBL models do not perform well when applied to a future time period. We attribute this to the relatively low predictive value of personal credit history for entrepreneurs as compared to the consumers. We advocate the use of additional information for risk assessment of entrepreneurs, in order to improve the quality of credit screening. This should lead to improved access of small business borrowers to credit in situations when they have to compete with consumers for funding. © The Author(s).",11,10.1142/S2282717X21500043,"This paper examines the effectiveness of risk assessment models for small business borrowers compared to consumers in marketplace lending. It employs logistic regression and machine learning to analyze predictive accuracy and highlights the need for separate models due to differing profiles. The focus is on assessing the impact of credit history on risk assessment, which qualifies it for category A. Class: A",A,1689,67,stop,fp_0ba0d124f1
"Focus on fair lending has become more intensified recently as bank and non-bank lenders apply artificial-intelligence (AI)-based credit determination approaches. The data analytics technique behind AI and machine learning (ML) has proven to be powerful in many application areas. However, ML can be less transparent and explainable than traditional regression models, which may raise unique questions about its compliance with fair lending laws. ML may also reduce potential for discrimination, by reducing discretionary and judgmental decisions. As financial institutions continue to explore ML applications in loan underwriting and pricing, the fair lending assessments typically led by compliance and legal functions will likely continue to evolve. In this paper, the author discusses unique considerations around ML in the existing fair lending risk assessment practice for underwriting and pricing models and proposes consideration of additional evaluations to be added in the present practice. © 2022 by the author. Licensee MDPI, Basel, Switzerland.",11,10.3390/jrfm15040165,"This paper examines the implications of using AI and ML in credit determination, particularly concerning fair lending practices. It highlights the challenges of transparency and compliance with fair lending laws while discussing how ML can potentially reduce discrimination. The focus is on the impact of AI and ML on lending practices, which qualifies it for category A. Class: A",A,1671,65,stop,fp_0ba0d124f1
"Banks generally use credit scoring models to assess the creditworthiness of customers when they apply for loans or credit. These models perform significantly worse when used on potential new customers than existing customers, due to the lack of financial behavioral data for new bank customers. Access to such data could therefore increase banks’ profitability when recruiting new customers. If allowed by the customer, Open Banking APIs can provide access to balances and transactions from the past 90 days before the score date. In this study, we compare the performance of conventional application credit scoring models currently in use by a Norwegian bank with a deep learning model trained solely on transaction data available through Open Banking APIs. We evaluate the performance in terms of the AUC and Brier score and find that the models based on Open Banking data alone are surprisingly effective in predicting default compared to the conventional credit scoring models. Furthermore, an ensemble model trained on both traditional credit scoring data and features extracted from the deep learning model further outperforms the conventional application credit scoring model for new customers and narrows the performance gap between application credit scoring models for existing and new customers. Therefore, we argue that banks can increase their profitability by utilizing data available through Open Banking APIs when recruiting new customers. © 2022 by the authors.",11,10.3390/jrfm15120597,"This paper compares conventional credit scoring models with a deep learning model that utilizes transaction data from Open Banking APIs. It evaluates the effectiveness of these models in predicting defaults, particularly for new customers, and suggests that using Open Banking data can enhance banks' profitability. The focus is on analyzing the impact of AI methods on credit scoring performance. Class: A.",A,1740,69,stop,fp_0ba0d124f1
"In this paper, an analysis of the prediction of bank stability in the United States from 1990 to 2017 is carried out, using bank solvency, delinquency and an ad hoc bank stability indicator as variables to measure said stability. Different machine learning assembly models have been used in the study, a random forest is developed because it is the most accurate of all those tested. Another novel element of the work is the use of partial dependency graphs (PDP) and individual conditional expectation curves (ICES) to interpret the results that allow observing for specific values how the banking variables vary, when the macro-financial variables vary. It is concluded that the most determining variables to predict bank solvency in the United States are interest rates, specifically the mortgage rate and the 5 and 10-year interest rates of treasury bonds, reducing solvency as these rates increase. For delinquency, the most important variable is the unemployment rate in the forecast. The financial stability index is made up of the normalized difference between the two factors obtained, one for solvency and the other for delinquency. The index prediction concludes that stability worsens as BBB corporate yield increases. © Jos Alejandro Fern ndez Fern ndez, 2020.",11,10.21511/bbs.15(4).2020.12,"This paper analyzes bank stability in the U.S. from 1990 to 2017 using machine learning models, particularly focusing on the random forest model for prediction accuracy. It employs variables like bank solvency and delinquency, and utilizes partial dependency graphs and individual conditional expectation curves for interpretation. The study identifies key macro-financial variables affecting bank stability, concluding that certain interest rates and unemployment rates significantly influence solvency and delinquency. Since it measures the impact of AI methods on predicting bank stability, it fits into category A. Class: A.",A,1737,109,stop,fp_0ba0d124f1
"Lending by big technology companies (BigTechs) is an important new financial innovation in the digital era. This paper attempts to evaluate robustness and special features of BigTech's credit risk assessment. Using 1.8 million loan transactions for online merchants of a leading Chinese virtue bank, we carry out a horse race analysis between the BigTech approach (i.e., big data and machine learning models) and the bank approach (i.e., traditional financial data and scorecard models) in predicting loan defaults. We show that the BigTech approach better predicts loan defaults, reflecting information and modeling advantages. Though bank approach do well for the firms which have records in credit registry, BigTech's proprietary information can complement or, where necessary, substitute for credit history in predicting defaults, especially for the unbanked borrowers. We further discuss inclusiveness feature of the BigTech approach and the implications for financial inclusion, financial intermediaries' businesses and regulators' policy. © 2023 Elsevier Inc.",11,10.1016/j.chieco.2023.102016,"This paper evaluates the effectiveness of BigTech's credit risk assessment methods compared to traditional banking approaches using a large dataset of loan transactions. It employs a horse race analysis to assess predictive accuracy for loan defaults, highlighting the advantages of BigTech's use of big data and machine learning. The focus is on the impact of these AI methods on credit risk assessment and financial inclusion, classifying it as A. Class: A",A,1690,82,stop,fp_0ba0d124f1
"Small and Medium Size enterprises (SMEs) are critical actors in the fabric of the economy. Their growth is often limited by the difficulty in obtaining financing. Basel II accords enforced the obligation for banks to estimate the probability of default of their obligors. Currently used models are limited by the simplicity of their architecture and the available data. State of the art machine learning models are not widely used because they are often considered as black boxes that cannot be easily explained or interpreted. We propose a methodology to combine high predictive power and powerful explainability using various Gradient Boosting Decision Trees (GBDT) implementations and Shapley additive explanation (SHAP) values as post-prediction explanation model. This method is developed and tested using a nation-wide sample of French companies, and a history of past failures extracted from commercial court decisions. The performances of GBDT models are compared with traditional credit scoring algorithms. GBDT provides the best performances over the test sample, while being fast to train and economically sound. Results obtained from SHAP values analysis are consistent with previous socio-economic studies. Providing such a level of explainability to complex models may convince regulators to accept their use in automated credit scoring. © 2022 Smart Lenders Asset Management SAS.",11,10.1080/00036846.2022.2095340,"This paper proposes a methodology that combines machine learning models (specifically Gradient Boosting Decision Trees) with Shapley additive explanation (SHAP) values to enhance explainability in credit scoring for SMEs. It evaluates the performance of these models against traditional credit scoring algorithms using a dataset of French companies. The focus is on improving the interpretability of AI in financial contexts, which qualifies it for category A. Class: A",A,1740,83,stop,fp_0ba0d124f1
"In financial stability, it is essential to know the determinants of interest rates in interbank markets because they are important vehicles for liquidity allocation among banks and are relevant for monetary policy transmission. Recent research indicates that banks with excess liquidity exercise their market power by rationing liquidity during periods of financial stress. This confirms the value of knowing the banks connections and identifying liquidity spreaders in such markets to manage contagion risk, liquidity hoarding and to preserve financial stability. In addition to well studied bank features such as size, liquidity and credit risk, we study which network metrics relate to interest rates during different periods. Using transaction level data on unsecured and secured lending, we apply an approach that employs network theory, econometric models and machine learning to analyze the structural properties of the secured and unsecured interbank markets in Mexico. Our findings support the “too-interconnected-to-fail” hypothesis. In the secured interbank market, PageRank shows a relationship with interest rates, while metrics associated with the notion of influence and systemic risk (Katz and DebtRank) are relevant in the unsecured interbank market. In general, a bank with high centrality lends at higher rates and gets funding at lower rates. © 2021 The Author(s)",11,10.1016/j.jfs.2021.100893,"This paper investigates the determinants of interest rates in interbank markets, focusing on liquidity allocation and financial stability. It employs network theory, econometric models, and machine learning to analyze transaction-level data in Mexico's interbank markets. The study identifies relationships between network metrics and interest rates, supporting the ""too-interconnected-to-fail"" hypothesis. Since it analyzes the impact of network structures on interest rates, it qualifies for category A. Class: A",A,1737,89,stop,fp_0ba0d124f1
"To examine the relation between profitability and business models (BMs) across bank sizes, the paper proposes a research strategy based on machine learning techniques. This strategy allows for analyzing whether size and profit performance underlie BM heterogeneity, with BM identification being based on how the components of the bank portfolio contribute to profitability. The empirical exercise focuses on the European Union banking system. Our results suggest that banks with analogous levels of performance and different sizes share strategic features. Additionally, high capital ratios seem compatible with high profitability if banks, relative to their size peers, adopt a standard retail BM. © 2022 Elsevier Inc.",11,10.1016/j.frl.2022.103605,"This paper investigates the relationship between profitability and business models in banks of varying sizes using machine learning techniques. It analyzes how different components of bank portfolios contribute to profitability, focusing on the European Union banking system. The study aims to identify strategic features shared by banks with similar performance levels, making it relevant to the impact of AI on economic outcomes. Class: A.",A,1615,71,stop,fp_0ba0d124f1
"Retail credit issuers traditionally assign credit based on cutoffs from risk-based models. However, in recent years, advances in technology such as AI/ML have given rise to more models that predict more complicated facets of customer behavior, such as projected NPV. These can be used to precisely target profitable but risky customers. Using a unique regulatory panel dataset of credit cards combining data from many major banks, I construct both traditional risk and ML-based profit models and find that profit score cutoffs generally target wealthy, high-spending, “revolving” customers, while risk score cutoffs target low-activity “transacting” customers. Conducting simulations using both types of cutoffs, I find that, absent risk guardrails, profit-based underwriting could potentially cause an increase in riskiness in card portfolios. However, this is highly portfolio dependent and may only occur in those that concentrate on “revolvers” in the lower end of the credit spectrum. © 2023",11,10.1016/j.jbankfin.2023.106785,"This paper examines the impact of AI and ML on credit scoring models, comparing traditional risk-based models with profit-based models. It analyzes how these models target different customer segments and assesses the potential risks associated with profit-based underwriting. The focus is on the implications of using AI/ML in credit assessment, which qualifies it for category A. Class: A",A,1685,69,stop,fp_0ba0d124f1
"Taking advantage of granular data we measure the change in bank capital requirement resulting from the implementation of AI techniques to predict corporate defaults. For each of the largest banks operating in France we build by an algorithm pseudo-internal models of credit risk management for a range of methodologies extensively used in AI (random forest, gradient boosting, ridge regression, neural network). We compare these models to the traditional model usually in place that basically relies on a combination of logistic regression and expert judgement. The comparison is made along two sets of criterias capturing: the ability to pass compliance tests used by the regulators during on-site missions of model validation (i), and the induced changes in capital requirement (ii). The different models show noticeable differences in their ability to pass the regulatory tests and to lead to a reduction in capital requirement. While displaying a similar ability than the traditional model to pass compliance tests, neural networks provide the strongest incentive for banks to apply AI models for their internal model of credit risk of corporate businesses as they lead in some cases to sizeable reduction in capital requirement. © 2022 Elsevier B.V.",11,10.1016/j.jbankfin.2022.106401,"This paper measures the impact of AI techniques on bank capital requirements for predicting corporate defaults. It compares various AI models to traditional credit risk models based on their compliance with regulatory tests and their effect on capital requirements. The focus is on the economic implications of using AI in banking, qualifying it for category A. Class: A",A,1709,63,stop,fp_0ba0d124f1
"Financial inclusion increases savings, promotes investment and the expansion of the domestic market, and consequently favors economic growth. In this work, the evolution of a set of indicators of financial inclusion is analyzed simultaneously with a group of macroeconomic variables. The methodology applied is a particular type of neural network, called Self Organizing Maps (SOM). The data is for the years 2011, 2014 and 2017 including data from 37 countries belonging to three great regions: Latin America, Europe and Asia. The results show that there are five groups of countries with similar characteristics of financial inclusion and macroeconomic indicators, nonetheless, there are countries that move through different groups over the years studied. Also, there is evidence that the macroeconomic variables are related with the levels of financial inclusion; those countries with great GDP per capita, higher education and employment, present better levels of financial inclusion. © 2020, Bucharest University of Economic Studies. All rights reserved.",11,10.24818/18423264/54.3.20.11,"This paper analyzes the relationship between financial inclusion indicators and macroeconomic variables using Self Organizing Maps (SOM) neural networks. It examines data from 37 countries over several years to identify patterns and groupings related to financial inclusion. The focus is on understanding how macroeconomic factors influence financial inclusion, which qualifies it for category A. Class: A",A,1685,69,stop,fp_0ba0d124f1
"The paper evaluates, from a sustainable finance viewpoint, a machine learning model implemented in a fintech platform, whose aim is to assign credit ratings. The aim of the model is to learn from both micro economic data and macro economic trends the credit rating of companies that ask for credit. We show that the proposed model is able to reward the companies that have better financial performances with better ratings and, therefore, a higher probability/lower cost of obtaining credit. At the same time, the model correctly takes into account the overall evolution of the economy, favoring financial inclusion for the more penalized economic sectors, particularly during crisis times. The model, its application to credit rating, and its evaluation, are illustrated with reference to more than 100,000 European companies before and during the COVID-19 pandemic crisis. The results shows that, while the impact of the financial variables does not change over time, and particularly during the pandemic, the impact of sectors changes considerably, favoring financial inclusion and resilience. © 2023 The Author(s)",11,10.1016/j.seps.2023.101555,"This paper evaluates a machine learning model for assigning credit ratings, focusing on its implications for sustainable finance. It analyzes how the model rewards companies with better financial performance while promoting financial inclusion during economic crises. The study uses data from over 100,000 European companies, particularly during the COVID-19 pandemic, to assess the model's effectiveness. Since it examines the impact of AI on credit ratings and financial inclusion, it fits into category A. Class: A",A,1698,90,stop,fp_0ba0d124f1
"We study the impact of machine learning (ML) models for credit default prediction in the calculation of regulatory capital by financial institutions. We do so by using a unique and anonymized database from a major Spanish bank. We first compare the statistical performance of five models based on supervised learning like Logistic Lasso, Trees (CART), Random Forest, XGBoost and Deep Learning, with a well-known model like Logit. We measure the statistical performance through different metrics, and for different sample sizes and features available. We find that ML models outperform, even when relatively low amount of data is used. We then translate this statistical performance into economic impact by estimating the savings in capital when using an advanced ML model instead of a simpler one to compute the risk-weighted assets following the Internal Ratings Based (IRB) approach. Our benchmark results show that implementing XGBoost instead of Logistic Lasso could yield savings from 12.4% to 17% in terms of regulatory capital requirements. © 2022 Elsevier Inc.",11,10.1016/j.irfa.2022.102372,"This paper examines the impact of machine learning models on credit default prediction and their implications for regulatory capital calculations in financial institutions. It compares various ML models with traditional methods, measuring their statistical performance and translating these results into economic impacts, specifically savings in capital requirements. The focus on the economic implications of using ML models qualifies it for category A. Class: A",A,1697,70,stop,fp_0ba0d124f1
"The influence of controlling shareholder characteristics on corporate risk has been a popular topic for discussion in academic and theoretical circles. However, current research lacks systematic and quantitative conclusions based on predictive ability, as it only focuses on the causal relationship between a single characteristic of the controlling shareholder and corporate risk. This paper utilizes the back propagation neural network based on gray wolf algorithm (GWO-BP) method in the machine learning algorithm for the first time and takes the listed companies that publicly issue bonds in the Chinese bond market as a research sample. It summarizes the qualities of controlling shareholders from the perspective of controlling shareholders’ risk-taking and benefits expropriation and examines multi-dimensional controlling shareholder characteristics for predicting the debt default risk of companies. This research established that: (1) Overall, the characteristics of controlling shareholders can improve the ability to predict the debt default of a company; (2) The features of the investment portfolio of the controlling shareholder have a higher degree of predicting the debt default risk of a company,while the properties of equity structure and related transactions have a lower degree of predicting the risk of corporate debt default.This research not only uses machine learning methods to study controlling shareholders in China from a more comprehensive perspective but also provides a useful incentive for bondholders to protect their interests. © 2022 Taylor & Francis Group, LLC.",11,10.1080/1540496X.2022.2037416,"This paper investigates the relationship between controlling shareholder characteristics and corporate debt default risk using a machine learning approach (GWO-BP neural network). It aims to enhance predictive ability by analyzing multiple dimensions of shareholder characteristics. The focus is on the impact of these characteristics on corporate risk, qualifying it for category A. Class: A",A,1754,63,stop,fp_0ba0d124f1
"Research background: The global financial crisis from 2007 to 2012, the COVID-19 pandemic, and the current war in Ukraine have dramatically increased the risk of consumer bankruptcies worldwide. All three crises negatively impact the financial situation of households due to increased interest rates, inflation rates, volatile exchange rates, and other significant macroeconomic factors. Financial difficulties may arise when the private person is unable to maintain a habitual standard of living. This means that anyone can become financially vulnerable regardless of wealth or education level. Therefore, forecasting consumer bankruptcy risk has received increasing scientific and public attention. Purpose of the article: This study proposes artificial intelligence solutions to address the increased importance of the personal bankruptcy phenomenon and the growing need for reliable forecasting models. The objective of this paper is to develop six models for forecasting personal bankruptcies in Poland and Taiwan with the use of three soft-computing techniques. Methods: Six models were developed to forecast the risk of insolvency: three for Polish households and three for Taiwanese consumers, using fuzzy sets, genetic algorithms, and artificial neural networks. This research relied on four samples. Two were learning samples (one for each country), and two were testing samples, also one for each country separately. Both testing samples contain 500 bankrupt and 500 nonbankrupt households, while each learning sample consists of 100 insolvent and 100 solvent natural persons. Findings & value added: This study presents a solution for effective bankruptcy risk forecasting by implementing both highly effective and usable methods and proposes a new type of ratios that combine the evaluated consumers' financial and demographic characteristics. The usage of such ratios also improves the versatility of the presented models, as they are not denominated in monetary value or strictly in demographic units. This would be limited to use in only one country but can be widely used in other regions of the world. Copyright @ 2022 Kesmas: Jurnal Kesehatan Masyarakat Nasional (National Public Health Journal).",11,10.24136/oc.2022.013,"This paper focuses on developing AI models for forecasting personal bankruptcy risk in Poland and Taiwan, utilizing soft-computing techniques like fuzzy sets, genetic algorithms, and neural networks. It aims to provide reliable forecasting solutions in light of recent global crises affecting consumer financial stability. The study emphasizes the effectiveness and versatility of the proposed models across different regions. Class: A.",A,1881,71,stop,fp_0ba0d124f1
"The creative destruction wrought by high-frequency algorithmic trading has raised increasing concerns about the effect of machine learning behaviors and ultra high-frequency trading on financial markets. By employing a genetic algorithm with a classifier system as an adaptive learning tool, we address some of these concerns by studying a dynamic limit order market model with asymmetric information and varying speeds of high-frequency trading (HFT). We show that HFT benefits uninformed traders, improves information efficiency but reduces market liquidity. We find that there is a trade-off where a competition effect erodes the information and speed advantages of high-frequency traders, increasing trading speeds of HF traders reduces market liquidity but generates a hump-shaped relationship to the profitability of high-frequency traders and information efficiency. This research finds there may be potential benefits to throttling the trading speed arms race to improve market efficiency. We also find that strategic algorithmic trading compensates for diminishments in speed advantages, providing an insight on machine behavior in the FinTech age. © 2022",11,10.1016/j.jedc.2022.104438,"This paper examines the effects of high-frequency algorithmic trading (HFT) on financial markets, utilizing a genetic algorithm to model trading behaviors. It analyzes the trade-offs between information efficiency and market liquidity due to HFT. The focus is on understanding the impact of machine learning behaviors in trading, which qualifies it for category A. Class: A",A,1687,68,stop,fp_0ba0d124f1
"The use of machine learning as an input into decision-making is on the rise, owing to its ability to uncover hidden patterns in large data and improve prediction accuracy. Questions have been raised, however, about the potential distributional impacts of these technologies, with one concern being that they may perpetuate or even amplify human biases from the past. Exploiting detailed credit file data for 800,000 UK borrowers, we simulate a switch from a traditional (logit) credit scoring model to ensemble machine-learning methods. We confirm that machine-learning models are more accurate overall. We also find that they do as well as the simpler traditional model on relevant fairness criteria, where these criteria pertain to overall accuracy and error rates for population subgroups defined along protected or sensitive lines (gender, race, health status, and deprivation). We do observe some differences in the way credit-scoring models perform for different subgroups, but these manifest under a traditional modelling approach and switching to machine learning neither exacerbates nor eliminates these issues. The paper discusses some of the mechanical and data factors that may contribute to statistical fairness issues in the context of credit scoring. © 2021 The Author(s) 2021. Published by Oxford University Press. For permissions please e-mail: journals.permissions@oup.com.",11,10.1093/oxrep/grab020,"This paper examines the impact of switching from traditional credit scoring models to machine learning methods on accuracy and fairness in credit assessments. It analyzes data from 800,000 UK borrowers to evaluate performance across different demographic subgroups. The study focuses on the implications of AI in credit scoring, particularly regarding bias and fairness, which qualifies it for category A. Class: A",A,1748,71,stop,fp_0ba0d124f1
"Purpose: The purpose of this study is to investigate the effects of electronic banking (e-banking) on the profitability of banks is an important subject. Although there are many studies in this area, the effect of using different e-banking instruments, such as internet banking, telephone banking, ATM and POS, was not investigated comprehensively, using a system dynamics approach. To fill this gap, the present study tried to develop an analytical model with a systematic approach through identifying the effects of different areas of e-banking services in a financial institution. Design/methodology/approach: The income and cost of each transaction via different e-banking services were identified and the incomes and costs, number of transactions and other model variables were predicted for the next period using a single-layer neural network (perceptron). The proposed model was designed based on the system dynamics approach. Then, rates and auxiliary variables were introduced to the model based on the prediction data. Finally, the model was validated and different scenarios were examined. Findings: Results showed that increased investment on e-banking can increase online customers, thereby boosting the bank’s incomes through raising transaction fees and acquiring additional resources. On the other hand, the need for physical branches and associated costs reduces with increasing the tendency of traditional customers toward using e-banking services. Simulation results showed that although the expansion of e-banking carries a huge financial burden on the bank, the costs reduce and profitability significantly increases with time. Originality/value: This study can be used by senior managers of the bank throughout e-banking planning. This is because it systematically addressed the effects of e-banking expansion on different (banking) areas. The present study may also encourage researchers to conduct more extensive studies. © 2019, Emerald Publishing Limited.",11,10.1108/QRFM-11-2018-0117,"This study investigates the impact of various e-banking services on bank profitability using a system dynamics approach and a single-layer neural network for predictions. It identifies income and cost variables associated with e-banking transactions and validates a model to simulate different scenarios. The focus is on understanding how e-banking affects financial performance, which qualifies it for category A. Class: A",A,1848,72,stop,fp_0ba0d124f1
"To further explore the influence path of internet finance on the risk prevention and management of commercial banks, the backpropagation neural network optimization algorithm was used to predict the risk value and the change of the risk level of commercial banks under the background of internet environment was empirically studied and analyzed. The results showed that the maximum size of genetic algebra and the number of individuals significantly impacted the algorithm’s optimization performance when the genetic algorithm was used for parameter optimization. Through continuous attempts, the prediction effect was the best when the genetic algebra was 62, and the individual number was 45. The training network showed that the test set’s fitting degree was 96.07%, and the prediction error was 0.84%, which was much better than those before optimization. When the predicted risk value was more significant than 0.39, the bank should be vigilant and strengthen risk prevention. The development of internet finance can reduce commercial banks’ business risk levels, reduce their dependence on traditional business, and decrease commercial banks’ business risk levels. It can be seen that commercial banks can effectively improve risk management ability and efficiency promoted by technological development, so the level of business risk they undertake can be reduced. © 2021, The Author(s), under exclusive licence to Springer Science+Business Media, LLC part of Springer Nature.",11,10.1007/s10614-020-10088-0,"This paper investigates the impact of internet finance on risk management in commercial banks using a backpropagation neural network optimization algorithm. It empirically analyzes the relationship between internet finance and risk levels, demonstrating how technological advancements can enhance risk management. The focus is on the effects of AI methods on risk assessment outcomes, qualifying it for category A. Class: A",A,1754,69,stop,fp_0ba0d124f1
"This study explored the role of artificial intelligence (AI) in predicting companies’ financial distress. We used Artificial Neural Networks (ANN) to develop and test financial distress prediction models for the financial services and manufacturing companies listed on the Johannesburg Stock Exchange (JSE) for the period 2000–2019. Our constructed ANN Models achieved classification accuracy rates of 81.03 and 96.6 percent for the financial services and manufacturing industries, respectively. Both models could also predict financial distress up to five years prior to the firm being classified as distressed. This study provided key theoretical and practical contributions to the current literature by highlighting the potential role of AI models in solving financial problems. Creditors can use the models built in this study as a default prediction tool, investors as an investment decision-making tool, and for business managers a performance guidance tool to ensure long term financial sustainability. © 2021 Informa UK Limited, trading as Taylor & Francis Group.",11,10.1080/20430795.2021.2017257,"This study focuses on using artificial intelligence, specifically artificial neural networks (ANN), to predict financial distress in companies listed on the Johannesburg Stock Exchange. It evaluates the effectiveness of these models in forecasting distress and provides practical applications for various stakeholders. The emphasis on the impact of AI in predicting financial outcomes qualifies this paper for category A. Class: A",A,1682,67,stop,fp_0ba0d124f1
