Abstract,Topic,DOI,GPT_response,GPT_class,Input_tokens,Output_tokens,reason_stop,system_fingerprint
"Purpose: This study aims to develop the alleviating bullwhip effects framework (ABEF) replenishment rules, and bullwhip, inventory fluctuations and customer service fulfilment rates were examined. In addition, automated smoothing and replenishment rules can alleviate supply chain bullwhip effects. This study aims to understand the current artificial intelligence (AI) implementation practice in alleviating bullwhip effects in supply chain management. This study aimed to develop a system for writing reviews using a systematic approach. Design/methodology/approach: The methodology for the present study consists of three parts: Part 1 deals with the systematic review process. In Part 2, the study applies social network analysis (SNA) to the fourth phase of the systematic review process. In Part 3, the author discusses developing research clusters to analyse the research state more granularly. Systematic literature reviews synthesize scientific evidence through repeatable, transparent and rigorous procedures. By using this approach, you can better interpret and understand the data. The author used two databases (EBSCO and World of Science) for unbiased analysis. In addition, systematic reviews follow preferred reporting items for systematic reviews and meta-analyses. Findings: The study uses UCINET6 software to analyse the data. The study found that specific topics received high centrality (more attention) from scholars when it came to the study topic. Contrary to this, others experienced low centrality scores when using NETDRAW visualization graphs and dynamic capability clusters. Comprehensive analyses are used for the study’s comparison of clusters. Research limitations/implications: This study used a journal publication as the only source of information. Peer-reviewed journal papers were eliminated for their lack of rigorousness in evaluating the state of practice. This paper discusses the bullwhip effect of digital technology on supply chain management. Considering the increasing use of “AI” in their publications, other publications dealing with sensor integration could also have been excluded. To discuss the top five and bottom five topics, the author used magazines and tables. Practical implications: The study explores the practical implications of smoothing the bullwhip effect through AI systems, collaboration, leadership and digital skills. Artificial intelligence is rapidly becoming a preferred tool in the supply chain, so management must understand the opportunities and challenges associated with its implementation. Furthermore, managers should consider how AI can influence supply chain collaboration concerning trust and forecasting to smooth the bullwhip effect. Social implications: Digital leadership and addressing the digital skills gap are also essential for the success of AI systems. According to the framework, it is necessary to balance AI performance and accountability. As a result of the framework and structured management approach, the author can examine the implications of AI along the supply chain. Originality/value: The study uses a systematic literature review based on SNA to analyse how AI can alleviate the bullwhip effects of supply chain disruption and identify the focused and the most important AI topics related to the bullwhip phenomena. SNA uses qualitative and quantitative methodologies to identify research trends, strengths, gaps and future directions for research. Salient topics for reviewing papers were identified. Centrality metrics were used to analyse the contemporary topic’s importance, including degree, betweenness and eigenvector centrality. ABEF is presented in the study. © 2024, Emerald Publishing Limited.",0,10.1108/JGOSS-04-2023-0038,"This study conducts a systematic literature review to explore how AI can alleviate bullwhip effects in supply chain management, utilizing social network analysis to identify key research trends and topics. It focuses on analyzing the impact of AI in this context. Class: A",A,2175,49,stop,fp_0705bf87c0
"Purpose: The pressing issues of climate change and environmental degradation call for a reevaluation of how we approach economic activities. Both leaders and corporations are now shifting their focus, toward adopting practices and embracing the concept of circular economy (CE). Within this context, the Food and Beverage (F&B) sector, which significantly contributes to greenhouse gas (GHG) emissions, holds the potential for undergoing transformations. This study aims to explore the role that Artificial Intelligence (AI) can play in facilitating the adoption of CE principles, within the F&B sector. Design/methodology/approach: This research employs the Best Worst Method, a technique in multi-criteria decision-making. It focuses on identifying and ranking the challenges in implementing AI-driven CE in the F&B sector, with expert insights enhancing the ranking’s credibility and precision. Findings: The study reveals and prioritizes barriers to AI-supported CE in the F&B sector and offers actionable insights. It also outlines strategies to overcome these barriers, providing a targeted roadmap for businesses seeking sustainable practices. Social implications: This research is socially significant as it supports the F&B industry’s shift to sustainable practices. It identifies key barriers and solutions, contributing to global climate change mitigation and sustainable development. Originality/value: The research addresses a gap in literature at the intersection of AI and CE in the F&B sector. It introduces a system to rank challenges and strategies, offering distinct insights for academia and industry stakeholders. © 2024, Emerald Publishing Limited.",0,10.1108/IJLM-09-2023-0408,"This study explores how AI can facilitate the adoption of circular economy principles in the Food and Beverage sector, focusing on identifying and ranking challenges to implementing AI-driven circular practices. It employs the Best Worst Method for multi-criteria decision-making to analyze barriers and propose actionable strategies. The paper analyzes AI impacts. Class: A",A,1807,62,stop,fp_0705bf87c0
"The internet of things (IoTs), big data, and IT-enabled technologies (IT-Tec.) represent a significant advancement in conversational AI which empowers the users to engage in natural and interactive conversations. It is stated that continued research and development in this field holds the promise of further improving the model’s accuracy, understanding, and ethical implications, paving the way for a more sophisticated and human-like conversational AI. This study attempts to uncover the influence of leading AI tools such as IoTs, big data, and IT-enabled technologies on supply chain performance (SCP) of the corporates. First, the study explores the connections between IoT and SCP. Second, the study explores the connections between big data analytics (BDA) and SCP. Third, the study explores the connections between IT-enabled evolving technologies and SCP. The study revealed a positive connection of IoT, BDA, and IT-enabled technologies toward supply chain performance of the corporates. This study encourages the students by showing insights that IoT, BDA, and IT-enabled technologies are important for optimising corporates’ SCP. This study revolutionised the way to supply chains by providing unprecedented visibility, efficiency, and decision-making capabilities. Copyright © 2024 Inderscience Enterprises Ltd.",0,10.1504/IJEB.2024.137703,"This study examines the influence of IoT, big data, and IT-enabled technologies on supply chain performance, highlighting their positive impact on corporate efficiency and decision-making. It analyzes the connections between these technologies and supply chain performance rather than focusing on AI itself. Class: B",B,1761,53,stop,fp_0705bf87c0
"In recent years, sustainable warehouse management strategies have been developed by businesses that desire to mitigate the adverse social and environmental effects within their warehouses. A circular method has been established in the warehouse management literature from this standpoint. The recycling process, knowledge, operational excellence and smart decision-making have all been enabled by circular economy models and solutions enabled by artificial intelligence and internet of things technologies. In this paper, an artificial intelligence of things (AIoT)-based circular warehouse management system (CWMS) is designed and tested within a real-world automotive supply chain to assess the sustainability performance of a CWMS for Industry 4.0. The results indicate that using AIoT technology to restructure the warehouse for a circular economy can enable CWMS. By connecting the proposed approach to the circular economy aspects of reuse, optimise, remove, recycle, and virtualise, clear benefits are provided. This study aims to enhance the current research by providing real proof of how AIoT and circular economy technology are used in practice. Copyright © 2024 Inderscience Enterprises Ltd.",0,10.1504/IJPMB.2024.137789,"This paper designs and tests an AIoT-based circular warehouse management system to assess sustainability performance within an automotive supply chain, highlighting the integration of AI and IoT technologies in promoting circular economy practices. The study analyzes the impact of AI on sustainable warehouse management. Class: A",A,1723,54,stop,fp_0705bf87c0
"In the evolving field of Agile Project Management (APM), the role of the project manager is in transition. This paper identifies common ‘pain points’ in APM through a literature review and constructs a theoretical model to address them. The study introduces ‘Prompt Engineering’ as a novel approach to leverage artificial intelligence (AI), specifically ChatGPT, for mitigating these challenges. Empirical research evaluates ChatGPT's capabilities and reliability in managing various project tasks using engineered prompts. The findings suggest that while ChatGPT cannot fully replace human project managers, it excels in assisting, guiding, and automating specific tasks when guided by well-crafted prompts. As an outcome, prompt engineering patterns for project managers is proposed to facilitate the application of AI in agile settings. In this paper, we introduce patterns for requirements management, stakeholder and management teams and role clarification. The paper concludes that ChatGPT's knowledge is generally reliable but emphasizes the need for expert evaluation in critical areas. © The Author(s) 2024.",0,10.1007/978-3-031-53227-6_14,"This paper explores the integration of AI, specifically ChatGPT, into Agile Project Management to address common challenges faced by project managers. It employs a literature review and empirical research to evaluate the effectiveness of ""Prompt Engineering"" in enhancing project management tasks. The study proposes a method for utilizing AI rather than analyzing its impact. Class: B",B,1709,65,stop,fp_0705bf87c0
"This paper explores the integration of artificial intelligence (AI) into project management, proposing a decision support system that optimizes project timelines and resources. The pilot study focuses on the Port of Agios Konstantinos in Greece. The methodology section introduces dual annealing as a stochastic optimization method and explains the use of a customizable cost function with overlap calculation to prioritize project aspects. An objective function is defined to maximize task alignment with optimal scheduling periods. The experimental results section presents three optimization cases, adjusting schedules for critical tasks in the pilot project based on different weightings of budget and weather considerations. © The Author(s), under exclusive license to Springer Nature Switzerland AG 2024.",0,10.1007/978-3-031-56478-9_20,"This paper proposes a decision support system that integrates artificial intelligence into project management to optimize timelines and resources, using a pilot study at the Port of Agios Konstantinos. The methodology involves stochastic optimization and customizable cost functions to enhance project scheduling. The study uses rather than analyzes the impact of AI. Class: B",B,1644,61,stop,fp_0705bf87c0
"Among the causes of the low success rate of the projects (around 35% of the total) is the low level of maturity of the technologies available for the management of the projects themselves. However, today many researchers, startups and innovative companies are starting to apply artificial intelligence (AI), machine learning and other advanced technologies to the field of project management. By 2030 the industry will undergo significant changes. By using the Preferred Reporting Items for Systematic Review and Meta-Analyses (PRISMA) protocol this paper explores the intersection of project risk management and AI. The study highlights how AI-driven methodologies and tools can revolutionize the way project risks are managed throughout the project lifecycle. Specifically, 215 papers have been analysed to explore how the scientific community has been moving so far on the topic. Besides, a cross-sectional investigation of the PM processes and AI categories/tools was carried out to identify any path that is prevalent, where the prevalence comes from, and for which PM process or sector it is most successful. Finally, from this study several gaps emerged that scientific research would have to fill to effectively implement AI in PM and that have been turned into opportunities for future research in the form of a research agenda. © The Author(s) 2024.",0,10.1007/s11301-024-00418-z,"This paper conducts a systematic review of 215 studies to explore the integration of AI in project risk management, highlighting how AI methodologies can transform risk management practices throughout the project lifecycle. It analyzes the impact of AI on project management processes and identifies research gaps for future exploration. The study analyzes AI impacts. Class: A",A,1763,62,stop,fp_0705bf87c0
"Post-COVID-19, the healthcare sector is extensively digitalizing operations by applying emerging technologies such as artificial intelligence (AI). It is evident from previous research that the adoption of AI in the healthcare supply chain results in unmatched benefits. Therefore, this article identifies the enablers for adopting AI in healthcare supply chains and validates them using the Fuzzy-Delphi technique. Furthermore, enablers are prioritized, and the dyadic connections between them are investigated using the fuzzy-DEMATEL approach. In the last phase, the graph theory matrix approach was applied to assess the readiness of a case organization to adopt AI across various healthcare functions. The sensitivity analysis confirms the reliability of the results. Competitive and mimetic pressures, together with government policies and support, were the most influencing enablers. Furthermore, scalability and traceability of information flow across the healthcare supply chain are found to be the most influenced factor by other enablers.  © 1988-2012 IEEE.",0,10.1109/TEM.2024.3370377,"This paper identifies and prioritizes the enablers for adopting AI in healthcare supply chains, utilizing the Fuzzy-Delphi technique and fuzzy-DEMATEL approach for validation and analysis. The study focuses on analyzing the impact of AI adoption in healthcare. Class: A",A,1708,53,stop,fp_0705bf87c0
"Demand forecasting plays a pivotal role in modern Supply Chain Management (SCM). It is an essential part of inventory planning and management and can be challenging at times. One of the major issues being faced in demand forecasting is insufficient forecast accuracy to predict the expected demand and fluctuation in actual vs. the predicted demand results in fore-casting errors. This problem is further exaggerated with slow-moving and intermittent demand items. Every organization encounters large proportions of items that have small ir-regular demand with long periods of zero demand, which are known as intermittent demand Items. Demand for such items occur sporadically and with considerable fluctuation in the size of the demand. Forecasting of the intermittent demand entails the prediction of demand series that is characterized by the time interval between demand being significantly greater than the unit forecast period. Because of this there are multiple periods of no demand in the intermittent demand time series. The challenge with these products with low irregular demand is that these items need to be stocked and replenished at regular interval irrespective of the demand cycle, thus adding to the cost of holding the inventory. Since the demand is not continuous, Traditional Forecasting models are unable to provide reliable estimate of required inventory level and replenishment point. Forecast errors would resulting in obsolescent stock or unfulfilled demand. The current paper presents a simple yet powerful approach for generating a demand forecasting and replenishment process for such low volume intermittent demand items to come up with a recommendation for dynamic re-order point, thus, improving the inventory performance of these items. Currently, the demand forecast is generally based on past usage patterns. The rise of Artificial Intelligence/Machine Learning (AI/ML) has provided a strong alternative to solve the problem of forecasting Intermittent Demand. The intention is to highlight that machine learning algorithm is more efficient and accurate than traditional forecasting method. As we move forward to industry 4.0, the digital supply chain is considered as the most essential com-ponent of the value chain wherein the inventory size is controlled, and the demand predicted. © 2024 A. K. Singh et al.",0,10.4108/eetiot.5381,"This paper addresses the challenges of demand forecasting for intermittent demand items in supply chain management, proposing a machine learning approach to improve forecast accuracy and inventory performance. It emphasizes the advantages of AI/ML over traditional forecasting methods. The study analyzes the impact of AI. Class: A",A,1929,54,stop,fp_0705bf87c0
"Explainable artificial intelligence (XAI) has been instrumental in enabling the process of making informed decisions. The emergence of various supply chain (SC) platforms in modern times has altered the nature of SC interactions, resulting in a notable degree of uncertainty. This study aims to conduct a thorough analysis of the existing literature on decision support systems (DSSs) and their incorporation of XAI functionalities within the domain of SC. Our analysis has revealed the influence of XAI on the decision-making process in the field of SC. This study utilizes the SHapley Additive exPlanations (SHAP) technique to analysis the online data using Python machine learning (ML) process. Explanatory algorithms are specifically crafted to augment the lucidity of ML models by furnishing rationales for the prognostications they produce. The present study aims to establish measurable standards for identifying the constituents of XAI and DSSs that augment decision-making in the context of SC. This study assessed prior research with regards to their ability to make predictions, utilization of online dataset, number of variables examined, development of learning capability, and validation within the context of decision-making, emphasizes the research domains that necessitate additional exploration concerning intelligent decision-making under conditions of uncertainty. © 2024 The Author(s). Published by Informa UK Limited, trading as Taylor & Francis Group.",0,10.1080/09537287.2024.2313514,This study conducts a systematic review of the literature on decision support systems (DSSs) that incorporate explainable artificial intelligence (XAI) functionalities in supply chain management. It analyzes the impact of XAI on decision-making processes using the SHAP technique and emphasizes the need for further research in intelligent decision-making under uncertainty. The study analyzes the impact of AI. Class: A,A,1779,75,stop,fp_0705bf87c0
"Humans can now do jobs more efficiently, and many problems can be solved with the assistance of Artificial Intelligence (AI). AI also plays an important role in air traffic control because it can help improve the safety and efficiency of air travel. AI can be used for various tasks, such as predicting weather patterns, identifying potential conflicts, and recommending optimal routes. Machine learning can also be applied in air traffic control to help systems learn from data and improve performance. This research aims to show the role of artificial intelligence (AI) in the Air Traffic Control (ATC) system and explore ways to implement AI to improve the system's performance. This study reviewed literature by looking at relevant articles and journals to achieve the result. This research reviews previous literature based on keywords Such as Implementation, Air Traffic Control, and Machine learning. Based on the literature review results, the various aspects of air traffic control and management are increasingly dependent on AI and machine learning. This study found that 7 aspects of ACT have adopted AI and have the potential to continue to develop their use. © 2024 IEEE.",0,10.1109/IMCOM60618.2024.10418350,"This research reviews the role of AI in air traffic control, focusing on its applications for improving safety and efficiency through tasks like weather prediction and conflict identification. The study analyzes the impact of AI by reviewing existing literature on its implementation in air traffic management. Class: A",A,1728,52,stop,fp_0705bf87c0
"Curiously, there are few contributions in the scientific literature on the subject of artificial intelligence (AI) and its impact on aeronautics. However, many communications and reports have been published by aeronautic companies about their applications of AI technologies. This article makes an industry-wide review of AI in aeronautics using a three-step sequential approach: (i) a review of AI and its concepts to define and develop a conceptual map; (ii) a selection of 100 use cases from aeronautics companies that use AI technologies (e.g., Airbus, Boeing, Air France, Safran, EasyJet, Dassault Aviation, Altair); and (iii) an analysis of the use cases using the topics defined in the conceptual map. The main results describe a rising interest in the integration of AI technologies by entities in the aeronautic sector. Moreover, the results from the use cases show that the most recurrent technologies are big data analytics, autonomous intelligent systems, predictive analytics, machine learning, and robotics. Another finding is related to the several benefits that motivate companies to integrate AI technologies into their industrial and operational processes. The most frequent benefits include customer satisfaction, saving time, safety and security, cost reduction, better decision making, solving complex problems, and ensuring optimisation and efficiency. It also appears that the performance of companies is positively impacted by using these AI technologies. Such impacts span all operational departments including marketing, where these technologies help satisfy customer needs; the industrial and operational area, which is provided with quality products; and where productivity and economic performance are optimised for more efficiency. © 2024 The Authors",0,10.1016/j.jengtecman.2024.101800,"This article conducts a comprehensive review of the impact of AI in the aeronautics industry, utilizing a three-step approach that includes defining concepts, selecting use cases, and analyzing their applications. The study analyzes the impact of AI technologies on various operational benefits and performance improvements in the sector. Class: A",A,1835,59,stop,fp_0705bf87c0
"Purpose: Our study examines how artificial intelligence (AI) can enhance decision-making processes to promote circular economy practices within the utility sector. Design/methodology/approach: A unique case study of Alia Servizi Ambientali Spa, an Italian multi-utility company using AI for waste management, is analyzed using the Gioia method and semi-structured interviews. Findings: Our study discovers the proactive role of the user in waste management processes, the importance of economic incentives to increase the usefulness of the technology and the role of AI in waste management transformation processes (e.g. glass waste). Originality/value: The present study enhances the circular economy model (transformation, distribution and recovery), uncovering AI’s role in waste management. Finally, we inspire managers with algorithms used for data-driven decisions. © 2024, Emerald Publishing Limited.",0,10.1108/MD-10-2023-1733,"This study explores how artificial intelligence can improve decision-making in promoting circular economy practices within the utility sector, specifically through a case study of a multi-utility company using AI for waste management. It analyzes the impact of AI on waste management processes and decision-making. The study analyzes AI impacts. Class: A",A,1680,60,stop,fp_0705bf87c0
"Companies are harnessing the power of artificial intelligence to analyze Big Data and improve their operations. On the other hand, Six Sigma has been used for quality improvement since the 1980s. The use of Six Sigma may redefine industrial precision and provide more practical ways to handle Big Data when aided by machine learning practices. In this research, we explore how these two concepts can work together effectively to further enhance productivity, improve quality, and reduce variation. This article focuses on the ability of define, measure, analyze, improve, and control methodology to adapt to this synergy. We suggest the use of three machine learning methods, namely recurrent neural networks, genetic algorithms, and convolution neural networks, as an aiding tools to the design of experiments and control chart that are commonly used in the analyze and control phases. We also provide a case study to demonstrate the use of machine learning aided Six Sigma in a real-world industrial setting. The proposed machine learning aided Six Sigma applied in this research was found to accurately help make use of the Big Data collected from preinstalled sensors in the manufacturing processes. Machine learning can assist in overcoming Six Sigma constraints caused by human mistakes, inadequate information, and restricted analytical skills. Moreover, it can entertain and utilize massive data collected resulted from technological advancement of sensors and Internet of Things.  © 1988-2012 IEEE.",0,10.1109/TEM.2023.3335237,"This research explores the integration of machine learning with Six Sigma methodologies to enhance productivity and quality in industrial settings, particularly in the context of Big Data. It proposes specific machine learning techniques to improve the design of experiments and control charts, supported by a case study. The study uses rather than analyzes the impact of AI. Class: B",B,1779,65,stop,fp_0705bf87c0
"Digital technologies, such as AI, big data, blockchain, cloud computing, Internet of Things (IoT) and VR/AR, have been widely applied in firms and have greatly transformed supply chain management. We collect the annual reports of Chinese listed companies and adopt a machine learning algorithm to construct variables proxying for firms’ adoption of digital technologies, which we call digitalisation. Given the importance of mitigating supply chain volatility nowadays, we empirically show that a higher level of digitalisation can lead to a significant decrease in supply chain volatility measured by the bullwhip effect. We demonstrate that emerging digital technologies are effective in reducing supply chain volatility, among which the adoption of blockchain exhibits the largest impact. We further investigate whether the mitigating effect of digitalisation varies across different firm characteristics. Specifically, we find that mitigation is stronger for firms with more dispersed supply chain networks and a higher level of managerial expertise. © 2024 Informa UK Limited, trading as Taylor & Francis Group.",0,10.1080/13675567.2024.2308153,"This paper empirically examines the impact of digital technologies, including AI, on supply chain volatility, using machine learning to analyze data from Chinese listed companies. It focuses on the effects of digitalization on reducing supply chain volatility, thus analyzing the impact of AI. Class: A",A,1707,54,stop,fp_0705bf87c0
"This article explores the intricacies of the pharmaceutical logistics sector, encompassing its intricate challenges. The design and equipping of medical equipment warehouses and the distinctive hurdles associated with pharmaceutical product transportation are examined. Key technologies are integrated to enhance efficiency, reduce costs, and enhance patient safety. The integration of these technologies, including Big Data, Artificial Intelligence (AI), Internet of Things (IoT), Autonomous Robots (AR), Mobility (Mob), Cybersecurity, Horizontal and Vertical Integration (HVI), Simulation (simul), Cloud, New Human Interfaces (NHI), Additive Manufacturing (AM), Blockchain, and Robotic Process Automation (RPA), is dissected to showcase their contributions to different aspects of pharmaceutical logistics. This integration, achieved through equations and descriptive insights, unveils how each technology contributes to crucial parameters. The findings reveal notable enhancements in efficiency (up to 15%), cost reduction (up to 18%), and improved patient safety (up to 25%). This paper highlights the transformative potential of these advancements when meticulously implemented, enabling the pharmaceutical industry supply chain to thrive in a technologically enriched landscape.  © 2023 The Authors.",0,10.3233/ATDE231036,"This article examines the challenges in pharmaceutical logistics and explores the integration of various technologies, including AI, to enhance efficiency, reduce costs, and improve patient safety. The study analyzes the impact of these technologies on logistics outcomes. Class: A",A,1739,46,stop,fp_0705bf87c0
"Against the backdrop of increasing demand for marine transportation and larger container vessels, ports and harbors are required to significantly increase their throughput capacity. As a measure to achieve this, new operating systems are being developed to optimize port operations by utilizing AI and IoT technologies at port sites. This paper aims to explore the feasibility of machine-learning-based container warehousing planning and shipper cooperative operations. The results of this study were as follows. The result of the warehousing plan that separates outbound containers and export containers based on the forecasted results of import containers resulted in a significant improvement in the evaluation index. Furthermore, assuming that some shippers would change the timing of outbound cargo, the more shippers cooperated, the better the index improved. The evaluation index was further improved when the containers of cooperative shippers were stored together in the same area to improve local efficiency. The study concluded that using machinelearning prediction information in warehousing planning and shippers' cooperation in determining the timing of outbound cargo effectively improves the throughput of container terminals.  © 2023 The Authors.",0,10.3233/ATDE230634,This paper explores the use of machine learning for optimizing container warehousing planning and enhancing cooperation among shippers to improve port throughput. It analyzes the impact of AI on operational efficiency in marine transportation. Class: A,A,1724,41,stop,fp_0705bf87c0
"This is a review conducted in relation to the application of artificial intelligence in operations management particularly in the design aspects between the years 2010-2021. The purpose of this paper is to provide a survey of the usage of artificial intelligence methods in operations management aimed at presenting the themes, trends, direction of research and its practical impacts. Artificial Intelligence is playing a major role in the fourth industrial revolution, and a lot of evolution in various operations management and engineering scope. Artificial Intelligence techniques are widely used by operations managers to solve a whole range of intractable problems. This study provides a forum for rapid evaluation of the works describing the theoretical and practical application of artificial intelligence methods in operations management. The study reports some novel aspects of artificial intelligence used for real-world operations/engineering applications towards solving problems, increased productivity, reducing costs and improved customer satisfaction.  © 2023 The Authors.",0,10.3233/ATDE230892,"This paper is a systematic review of the application of artificial intelligence in operations management from 2010 to 2021, focusing on themes, trends, and practical impacts. It analyzes the impact of AI in operations management, including its role in productivity, cost reduction, and customer satisfaction. Class: A",A,1689,60,stop,fp_0705bf87c0
"Background: The decision-making process in the operational context of enterprises is an integral aspect of how they function, and in this area, precise demand forecasting plays a key role. The use of accurate forecasting models not only meets customer expectations but also enables efficient resource allocation and operational cost optimization. In the long term, such actions contribute to increasing the organization's competitiveness in the market. In recent years, there has been a growing trend in the use of advanced analytical technologies, including machine learning, for demand forecasting purposes. This scientific paper focuses on a comparative analysis of demand forecasting effectiveness using the generative language model GPT in relation to the auto ARIMA algorithm. Methods: A case study analysis for a selected manufacturing organization was conducted based on twelve diversified operational references, for which the supply chain mechanisms are heterogeneous. In the research process, a classification into four reference groups was established, based on the time required to complete the ordering process. Forecast generation was carried out using the auto.arima() algorithm in the R programming environment, as well as through the ChatGPT language model versions 3-5. The forecast results were subjected to comparative analysis, in which weighting was applied for different forecast accuracy indicators, including the Root Mean Square Error (RMSE), Mean Absolute Error (MAE), Mean Absolute Percentage Error (MAPE), and the number of precisely predicted daily forecasts. Results: The study showed that ChatGPT is more reliable in forecasting compared to ARIMA. However, integrating ChatGPT into the existing systems in the company can be problematic, mainly due to limitations in data operations. Despite this, ChatGPT has the potential to improve the accuracy of inventory management plans both in the short and long term. Conclusions: The comparative analysis of the effectiveness of forecasting models, including ChatGPT and ARIMA, showed that the ChatGPT algorithm achieves higher levels of forecasting accuracy. This is observed despite increased computational complexity and challenges associated with processing large data sets. © Wyższa Szkoła Logistyki, Poznań, Polska.",0,10.17270/J.LOG.2023.917,"This paper conducts a comparative analysis of demand forecasting effectiveness using the generative language model GPT versus the auto ARIMA algorithm in a manufacturing context. It employs a case study methodology to evaluate the accuracy of both models, focusing on the impact of AI in demand forecasting. The study analyzes AI impacts. Class: A",A,1912,61,stop,fp_0705bf87c0
"Since the framework conditions of manufacturing companies change dynamically, production control must react to this and be adaptive and dynamically designed. Our article addresses the status quo of industrial production management systems in the context of advancing digitization. The aim is to examine the extent to which traditional systems for controlling and optimizing production systems have been supplemented by Industry 4.0 concepts. In the course of the scarcity of resources and the shortage of labor, the human factor is once again taking a central role. Against this background, the interaction between users / humans and artificial intelligence applications will be the main focus. The result should give an indication on whether or how this connection must be considered in the future and whether this interaction will play a central role. Furthermore, the possibilities and limitations of AI-based production control systems should be clarified. In addition, the questions of what can and what should artificial intelligence do in the context of production control arise. The findings will be the basis for future considerations of a smart production management system, which can be used for decision support as well as for auto-control.  © 2023 The authors and IOS Press.",0,10.3233/ATDE230029,"This article examines the integration of AI applications within industrial production management systems, focusing on the interaction between humans and AI in the context of Industry 4.0. It analyzes the impact of AI on production control systems and explores future implications for smart production management. The study analyzes AI impacts. Class: A",A,1734,60,stop,fp_0705bf87c0
"Logistics in companies is a necessary process that has high costs with mostly no added value. Lowering this cost is vitally important for companies to stay competitive. Nowadays, storage systems are a critical part of any company’s logistic system, and many of them try to reach an optimum level where they can operate with little freedom of movement of goods declared by the changing market. There are several manual and automated methods to achieve this. However, we hear quite little about the use of artificial intelligence in the field. This study focuses on the implementation of AI technology into warehousing, especially in categorizing goods. After an overview of the recent literature on AI technologies and their application in the field of logistics, the introduction of an AI application follows. The main goal of the application is to categorize each good stored in a warehouse into ABC-XYZ groups, which determines the place of the good in the warehouse and the ordering frequency with the quantity. After acquiring and cleaning the training data from a real company, the determination and selection of the least input parameters is an important and challenging task, which is demonstrated. The effectiveness of the supervised learning can be seen as an ANN (artificial neural network) can output, with the aid of a non-conventional metaheuristic approach-the black hole algorithm-as the learning agent is demonstrated by an example, which also shows the result of an ABC-XYZ categorization run on a dataset from a multinational company. © Acta Logistica, www.actalogistica.eu.",0,10.22306/AL.V10I3.415,"This study explores the implementation of AI technology in warehousing logistics, specifically for categorizing goods into ABC-XYZ groups to optimize storage and ordering processes. It utilizes a case study approach to demonstrate the effectiveness of an artificial neural network in this categorization task. The study uses rather than analyzes the impact of AI. Class: B",B,1810,65,stop,fp_0705bf87c0
"Multi-criteria ABC classification is a useful model for automatic inventory management and optimization. This model enables a rapid classification of inventory items into three groups, having varying managerial levels. Several methods, based on different criteria and principles, were proposed to build the ABC classes. However, existing ABC classification methods operate as black-box AI processes that only provide assignments of the items to the different ABC classes without providing further managerial explanations. The multi-criteria nature of the inventory classification problem makes the utilization and the interpretation of item classes difficult, without further information. Decision makers usually need additional information regarding important characteristics that were crucial in determining the managerial classes of the items because such information can help managers better understand the inventory groups and make inventory management decisions more transparent. To address this issue, we propose a two-phased explainable approach based on eXplainable Artificial Intelligence (XAI) capabilities. The proposed approach provides both local and global explanations of the built ABC classes at the item and class levels, respectively. Application of the proposed approach in inventory classification of a firm, specialized in retail sales, demonstrated its effectiveness in generating accurate and interpretable ABC classes. Assignments of the items to the different ABC classes were well-explained based on the item’s criteria. The results in this particular application have shown a significant impact of the sales, profit, and customer priority as criteria that had an impact on determining the item classes. © 2023 by the authors.",0,10.3390/jtaer18020044,"This paper proposes an explainable AI approach to enhance the multi-criteria ABC classification model for inventory management, addressing the limitations of existing black-box methods. It analyzes the impact of AI by providing interpretable explanations for inventory classifications, demonstrating its effectiveness in a retail context. Class: A",A,1800,56,stop,fp_0705bf87c0
"Technological advancements aim to facilitate more optimal supply chain flows. Despite advancements, delays brought by traffic enforcement contact apprehensions disrupt the supply chain's efficiency, thus facilitating implied losses. Although companies cannot control the traffic, the government can optimize traffic flow and enforce traffic laws with minimal disruptions to supply chain delivery agents. A method of optimizing traffic flow while maintaining an uncompromised traffic law enforcement initiative is through an automated no-contact apprehension policy (NCAP). This enforces an AI-based system to detect traffic violations and link them to the license plate information of a motor vehicle. In these systems, an LPR module is essential. This study investigates using a neural network-based LPR architecture for traffic control and management. A MATLAB digital twin simulation is used to model a supply chain flow. The simulation compares and contrasts the supply chain flow in two cases: one where traffic enforcement is conducted in-person, while the other using NCAP. Simulation results suggest that more deliveries can be made when the government enforces an NCAP system. © 2023 IEEE.",0,10.1109/HNICEM60674.2023.10589240,This study examines the use of an AI-based automated no-contact apprehension policy (NCAP) to optimize traffic flow and its impact on supply chain efficiency. It employs a neural network-based license plate recognition (LPR) architecture and MATLAB simulations to compare traffic enforcement methods. The paper analyzes the impact of AI on supply chain outcomes. Class: A,A,1722,69,stop,fp_0705bf87c0
