Abstract,Topic,DOI,GPT_response,GPT_class,Input_tokens,Output_tokens,reason_stop,system_fingerprint
"Prior research provides mixed evidence about whether competition among auditors impairs or improves audit quality. An impediment to this stream of research is the inability of researchers to observe the audit engagement bidding process. We develop a method of detecting bidding by applying a machine learning algorithm to non-incumbent (i.e., competitor) auditor views of public companies’ SEC filings. We validate our method using a proprietary sample where all instances of bidding are known. We then examine the associations between bidding, audit quality, and audit pricing. Contrary to concerns that competitive pressure may cause auditors to compromise their independence, we find that incumbent auditors perform higher quality audits during bidding years. This improvement in audit quality occurs regardless of whether the bidding ultimately results in an auditor change and persists for several years when the incumbent auditor wins reappointment. We also find that bidding is associated with modest audit fee concessions. © 2022 Elsevier B.V.",-1,10.1016/j.jacceco.2021.101475,"This paper develops a machine learning method to detect auditor bidding processes and examines its impact on audit quality and pricing. It analyzes the relationship between competition among auditors and audit quality, finding that bidding leads to higher quality audits. Since it uses AI methods to address a research question, it is classified in category B. Class: B",B,1355,64,stop,fp_0ba0d124f1
"I examine the extent to which the monetary returns to college majors are influenced by selective migration and occupational choice across locations in the US. To quantify the role of selection, I develop and estimate an extended Roy model of migration, occupational choice, and earnings where, upon completing their education, individuals choose a location in which to live and an occupation in which to work. In order to estimate this high-dimensional choice model, I make use of machine learning methods that allow for model selection and estimation simultaneously in a non-parametric setting. I find that OLS estimates of the return to business and STEM majors relative to education majors are biased upward by 15% at the median. Selection is strongest in locations in the Northeastern US. © 2021 GENES (Groupe des Ecoles en Economie et Statistiques). All rights reserved.",-1,10.15609/ANNAECONSTAT2009.142.0045,"This paper develops an extended Roy model to analyze how selective migration and occupational choice affect monetary returns to college majors. It employs machine learning methods for model selection and estimation in a non-parametric setting. Since the focus is on using AI methods (machine learning) to analyze a research question, it falls into category B. Class: B",B,1341,66,stop,fp_0ba0d124f1
"Achieving a fair distribution of resources is one of the goals of fiscal policy. To this end, governments often transfer tax resources from richer to more marginalized areas. In the context of mining in Colombia, we study whether lower transfers to the locality where the taxed economic activity takes place dampen local authorities’ incentives to curb tax evasion. Using machine learning predictions on satellite imagery to identify mines allows us to overcome the challenge of measuring evasion. Employing difference-in-differences strategies, we find that reducing the share of revenue transferred back to mining municipalities leads to an increase in illegal mining. This result highlights the difficulties inherent in adequately redistributing tax revenues. © 2021 Elsevier B.V.",-1,10.1016/j.euroecorev.2021.103843,"This paper examines the relationship between fiscal policy, resource distribution, and tax evasion in the context of mining in Colombia. It employs machine learning predictions on satellite imagery to measure tax evasion and uses a difference-in-differences approach to analyze the impact of reduced revenue transfers on illegal mining. Since it uses AI methods to address a research question, it falls into category B. Class: B",B,1314,78,stop,fp_0ba0d124f1
"The insurance industry is being challenged by increased adoption of automated decision-making. AI advances could conceivably automate everything: marketing, customer service, underwriting and claims management alike. However, such automation challenges consumer trust, as there is considerable public and scholarly debate over the ‘black box’ character of many algorithms. Insurance being a business of trust, this suggests a dilemma. One suggested solution involves adopting algorithms in a transparent manner. This article reports a study of how Swedish insurers deal with this dilemma, based on (i) eight interviews with insurance professionals representing four companies with a joint market share of 45–50% of the Swedish property insurance market and (ii) a questionnaire answered by 71 professionals in a Swedish insurance company. The results show that while transparency is seen as potentially valuable, most Swedish insurers do not use it to gain a competitive advantage or identify clear limits to transparency and are not using AI extensively. © 2021, The Geneva Association.",-1,10.1057/s41288-021-00207-9,"This paper examines how Swedish insurers address the challenges of automated decision-making and consumer trust in AI. It employs qualitative interviews and a questionnaire to gather insights on transparency in AI usage. The focus is on understanding the impact of AI on trust and decision-making in the insurance industry, which classifies it in category A. Class: A",A,1365,65,stop,fp_0ba0d124f1
"International audit standards require the direct assessment of a financial statement's underlying accounting transactions, referred to as journal entries. Recently, driven by the advances in artificial intelligence, deep learning inspired audit techniques have emerged in the field of auditing vast quantities of journal entry data. Nowadays, the majority of such methods rely on a set of specialized models, each trained for a particular audit task. At the same time, when conducting a financial statement audit, audit teams are confronted with (i) challenging time-budget constraints, (ii) extensive documentation obligations, and (iii) strict model interpretability requirements. As a result, auditors prefer to harness only a single preferably 'multi-purpose' model throughout an audit engagement. We propose a contrastive self-supervised learning framework designed to learn audit task invariant accounting data representations to meet this requirement. The framework encompasses deliberate interacting data augmentation policies that utilize the attribute characteristics of journal entry data. We evaluate the framework on two real-world datasets of city payments and transfer the learned representations to three downstream audit tasks: anomaly detection, audit sampling, and audit documentation. Our experimental results provide empirical evidence that the proposed framework offers the ability to increase the efficiency of audits by learning rich and interpretable 'multi-task' representations.  © 2021 ACM.",-1,10.1145/3490354.3494373,"This paper proposes a self-supervised learning framework to create multi-purpose models for auditing journal entries, addressing the need for efficiency and interpretability in audit tasks. It evaluates the framework on real-world datasets and demonstrates its effectiveness in improving audit processes. Since it focuses on using AI methods to enhance auditing practices, it falls into category B. Class: B",B,1425,69,stop,fp_0ba0d124f1
"Artificial intelligence technology has been developing for more than 60 years. The innovation of artificial intelligence has brought tremendous impact on business. This paper uses literature analysis method and combines with practice, adopts Osterwalder Alexander's point of view, puts forward nine paths of AI innovation promoting business innovation, that is, AI will promote the innovation of customer segments, customer relationships, value positions, channels, key resources, key activities, key partnerships, revenue streams and cost structure in the business model, and draws a conclusion that AI innovation promotes business innovation. © 2020 IEEE.",-1,10.1109/ECIT50008.2020.00061,"This paper employs a literature analysis method to explore how AI innovation impacts various aspects of business models, proposing nine paths through which AI promotes business innovation. It systematically reviews the impact of AI on business innovation, placing it in category A. Class: A",A,1287,49,stop,fp_0ba0d124f1
"Each decision-making, a fundamental human process, has been more and more supported by computer systems in the second part of the last century the so-called decision support systems (DSS). In the twenty-first century, intelligent decision support systems (IDSS) utilize artificial intelligence (AI) techniques to enhance and improve support for decision-makers. Ethics, as the branch of philosophy dealing with concepts of right and wrong conduct, was solely attributed to human intelligence, behaviour or decision. With artificial intelligence-based systems, the notion AI Ethics (or machine ethics) refers to ethical decision-making by machines. Specifically, in the field of IDSS, where AI techniques participate (at least partially) in the decision-making process, it is of utmost importance to design such systems with ethical considerations. In this paper, we present a classification of ethical values as an underlying concept for a framework consisting in a set of rules that need to be part of any IDSS design. Applied to a decision process for candidate pre-selection (e.g. hiring), we illustrate the pitfalls that lead to biased decisions and methods for mitigation of “wrong decisions”, from an ethical point of view. We suggest how to operationalize Ethics by Design and how to approach Ethics Build-In AI-based systems. © 2020, Springer Nature Switzerland AG.",-1,10.1007/978-3-030-44711-3_3,"This paper discusses the integration of ethical considerations into intelligent decision support systems (IDSS) that utilize AI. It presents a framework for ethical values in IDSS design, particularly in candidate pre-selection processes, highlighting potential biases and mitigation strategies. Since it focuses on the ethical implications of AI in decision-making systems, it falls under category A. Class: A",A,1432,70,stop,fp_0ba0d124f1
"This article examines the financial elements of agricultural production digital architecture in Russia during the transition to the fourth technological stage in order to compete and import substitution in the agro-industrial market of the country. The pandemic and its consequences have had a negative impact on the Russian economy, in the context of the country's insufficient food security and the inevitable increase in prices for imported goods, due to rising prices for hydrocarbons and the predominance of low-value-added food products in exports. Due to the weakening of the ruble against the falling oil prices, the economy may face the need for a new wave of import substitution. This study identifies the problems of the agricultural sector and the reasons for Russia’s high dependence on imports justify the need to develop high-tech technologies. Authors determined the development directions of agricultural production digitalization in Russia through innovative agricultural technologies based on the Internet of things, distributed computing, and artificial intelligence technologies. Increasing the level of the agro-industrial complex development, bringing it to a new independent stage, is vital. However, it is impossible without state support and the digitalization of technological processes. © (publication year), (publisher). All rights reserved.",-1,10.5430/ijfr.v11n5p392,"This article analyzes the financial aspects of digital architecture in Russian agriculture amid economic challenges and the need for import substitution. It identifies issues in the agricultural sector and emphasizes the role of high-tech innovations, including AI, in enhancing food security. The focus on the implications of AI in agricultural digitalization aligns it with category A. Class: A",A,1403,66,stop,fp_0ba0d124f1
"We examine the impacts of potential artificial intelligence (AI) regulations on managers’ perceptions on ethical issues related to AI and their intentions to adopt AI technologies. We conduct a randomized online survey experiment on more than a thousand managers in the United States. We randomly present managers with different proposed AI regulations, and ask about ethical issues related to AI and their intentions related to AI adoption. We find that information about AI regulation increases manager perception of the importance of safety, privacy, bias/discrimination, and transparency issues related to AI. However, there is a tradeoff; regulation information reduces manager intent to adopt AI technologies. Moreover, information about regulation increases manager intent to spend on developing AI strategy including ethical issues at the cost of investing in AI adoption, such as providing AI training to current employees or purchasing AI software packages. © The Author(s) 2022. Published by Oxford University Press on behalf of Yale University. All rights reserved.",-1,10.1093/jleo/ewac004,"This paper examines how potential AI regulations affect managers' perceptions of ethical issues and their intentions to adopt AI technologies through a randomized online survey. It finds that while regulation increases awareness of ethical concerns, it simultaneously reduces the intent to adopt AI. This analysis of the impact of AI regulations classifies it in category A. Class: A",A,1359,65,stop,fp_0ba0d124f1
"We discover the impacts of FinTech on operational risk in the context of Chinese commercial banks from 2008 to 2019. Based on the massive amount of data collected manually, we find that FinTech and its subtypes, except for mobile internet, significantly reduce operational risk. Specifically, the baseline results reveal that for one unit increase in the FinTech index, the decrease in operational risk is about 1.414 units. For different types of FinTech, artificial intelligence (AI) has the most significant impact on operational risk, and for an increase of one unit of the AI index, operational risk is reduced by 4.033 units. Moreover, we find that the impact of FinTech on operational risk mainly comes from the interest, leases, and dividend component and the services component; the influence of FinTech on operational risk is greater in state-owned banks compared to other commercial banks with other ownership structures. Our main results hold for an array of endogeneity and robustness tests. © 2023 Taylor & Francis Group, LLC.",-1,10.1080/1540496X.2022.2164464,"This paper examines the impact of FinTech, particularly AI, on operational risk in Chinese commercial banks from 2008 to 2019. It uses extensive data analysis to quantify the relationship between FinTech adoption and reductions in operational risk. Since it measures the impact of AI within the context of FinTech on operational risk, it falls under category A. Class: A",A,1382,73,stop,fp_0ba0d124f1
"Based on administrative data on unemployed in Belgium, we estimate the labour market effects of three training programmes at various aggregation levels using Modified Causal Forests, a causal machine learning estimator. While all programmes have positive effects after the lock-in period, we find substantial heterogeneity in effectiveness across programmes and unemployed. Simulations show that “black-box” reassignment rules that respect capacity constraints on average, increase, respectively decrease, the time spent in employment, respectively unemployment, by more than one month within 30 months of programme start. A shallow policy tree delivers a simple rule that realizes about 85% of this gain. © 2022 Elsevier B.V.",-1,10.1016/j.labeco.2022.102306,"This paper uses Modified Causal Forests, a causal machine learning method, to estimate the labor market effects of training programs for the unemployed in Belgium. It analyzes the effectiveness of these programs and proposes reassignment rules to optimize employment outcomes. Since it employs AI methods to analyze labor market outcomes, it is classified as category B. Class: B",B,1306,68,stop,fp_0ba0d124f1
"This study investigates the impact of financial technology (FinTech) on inclusive growth (IG) by exploiting a panel of 281 prefecture-level Chinese cities in the years 2011–2020 using the spatial econometric model and machine learning algorithm. The results show that FinTech positively impacts IG, while there is no spatial spillover effect. The evidence from the machine learning algorithms suggests that as FinTech advances to a higher level, its positive impact on IG increases. The mechanism test shows that the latter effect is achieved through entrepreneurial stimulation and human capital enhancement. Moreover, the impact of FinTech on IG is more pronounced in large and medium-sized cities and cities in the eastern region. However, it does not significantly affect small cities or cities in the central region. This paper, therefore, offers new insights on the interaction between FinTech and IG along with the analysis of the effects related to the development of FinTech on IG in China. © 2023 Elsevier B.V.",-1,10.1016/j.strueco.2023.09.009,"This study examines the impact of financial technology (FinTech) on inclusive growth using a spatial econometric model and machine learning algorithms. It finds that FinTech positively influences inclusive growth, particularly in larger cities, and identifies mechanisms such as entrepreneurial stimulation. Since the focus is on analyzing the impact of FinTech (a form of AI) on inclusive growth, it falls under category A. Class: A",A,1371,79,stop,fp_0ba0d124f1
"We examine how machine learning (ML) predictions of high-growth enterprises (HGEs) help a budget-constrained venture capitalist source investments for a fixed size portfolio. Applying a design science approach, we predict HGEs 3 years ahead and focus on decision (not statistical) errors, using an accuracy measure relevant to the decision-making context. We find that when the ML procedure adheres to the budget constraint and maximizes the accuracy measure, nearly 40% of the HGE predictions are correct. Moreover, ML performs particularly well where it matters in practice—in the upper tail of the distribution of the predicted HGE probabilities. JEL Classification: C53, D22, L25. © ©The Author(s) 2022.",-1,10.1177/10422587221128268,"This paper examines how machine learning predictions can assist venture capitalists in sourcing investments for high-growth enterprises while adhering to budget constraints. It employs a design science approach to focus on decision-making errors and accuracy in predictions. Since it uses ML to address a specific investment decision-making context, it falls into category B. Class: B",B,1321,64,stop,fp_0ba0d124f1
"This article constructs the subsystems of modern finance and the real economy by selecting indicators. Using the method of coupling coordination analysis, it measures the coordination status of 30 provinces (municipalities, autonomous regions) in China. The findings show that only 7 provinces are in a coordinated state, while the remaining 23 provinces are in a disordered state. To address this general lack of coordination, we analyze the direct and indirect mechanisms of artificial intelligence (AI) based on its principles of operation and conduct empirical tests. In the empirical analysis, we measure the level of AI innovation development using patent data from the Qizhidao Database and the level of AI technology application using data on industrial robot penetration from the International Federation of Robotics. We employ panel data at the provincial level from 2010 to 2019 and conduct least squares regression tests on the direct and indirect effects of AI. The results are significant and pass robustness tests, endogeneity tests, and heterogeneity tests. The research findings indicate that AI can directly promote the coordinated development of green finance and the real economy by addressing information asymmetry and other issues. It can also indirectly promote their coordinated development by improving institutional levels, technological levels, human capital levels, and government governance capabilities. Furthermore, subgroup analysis reveals that the effects are more pronounced in regions with higher investment in AI research and development, a larger number of AI talents, and better AI infrastructure. These results are consistent with the basic logical understanding. Finally, based on the research conclusions, we propose four policy recommendations to increase the application of AI in the fields of economy and finance. © 2023, The Author(s), under exclusive licence to Springer Science+Business Media, LLC, part of Springer Nature.",-1,10.1007/s13132-023-01506-3,"This article measures the coordination between finance and the real economy across Chinese provinces, analyzing the role of AI in promoting this coordination. It employs coupling coordination analysis and regression tests using panel data to assess AI's direct and indirect effects. Since it evaluates the impact of AI on economic coordination, it falls into category A. Class: A",A,1520,65,stop,fp_0ba0d124f1
"In the future, artificially intelligent algorithms will make more and more decisions on behalf of humans that involve humans’ social preferences. They can learn these preferences through the repeated observation of human behavior in social encounters. In such a context, do individuals adjust the selfishness or prosociality of their behavior when it is common knowledge that their actions produce various externalities through the training of an algorithm? In an online experiment, we let participants’ choices in dictator games train an algorithm. Thereby, they create an externality on future decision making of an intelligent system that affects future participants. We show that individuals who are aware of the consequences of their training on the payoffs of a future generation behave more prosocially, but only when they bear the risk of being harmed themselves by future algorithmic choices. In that case, the externality of artificially intelligence training increases the share of egalitarian decisions in the present. © 2022 Elsevier B.V.",-1,10.1016/j.jebo.2022.09.010,"This paper examines how individuals adjust their behavior in social decision-making when aware that their actions train an AI algorithm, affecting future participants. It employs an online experiment to analyze the impact of this awareness on prosocial behavior. Since it investigates the effects of AI on human behavior and decision-making, it falls under category A. Class: A",A,1364,66,stop,fp_0ba0d124f1
"Purpose: The goal of this paper is to present a roadmap for real estate operating companies (REOCs) to transform themselves into tech-centric enterprises. Design/methodology/approach: This qualitative approach is based on the impact of technology on physical real estate assets and organisational structures as reviewed in industry and academic literature, professional experience and current property technology (PropTech) applications. Findings: New technologies are rapidly changing how investors, tenants and managers use, invest and finance property. The revolutionary change for the industry will be in its organisational and industry structure, away from the traditional hierarchical-mechanistic form to a virtual open-agile-innovative organisational form. Research limitations/implications: Research limitations come from the lack of real estate companies utilising the hybrid flipped form of organisational structures. Practical implications: Due to the current state of the economy, effects of the pandemic and rapid adoption of new technologies, real estate companies are likely to radically change the way they are organised, how they add value, innovate and their leadership/management style. Social implications: The revolution in real estate technologisation will not come from the application of these technologies but the rapid change in ideological thought and management leadership style and culture. Originality/value: The introduction of artificial intelligence/machine learning (AI/ML), blockchain, virtual reality, tablets, cell phones, applications, 5G, etc. is putting pressure on real estate organisations to change. These changes are long overdue and the future, modern real estate company will take a hybrid PropTech form – a company focussed on delivering high-quality products and services to its clients in real time. © 2020, Emerald Publishing Limited.",-1,10.1108/JPIF-12-2020-0137,"This paper presents a roadmap for real estate operating companies to transition into tech-centric enterprises, emphasizing the impact of new technologies on organizational structures. It reviews literature and professional experiences related to PropTech applications. The focus is on the organizational transformation driven by technology rather than measuring AI's impact, placing it in category B. Class: B",B,1506,65,stop,fp_0ba0d124f1
"This paper dynamically measures news-driven information friction in China's carbon market theoretically and empirically. The biggest difference between this paper and the existing literature is that this paper does not assume that the information shock is a white noise process but that the information shock comes from the news. This study does not use fiscal expenditure budget data and fiscal expenditure final data to estimate information friction but rather extends the standard Fève and Pietrunti (2016) theoretical framework to identify effective information and noise signals from market policy news by machine learning. A latent Dirichlet allocation model is employed to estimate the variance of effective information. China's carbon policy uncertainty as indicated by Chinese-language newspapers is used to estimate the variance of the noise signal. Therefore, we can calculate time-varying high-frequency information friction. The results of this study show that enterprises with different attributes in the same industry face different information friction. In China, state-owned industrial enterprises have the lowest levels of information friction. Joint-stock industrial enterprises have the highest levels of information friction. The higher the degree of policy information friction, the weaker the impact of effective information shocks and the greater the reduction in policy effects. These results have policy implications – the government should pay attention to enterprise attributes to reduce policy uncertainty and the degree of policy information friction, thereby enhancing the effectiveness of policy regulation. © 2020 Elsevier B.V.",-1,10.1016/j.eneco.2020.104994,"This paper measures news-driven information friction in China's carbon market, using a machine learning approach to analyze the impact of policy news on information signals. It focuses on the implications of information friction for different types of enterprises, indicating a systematic review of AI's role in analyzing information dynamics. Thus, it fits into category A. Class: A",A,1445,66,stop,fp_0ba0d124f1
"Modeling policyholders' lapse behaviors is important to a life insurer, since lapses affect pricing, reserving, profitability, liquidity, risk management, and the solvency of the insurer. In this paper, we apply two machine learning methods to lapse modeling. Then, we evaluate the performance of these two methods along with two popular statistical methods by means of statistical accuracy and profitability measure. Moreover, we adopt an innovative point of view on the lapse prediction problem that comes from churn management. We transform the classification problem into a regression question and then perform optimization, which is new to lapse risk management. We apply the aforementioned four methods to a large real-world insurance dataset. The results show that Extreme Gradient Boosting (XGBoost) and support vector machine outperform logistic regression (LR) and classification and regression tree with respect to statistic accuracy, while LR performs as well as XGBoost in terms of retention gains. This highlights the importance of a proper validation metric when comparing different methods. The optimization after the transformation brings out significant and consistent increases in economic gains. Therefore, the insurer should conduct optimization on its economic objective to achieve optimal lapse management.  ©",-1,10.1017/asb.2021.10,"This paper applies machine learning methods to model policyholders' lapse behaviors in life insurance, comparing their performance with traditional statistical methods. It transforms the classification problem into a regression question for optimization, focusing on improving economic gains from lapse management. Since it uses AI methods to address a specific research question, it is classified as category B. Class: B",B,1404,68,stop,fp_0ba0d124f1
"Even as more companies integrate artificial intelligence (AI) into their new products and services, little research outlines the strategic implications of such AI adoption. Therefore, the present study investigates how investors respond to announcements of new product innovations integrated with AI by non-software firms (AI-NPIs), with the prediction that they respond favorably if the firms feature a marketing department with substantial power; such firms likely possess the marketing resources and assets needed to ensure the success of AI-NPIs. An event study with a sample of 341 announcements by 77 S&P 500 firms between 2009–2018 supports this prediction. Furthermore, the relationship between marketing department power and investor response intensifies when the announcement (1) occurs in later innovation stages, (2) involves the sourcing of external innovation assets, and (3) refers to more complex innovations. These findings have both theoretical and managerial implications. © 2022, The Author(s).",-1,10.1007/s11747-022-00873-8,"This paper examines investor reactions to announcements of new products integrated with AI, focusing on the influence of marketing department power. It employs an event study methodology to analyze the impact of AI on investor responses, indicating a strategic implication of AI adoption. Since it measures the impact of AI on investor behavior, it falls into category A. Class: A",A,1363,67,stop,fp_0ba0d124f1
"Digital economy is an economic form in which data is directly or indirectly used to realize rapid optimal allocation and regeneration of resources and achieve high-quality economic development. At the technical level, it includes emerging technologies such as big data, cloud computing, the Internet of Things, blockchain, artificial intelligence and 5G communications. At the application level, ""new retail"", ""new manufacturing""and so on are its typical representatives. Based on the perspective of industry integration, this paper discusses the mechanism of digital economy and real economy integration to promote high-quality economic development. At the same time, combining with China's specific national conditions, this paper puts forward the idea of digital economy and real economy deep integration to promote high-quality economic development. It is believed that developing digital economy is an inevitable choice to achieve high-quality economic development. © 2020 IEEE.",-1,10.1109/MSIEID52046.2020.00009,"This paper discusses the integration of the digital economy, including AI, with the real economy to promote high-quality economic development. It focuses on mechanisms and implications rather than measuring the impact of AI itself. Therefore, it fits into category A. Class: A",A,1341,50,stop,fp_0ba0d124f1
"Technological advances have enabled machines to displace humans both in physical tasks and in higher-skilled fields that require extensive knowledge or training. Recently, there has been an outpour contending that advances in artificial intelligence mean technology can outperform human creative experts. We explore whether artificial intelligence outperforms humans in domains that depend upon the spark of creativity. Two logo design studies and seven evaluation studies explore the performance of human designers as compared to artificial intelligence logo makers. Relative to logos produced through artificial intelligence, those created by expert humans are judged to be of higher quality. This advantage to expert humans is tied to their logos being more expressive and differentiated than the artificial intelligence logos. Finally, we discuss boundary conditions of these results. © 2020",-1,10.1016/j.sheji.2020.07.004,"This paper examines the performance of AI in creative tasks, specifically comparing AI-generated logos to those created by human designers. It finds that human-designed logos are judged to be of higher quality, emphasizing the creative advantage of humans over AI. This analysis of AI's impact on creativity qualifies it for category A. Class: A",A,1320,63,stop,fp_0ba0d124f1
"Longevity risk management is an area of the life insurance business where the use of Artificial Intelligence is still underdeveloped. The paper retraces the main results of the recent actuarial literature on the topic to draw attention to the potential of Machine Learning in predicting mortality and consequently improving the longevity risk quantification and management, with practical implication on the pricing of life products with long-term duration and lifelong guaranteed options embedded in pension contracts or health insurance products. The application of AI methodologies to mortality forecasts improves both fitting and forecasting of the models traditionally used. In particular, the paper presents the Classification and the Regression Tree framework and the Neural Network algorithm applied to mortality data. The literature results are discussed, focusing on the forecasting performance of the Machine Learning techniques concerning the classical model. Finally, a reflection on both the great potentials of using Machine Learning in longevity management and its drawbacks is offered. © Susanna Levantesi, Andrea Nigri, Gabriella Piscopo, 2020.",-1,10.21511/ins.11(1).2020.02,"This paper reviews the actuarial literature on longevity risk management and highlights the potential of machine learning in mortality prediction. It discusses the application of AI methodologies, specifically Classification and Regression Trees and Neural Networks, to improve mortality forecasts. Since it analyzes the impact of AI on longevity risk management, it falls under category A. Class: A",A,1368,65,stop,fp_0ba0d124f1
"The study analyzes the impact of fintech adoption on the banking sector's stability in GCC countries from 2010 to 2022. The study also considers the role of fintech regulations in this framework. We construct an index of fintech adoption by banks by considering several factors such as banks' digital presence, mobile banking capabilities, support for open APIs, fintech partnerships, digital payment solutions, automation and artificial intelligence integration, innovation initiatives, user experience focus and embracing new technologies. The regulatory environment is measured through the existence or introduction of fintech-related regulations such as the regulatory sandbox. The findings imply that fintech adoption has reduced banks' stability in GCC. The fintech-stability relationship varies over various bank-specific and country-specific variables. For instance, large and well-capitalized banks are less likely to experience adverse effects of fintech adoption. Moreover, the negative impact of fintech on financial stability is lower for Islamic, foreign and government banks. In addition, banks operating in well-developed and more competitive banking sectors experience lower financial instability when adopting fintech innovation. We confirm these findings with an alternative indicator of fintech adoption. The study also discusses essential policy implications for the sample countries. © 2023 Borsa Ä°stanbul Anonim Åžirketi",-1,10.1016/j.bir.2023.10.010,"This study analyzes the impact of fintech adoption on the stability of banks in GCC countries, considering the role of fintech regulations. It constructs a fintech adoption index and examines how various factors influence the relationship between fintech and banking stability. Since it measures the impact of fintech (including AI) on banking stability, it falls under category A. Class: A",A,1418,68,stop,fp_0ba0d124f1
"The article focuses on the problem of optimizing human resource management with systematic coverage of economic efficiency and corporate social responsibility. The purpose of the article is to study the role of outsourcing in the humanization of entrepreneurship in the AI economy. The potential of outsourcing in the field of entrepreneurship development in the AI economy is justified through econometric modeling using the regression analysis method on the example of companies from the “Global-500” in 2022. Promising directions for the development of “smart” outsourcing in support of the humanization of entrepreneurship in the economy using the method of comparative analysis are determined through the identification of its advantages in comparison with traditional outsourcing for the humanization of entrepreneurship. Using the case study method, successful examples of the use of “smart” outsourcing in various business operations of entrepreneurship are systematized. The key conclusion is that in the AI economy, the humanization of entrepreneurship can be provided with the help of “smart” outsourcing, which is more preferable than traditional outsourcing due to its increased flexibility, rationality, and efficiency. The theoretical significance lies in clarifying the specifics of outsourcing in the AI economy, as well as in justifying the preference for “smart” outsourcing and in providing a scientific methodology for its implementation. The practical significance is connected with the fact that the proposed practical recommendations on the implementation of “smart” outsourcing allow to improve the efficiency of entrepreneurial activity and strengthen the resilience of businesses to economic crises, supporting economic growth through “smart” outsourcing. © 2023, The Author(s).",-1,10.1057/s41599-022-01493-x,"This article examines the role of outsourcing in enhancing human resource management within the AI economy, utilizing econometric modeling and regression analysis on Global-500 companies. It compares ""smart"" outsourcing to traditional methods, highlighting its advantages for entrepreneurship. The focus on the impact of outsourcing in the context of AI qualifies it for category A. Class: A",A,1478,67,stop,fp_0ba0d124f1
"Machine Learning (ML) applied to Robotic Process Automation (RPA) and chatbot interfaces can generate significant value for many business processes. However, these technologies generate the intended return only with a carefully planned deployment. Current literature only contains a small number of case studies about how the adoption of ML-based automation services impacts employees’ behavior. In particular, no case studies look into the automation of manual tasks related to accounting management. This article reports a study conducted to understand users’ perceptions of an ML-enabled service to automate repetitive management tasks. The service was developed in a partnership between Unisinos University and Dell Inc. The study was conducted with a group of ten highly skilled employees from Dell with expertise in accounting processes and with IT background that frequently would use the automation service. The group participated in a presentation about the service and its interface and voluntarily answered a Technology Acceptance Model (TAM) questionnaire to evaluate the usability and ease of use. Results show that 10 out of 10 users agree that the service was easy to use. Also, 8 of them agree that its output is useful to reduce the manual labor required for statutory reconciliation. Furthermore, employees with an accounting management background were given access to the service, and three voluntarily answered an open-ended survey. In summary, employees agree that an automation service can reduce the time required to conduct management tasks but questioned the long-term usefulness and the ability to incorporate the process's particularities. These results provided insights leading to ten lessons related to user experience, training and awareness, and service development. © 2023 Elsevier Inc.",-1,10.1016/j.accinf.2023.100618,"This paper examines user perceptions of a machine learning-enabled service for automating accounting management tasks. It employs a Technology Acceptance Model (TAM) questionnaire and qualitative surveys to assess usability and effectiveness. The focus is on understanding the impact of ML on employee behavior and task efficiency, which qualifies it for category A. Class: A",A,1489,64,stop,fp_0ba0d124f1
"We assess the effect of the minimum wage on labor market outcomes. First, we apply modern machine learning tools to predict who is affected by the policy. Second, we implement an event study using 172 prominent minimum wage increases between 1979 and 2019. We find a clear increase in wages of affected workers and no change in employment. Furthermore, minimum wage increases have no effect on the unemployment rate, labor force participation, or labor market transitions. Overall, these findings provide little evidence of changing search effort in response to a minimum wage increase. © 2022 The University of Chicago. All rights reserved.",-1,10.1086/718497,"This paper assesses the effect of minimum wage policies on labor market outcomes using machine learning tools to predict affected workers and conducting an event study on minimum wage increases. The focus is on analyzing the impact of minimum wage on wages and employment, which qualifies it for category A. Class: A",A,1297,56,stop,fp_0ba0d124f1
"Abstract: The fourth industrial revolution will form a new digital economy in Russia, dominated by smart objects (factories, transport, roads, buildings, etc.) with artificial intelligence systems. There are currently no studies on identifying the territorial structure of Russia’s future digital economy. Due to the inertia of the existing settlement system and the agglomeration economy, it has been assumed that the future territorial structure will be represented by smart urban agglomerations and regions. It has been established that the most critical parameter for controlling smart objects is signal delay in telecommunication networks. It has been proposed to draw the borders of digital agglomerations and regions based on isochrons of 1 and 10 ms delays with adjustment of borders for the extreme proximity or remoteness of regional centers. The signal delay between 1112 cities of Russia has been determined. Forty-three digital agglomerations and 45 regions were selected. The results can be used to create a development strategy for Russia’s digital economy. © 2019, Pleiades Publishing, Ltd.",-1,10.1134/S207997051904004X,"This paper examines the future territorial structure of Russia's digital economy influenced by AI systems in smart objects. It identifies digital agglomerations based on signal delay in telecommunications, proposing a framework for regional development. The focus is on the impact of AI on economic geography, classifying it in category A. Class: A",A,1384,62,stop,fp_0ba0d124f1
