Abstract,Topic,DOI,GPT_response,GPT_class,Input_tokens,Output_tokens,reason_stop,system_fingerprint
"Addressing the global urgency for improved sustainable cities and communities, as per the United Nations Sustainable Development Goal (SDG) 11, requires innovative and disruptive approaches, which also include applying artificial intelligence (AI). While AI holds significant potential to address complex socio-economic and environmental challenges in cities, a comprehensive analysis of its applications and implications, particularly in urban contexts, is required to address the research gap in understanding how AI can be effectively deployed to meet the challenges. This paper reports on a study that evaluates how AI may facilitate achieving SDG 11. This assessment includes an expert-driven literature review, drawing insights from authoritative sources. In addition, a set of case studies illustrate practical applications of AI to improve urban sustainability. The combination of these approaches led to findings that underscore the pivotal role of AI in optimizing energy use, streamlining waste management, enhancing traffic flow, and contributing to environmental sustainability. However, according to the findings, AI implementation needs oversight to ensure it is ethical, inclusive, and privacy-respecting as an effective tool to aid decision-making. By fostering collaboration among planners, policymakers, and AI experts, the full potential of AI may be unlocked to shape sustainable urban environments and realize SDG 11. © 2024 Elsevier Ltd",20,10.1016/j.cities.2024.105021,"This paper evaluates the applications and implications of AI in achieving sustainable urban development, specifically in the context of the United Nations Sustainable Development Goal 11. It combines a literature review with case studies to analyze how AI can address socio-economic and environmental challenges in cities, focusing on its impact. Thus, it falls into category A. Class: A",A,1862,67,stop,fp_0705bf87c0
"As the mining sector strives to meet its greenhouse gas (GHG) reduction targets by 2030 and 2050, the need for efficient energy-saving measures becomes paramount. This study presents an improved smart dispatching solution developed using deep reinforcement learning to improve the performance of mining haul truck fleets. The proposed solution based on double deep Q-network (DDQN) trains each truck in the fleet to make real-time decisions based on various factors such as in-situ grade (ore or waste), road traffic, estimated queueing, and maintenance requirements. Scenarios based on a synthetic mine are simulated to evaluate the effectiveness of this DDQN-based artificial intelligence solution versus conventional approaches. Our results demonstrate that the proposed DDQN solution not only improves productivity and reduces fuel-related GHG emissions, but also significantly improves fleet performance in handling operational disruptions (production loss reduced by over 50%) without human intervention, including unexpected changes in fleet size and shovel grade. The cost-effectiveness and scalability of the proposed solution are also assessed. Comparative analysis revealed that upgrading the fleet with the proposed DDQN solution to reduce GHG emissions only equates, on average, 47% and 21% of fleet electrification and carbon capture and storage costs, respectively, and can be rapidly adopted in the near term. These advantages position the smart fleet dispatching system as a cost-effective approach to enhance productivity and reduce direct GHG emissions in mining operations for short-term targets, making it an adaptive technology for future automated and sustainable mining. © 2024 Elsevier Ltd",20,10.1016/j.jclepro.2023.140459,"This study proposes a deep reinforcement learning solution to optimize the dispatching of mining haul truck fleets, aiming to improve productivity and reduce greenhouse gas emissions. The focus is on developing an AI technique for operational efficiency rather than analyzing the impact of AI itself, placing it in category B. Class: B",B,1920,58,stop,fp_0705bf87c0
"Cycling can reduce greenhouse gas emissions and air pollution and increase public health. Hence, policymakers in cities worldwide seek to improve bicycle mode shares. Efforts to increase the bicycle's mode share involve many measures, one of them being the improvement of cycling safety often requiring an analysis of the factors surrounding accidents. However, meaningful analysis of cycling safety requires accurate bicycle flow data that are generally sparse or only available at the aggregate level. Therefore, safety engineers often rely on aggregated variables or calibration factors that fail to account for variations in the cycling traffic relevant to policymaking. This paper illustrates how machine learning can support policy analysis by delivering detailed bicycle flow predictions. The illustration applies a Deep Learning approach, the Long Short-Term Memory Mixture Density Network (LSTMMDN), to estimate hourly bicycle flow in Copenhagen, conditional on weather, temporal and road conditions at the segment level. The method addresses some shortcomings in the calibration factor method resulting in 66–77% more accurate bicycle traffic estimates. To quantify the impact of more accurate bicycle traffic estimates in cycling safety analysis, we test the effect of different flow estimates in a bicycle crash risk model, i.e. the models are identical except for the exposure variables. One model is estimated using the LSTMMDN estimates, one using the calibration-based estimates, and one using yearly mean traffic estimates. The results show that investing in more advanced methods for obtaining bicycle volume estimates can improve the quality of safety analyses and other performance measures. © 2023 The Author(s)",20,10.1016/j.tra.2023.103783,"This paper demonstrates the use of a Deep Learning approach to improve bicycle flow predictions, which enhances the analysis of cycling safety. It focuses on developing a machine learning technique to provide more accurate traffic estimates rather than analyzing the impact of AI itself, placing it in category B. Class: B",B,1912,56,stop,fp_0705bf87c0
"Smart cities are no longer based only on technologies because it is their citizens who significantly influence the development. Lack of motivation plays a major role in the area of bottom-up participation. The digital transformation is creating new opportunities to support people in their participation process and increase motivation. Through the use of artificial intelligence, systems such as virtual companions can be improved further to create a valuable relationship between the human and the machine by incorporating interpersonal elements. A virtual companion that supports people in their participation process could be a solution to motivate people to participate. To provide a basis for deriving design knowledge for a Participation Companion this research starts by identifying the stakeholders’ needs and problems based on literature reviews and interviews. It then follows an iterative, user centered prototype development and evaluation. © University of Maribor, University Press.",20,10.18690/um.fov.4.2023.33,"This paper focuses on developing a virtual companion using AI to enhance citizen participation in smart cities by addressing motivational challenges. It employs a user-centered design approach, including literature reviews and interviews, to identify stakeholder needs and prototype development. Since the primary focus is on proposing an AI technique to solve a problem, it falls into category B. Class: B",B,1770,68,stop,fp_0705bf87c0
"Technological applications disrupt the way to assess risks in the auto-insurance business. Contrasted with the common practice based on static demographics, usage-based insurance predicts risks using driving data collected from Internet-of-things–enabled telematics. This study proposes a novel solution leveraging the synergy between big data and hierarchical modeling. We specifically consider two aspects of mobility, namely, trait and trajectory, monitored by global positioning system (GPS), on-board diagnostics, and in-vehicle cameras in real time. Traits here refer to drivers’ distinctive driving behaviors (styles), whereas trajectories consist of the vehicle motion sequences and the contextual factors on trips. We operationalize semantic features of the two to assess risks at both trip and driver levels. Using fine-granular driving data and crash reports, we find that behavioral traits play a significant role in predicting crashes, given individual heterogeneity and temporal dynamics. In a series of empirical validations, the proposed solution outperforms the current practice and alternative predictive models considered by prior literature. We show that the mobility-based models are superior to the demographic-based ones. Moreover, our model achieves the comparable performance of neural networks, improving the recall of class-weighted logistic regression, nested support vector machine, and cost-sensitive random forests by 44.23%, 29.18%, and 24.59%, respectively. Last, our approach is robust, data independent, and computationally efficient for skewed and small samples. This study provides several managerial implications and a blueprint for the auto-insurance industry to operationalize IoT-enabled risk assessments in the era of 5G communication. © 2022 Production and Operations Management Society.",20,10.1111/poms.13816,"This study proposes a novel hierarchical modeling solution that leverages big data to assess risks in the auto-insurance industry using driving data from IoT-enabled telematics. It focuses on improving predictive accuracy for crash risks through a new methodology rather than analyzing the impact of AI itself, placing it in category B. Class: B",B,1942,63,stop,fp_0705bf87c0
"Sustainable and inclusive urban development requires a thorough understanding of income distribution and poverty. Recent related research has extensively explored the use of automatically generated sensor data to proxy economic activities. Notably, human mobility patterns have been found to exhibit strong associations with socioeconomic attributes and great potential for income estimation. However, the representation of complex human mobility patterns and their effectiveness in income estimation needs further investigation. To address this, we propose three representations of human mobility: mobility indicators, activity footprints, and travel graphs. These representations feed into various models, including XGBoost, a traditional machine learning model, a convolutional neural network (CNN), and a time-series graph neural network (GCRN). By leveraging public transit data from Shenzhen, our study demonstrates that graph-based representations and deep learning models outperform other approaches in income estimation. They excel in minimising information loss and handling complex data structures. Spatial contextual attributes, such as transport accessibility, are the most influential factors, while indicators related to activity extent, temporal rhythm, and intensity contribute comparatively less. In summary, this study highlights the potential of cutting-edge artificial intelligence tools and emerging human mobility data as an alternative approach to estimating income distribution and addressing poverty-related concerns. © 2023 The Authors",20,10.1016/j.apgeog.2023.103179,This study investigates the use of human mobility patterns and advanced AI models to estimate income distribution and address poverty. It proposes various representations of mobility data and demonstrates the effectiveness of deep learning models in income estimation. The focus on using AI to analyze socioeconomic outcomes qualifies it for category A. Class: A,A,1858,58,stop,fp_0705bf87c0
"Last decades have been marked by deep socio-economic transformations, an uneven evolution of transport demand in main urban areas and the emergence of new and more sustainable modes of transportation (carpooling, self-services bicycles). These changes have strongly impacted the interaction between service supply and demand in the transport industry. In this context, passive data as Wi-Fi and Bluetooth become a key source of information to understand individual mobility behaviors and ensure the sustainable development of transport infrastructures. In this paper, we present a framework that uses disruptive technology to collect passive data in buses, continuously and at a lower cost than traditional mobility surveys. Previous research, conducted over a more limited spatial and temporal framework, uses filtering methods, which do not allow the results to be replicated. This study uses artificial intelligence to sort transmitted signals, get transit ridership and build Origin–Destination matrices. Its originality consists in providing a concrete, automatic and replicable method to transport operators. The comparison of the results with other data sources confirms the relevance of the presented algorithms in demand forecasting. Therefore, our findings provide interesting insights for data-driven decision making and service quality management in urban public transport. © 2023 Elsevier Inc.",20,10.1016/j.techfore.2023.122509,"This paper presents a framework that utilizes AI to analyze passive data from buses for understanding mobility behaviors and improving demand forecasting in urban transport. The focus is on developing a method to enhance data collection and analysis rather than directly measuring the impact of AI itself, placing it in category B. Class: B",B,1846,58,stop,fp_0705bf87c0
"Workforce optimisation has always been a challenge both in conventional industries, including logistics, and in the majority of emerging shared economy systems. In a rapidly changing service environment, customer experiences are important and are influenced by the quality of service provided. This paper proposes a shift workforce allocation, using the heuristic mathematical model (SWA-HMM) for workforce optimisation to enhance the customer experience in urban transportation. Furthermore, urban city mobility is a key differentiator for competitiveness which continues to move to have a more dynamic economy and draw greater domestic investment. Subsequently, workforce optimisation for urban transportation using deep learning as an essential artificial intelligence branch provides knowledge for a computer system to identify, predict, and make decisions by analysing the data relevant to the application deployed. The experimental result shows that there is an overall positive customer experience and enhancement of the performance of urban mobility with better service quality. Copyright © 2021 Inderscience Enterprises Ltd.",20,10.1504/IJSTL.2021.117278,"This paper proposes a heuristic mathematical model for workforce optimization in urban transportation, utilizing deep learning to enhance customer experience and service quality. The focus is on developing an AI technique to improve operational performance rather than analyzing the impact of AI itself, placing it in category B. Class: B",B,1795,55,stop,fp_0705bf87c0
"As the demand for taxi reservation services has increased, increasing the income of taxi drivers with advanced services has attracted attention. In this article, we propose a path decision framework that considers real-time spatial-temporal predictions and traffic network information. The goal is to optimize a taxi driver's profit when considering a reservation. Our framework contains four components. First, we build a grid-based road network graph for modeling traffic network information for speeding up the search process. Next, we conduct two prediction modules that adopt advanced deep learning techniques to guide proper search directions for recommending cruising locations. One module of the taxi demand prediction is used to estimate the pick-up probabilities of passengers in the city. Another one is destination prediction, which can predict the distribution of drop-off probabilities and capture the flow of potential passengers. Finally, we propose the H∗ (Heuristic-star) algorithm, which jointly considers pick-up probabilities, drop-off distribution, road network, distance, and time factors based on the attentive heuristic function to dynamically recommend next cruising locations. Compared with existing route planning methods, the experimental results on a real-world dataset have shown that our proposed approach is more effective and robust. Moreover, our designed search scheme in H* can decrease the computing time and allow the search process to be more efficient. To the best of our knowledge, this is the first work that focuses on guiding a route, which can increase the income of taxi drivers under the constraint of booking information. © 2022 Association for Computing Machinery. All rights reserved.",20,10.1145/3490687,"This paper proposes a path decision framework utilizing deep learning techniques to optimize taxi drivers' profits by predicting passenger pick-up and drop-off probabilities. The focus is on developing an AI technique for route optimization rather than analyzing the impact of AI itself, placing it in category B. Class: B",B,1913,56,stop,fp_0705bf87c0
"Continuing with my previous editorial notes on smart cities and technology advancement, this note discusses how smart cities can be enablers to achieving sustainable development agendas. Smart cities harness technological and digital solutions to address urban challenges and continuously improve citizens’ quality of life. The key benefits of smart cities include maximizing benefit optimization and resource efficiency, creating sustainable built environments and infrastructure, increasing citizens’ productivity, and producing better social, economic, and environmental benefits. The use of artificial intelligence (AI) for actionable insights into improving the planning, construction, and operations of city development has provided citizens with more efficient, integrated, and sustainable city services. Smart cities promote equitable access to education, healthcare, and social services, creating a more inclusive and resilient society. © 2023,International Journal of Technology.All Rights Reserved.",20,10.14716/ijtech.v14i1.6323,"This note discusses the role of smart cities in achieving sustainable development through technological and digital solutions, including AI, to enhance urban living. It emphasizes the social, economic, and environmental benefits of smart cities, indicating a focus on the impact of AI in this context. Thus, it falls under category A. Class: A",A,1773,63,stop,fp_0705bf87c0
"Cities are increasingly turning towards specialized technologies to address issues related to society, ecology, morphology and many others. The emerging concept of Smart Cities highly encourages this prospect by promoting the incorporation of sensors and Big Data through the Internet of Things (IoT). This surge of data brings new possibilities in the design and management of cities just as much as economic prospects. While Big Data processing through Artificial Intelligence (AI) can greatly contribute to the urban fabric, sustainability and liveability dimensions however must not be overlooked in favour of technological ones. This paper reviews the urban potential of AI and proposes a new framework binding AI technology and cities while ensuring the integration of key dimensions of Culture, Metabolism and Governance; which are known to be primordial in the successful integration of Smart Cities for the compliance to the Sustainable Development Goal 11 and the New Urban Agenda. This paper is aimed towards Policy Makers, Data Scientists and Engineers who are looking at enhancing the integration of Artificial Intelligence and Big Data in Smart Cities with an aim to increase the liveability of the urban fabric while boosting economic growth and opportunities. © 2019 Elsevier Ltd",20,10.1016/j.cities.2019.01.032,This paper reviews the potential of AI in smart cities and proposes a framework for integrating AI technology with urban management while considering sustainability and governance. The focus on the implications of AI for urban development and economic growth aligns it with category A. Class: A,A,1833,49,stop,fp_0705bf87c0
"Recently, the population density in cities has increased at a higher pace. According to the United Nations Population Fund, cities accommodated 3.3 billion people (54%) of the global population in 2014. By 2050, around 5 billion people (68%) will be residing in cities. In order to make lifestyles in cities more comfortable and cost-effective, the city must be smart and intelligent. It is mainly accomplished through an intelligent decision-making process using computational intelligence-based technologies. This paper explored how artificial intelligence (AI) is being used in the smart city concept. From 2014 to 2021, we examined 133 articles (97% of Scopus and 73% of WoS) in healthcare, education, environment and waste management, agriculture, mobility and smart transportation, risk management, and security. Moreover, we observed that the healthcare (23% impact), mobility (19% impact), privacy and security (11% impact), and energy sectors (10% impact) have a more significant influence on AI adoption in smart cities. Since the epidemic hit cities in 2019, the healthcare industry has intensified its AI-based advances by 60%. According to the analysis, AI algorithms such as ANN, RNN/LSTM, CNN/R-CNN, DNN, and SVM/LS-SVM have a higher impact on the various smart city domains. © 2022",20,10.1016/j.jjimei.2022.100076,"This paper conducts a systematic review of the literature on the use of AI in smart cities, analyzing its impact across various sectors such as healthcare, mobility, and energy. It identifies key areas of influence and trends in AI adoption, focusing on the implications of AI rather than proposing new AI techniques. Thus, it falls into category A. Class: A",A,1895,69,stop,fp_0705bf87c0
"To take advantage of smart city projects and reap the advantages they promise, the government, educational institutions, non-governmental organizations (NGOs), and private businesses are all focusing their attention on them. There are a lot of people involved in smart city programs, and each of them has a unique set of demands that need to be addressed. For creating and delivering smart city initiatives, this paper examines and analyses the effects and consequences of adopting software-defined networking and artificial intelligence. The bulk of smart city initiatives consider big data to be an essential component. Software-defined networking and machine learning have a significant impact on innovation, and a smart city use case illustrates the potential benefits of cognitive learning for smart cities. Efforts to make cities more efficient and intelligent may need new and imaginative methods of doing things, it is said.  © 2022 IEEE.",20,10.1109/ICIEM54221.2022.9853119,"This paper analyzes the effects of adopting software-defined networking and artificial intelligence in smart city initiatives, emphasizing the role of big data and cognitive learning. It focuses on the implications of these technologies for innovation and efficiency in urban settings, which aligns with the study of AI's impact. Class: A",A,1781,57,stop,fp_0705bf87c0
"In optimization of a shared autonomous electric vehicle (SAEV) system, idle vehicle relocation strategies are important to reduce operation costs and customers’ wait time. However, for an on-demand service, continuous optimization for idle vehicle relocation is computationally expensive, and thus, not effective. This study proposes a deep learning-based algorithm that can instantly predict the optimal solution to idle vehicle relocation problems under various traffic conditions. The proposed relocation process comprises three steps. First, a deep learning-based passenger demand prediction model using taxi big data is built. Second, idle vehicle relocation problems are solved based on predicted demands, and optimal solution data are collected. Finally, a deep learning model using the optimal solution data is built to estimate the optimal strategy without solving relocation. In addition, the proposed idle vehicle relocation model is validated by applying it to optimize the SAEV system. We present an optimal service system including the design of SAEV vehicles and charging stations. Further, we demonstrate that the proposed strategy can drastically reduce operation costs and wait times for on-demand services. © 2021 Elsevier Ltd",20,10.1016/j.jclepro.2021.130055,"This study proposes a deep learning-based algorithm to optimize idle vehicle relocation strategies for shared autonomous electric vehicles, focusing on reducing operational costs and wait times. The methodology involves predicting passenger demand and using this data to develop an optimal relocation strategy. Since the paper focuses on developing an AI technique to solve a problem rather than analyzing the impact of AI itself, it falls into category B. Class: B",B,1826,77,stop,fp_0705bf87c0
"Smart transportation system is a cross-field research topic that involves both the organizations that manage the large-scaled system and individual end-users who enjoy these services. Recent advancement of machine learning-based algorithms has either enabled or improved a wide range of applications due to its strength in making accurate predictions for complex problems with a minimal amount of domain knowledge and great ability of generalization. These nice properties imply potential to be explored for building smart transportation system. This paper studies how deep reinforcement learning (DRL) can be used to optimize the operating policy in modern bike sharing systems. As a case study, the authors demonstrate the potential power of the modern DRL by showing a policy-gradient-based reinforcement learning approach to the rebalancing problem in a bike sharing system, which can simultaneously improve both the user experience and reduce the operational expense. © 2021 IGI Global. All rights reserved.",20,10.4018/JOEUC.20210501.oa3,"This paper explores the application of deep reinforcement learning (DRL) to optimize operating policies in bike sharing systems, focusing on improving user experience and reducing operational expenses. Since it proposes a machine learning technique to solve a specific problem in transportation, it falls into category B. Class: B",B,1787,56,stop,fp_0705bf87c0
"As a promising sustainable mode of transportation, electric carsharing can relieve the urban traffic pressure and environmental pollution problems, which has been promoted all over the world to reduce or replace fossil-fueled private cars. However, the operation of electric carsharing is faced with difficulties in profitability and management. Vehicle relocation can alleviate the imbalance between supply and demand, and compared with operator-based relocation, user-based relocation is more sustainable and cost-efficient. In this paper, we develop a user-based relocation model with the optimization objectives of profit maximization and using failure rate minimization. Two station pricing schemes of pure preferential and preferential combined with fine are proposed as the constraints. For the input of the relocation model, the back propagation neural network of the quantity demand and the distribution fitting model of the energy demand are constructed to predict user demand. The demand prediction model and relocation model are validated through the operation data of EVCARD in Shanghai. The results demonstrate that the user-based relocation can effectively reduce the using failure rate and has the potential to increase the net profit. Compared with the situation without vehicle relocation, the user-based relocation strategy can reduce using failure rate by 13.6% and increase net profit by 76.9% in the best situation. Through sensitivity analysis of key parameters, it is found that the station pricing of pure preferential can reduce the using failure rate, but the profitability of the electric carsharing system is weakened. The introduction of fine can effectively slow down the erosion of user incentive on the system profit and increase the profit. © 2021 Elsevier Ltd",20,10.1016/j.jclepro.2021.126485,"This paper develops a user-based relocation model for electric carsharing systems, focusing on profit maximization and minimizing vehicle failure rates. It employs machine learning techniques for demand prediction and evaluates the effectiveness of different pricing schemes. Since the primary focus is on proposing a technique to solve a problem rather than analyzing the impact of AI, it falls into category B. Class: B",B,1925,72,stop,fp_0705bf87c0
"This article focused on two main topics currently on among many agendas: smart cities and Artificial Intelligence (AI). The growing interest in the former is due to these cities' multidimensionality and adaptability in terms of residents' needs and the requirements of each municipality's reality. AI, in turn, currently plays a transformative, disruptive role in various areas by performing 'smart' tasks, thereby facilitating the automation of processes and differentiation initiatives. Smart city strategic planning, especially in the long term, will most likely have to deal with adaptations to AI. Thus, research is needed that can contribute to a more holistic view of these topics and support decision-making processes in these areas. Based on the epistemological principles of the multiple-criteria decision analysis approach (MCDA), this article developed and tested a dynamic analysis system that allows smart city initiatives to address the challenges of adapting to AI. The proposed system highlights the cause-and-effect relationships in this context. The article included an application of the decision-making trial and evaluation laboratory (DEMATEL) technique. The procedural steps followed to implement this methodology were enhanced by close collaboration with an experienced decision maker, who has coordinated various projects in this research context. The proposed system's contributions and limitations were also analyzed in this article. © 1988-2012 IEEE.",20,10.1109/TEM.2021.3098665,"This article explores the intersection of smart cities and AI, focusing on strategic planning and decision-making processes related to AI adaptation in urban initiatives. It develops a dynamic analysis system using multiple-criteria decision analysis and the DEMATEL technique to address these challenges. Since the paper emphasizes the implications of AI in smart city planning, it falls into category A. Class: A",A,1871,72,stop,fp_0705bf87c0
"Ridesourcing or on-demand ridesharing, offers a sustainable mobility option that connects drivers with passengers via mobile application directly, which helps reduce unnecessary vehicle cruising and energy consumption. It plays a crucial role in urban mobility within the built environment. However, the interdependency between ridesourcing usage and built environment has not been addressed adequately, particularly in the critical regions that have significant influence on ridesourcing usage in an urban context. Based on percolation theory, this study suggests a new concept, namely ridesourcing usage islands, defined as geographical areas of interest with a high or low concentration of ridesourcing usage. Within these noteworthy areas, a machine learning method, gradient boosting decision trees (GBDT), is further innovatively adopted to investigate the refined and discontinuous non-linear impacts of built environment on ridesourcing usage. The results reveal a hierarchical structure of ridesourcing usage islands. Regional imbalances of travel supply and demand at usage island level are sporadically identified across several regions. Besides, the formation of usage islands is highly influenced by the surrounding built environment. Most importantly, employment density and residential density have joint contribution of almost 20% for ridesourcing pick up demand and drop off demand respectively, reflecting the role of ridesourcing in commuting. Regardless of island's type, built environment features show obvious threshold effects on ridesourcing usage, and their specific effective ranges are different from each other. Findings in this paper are expected to help better understand ridesourcing use as a function of urban built environment, and provide valuable inputs for ridesourcing management and sustainable urban development. © 2022 Elsevier Ltd",20,10.1016/j.jclepro.2022.131314,"This study investigates the relationship between ridesourcing usage and the built environment using a machine learning method (gradient boosting decision trees) to analyze non-linear impacts. The focus is on understanding how built environment features influence ridesourcing demand, which aligns with analyzing the impact of AI on urban mobility outcomes. Thus, it falls into category A. Class: A",A,1931,68,stop,fp_0705bf87c0
"The main aims of urban air pollution monitoring are to optimize the interaction between humanity and nature, to combine and integrate environmental databases, and to develop sustainable approaches to the production and the organization of the urban environment. One of the main applications of urban air pollution monitoring is for exposure assessment and public health studies. Artificial intelligence (AI) and machine learning (ML) approaches can be used to build air pollution models to predict pollutant concentrations and assess environmental and health risks. Air pollution data can be uploaded into AI/ML models to estimate different exposure levels within different communities. The correlation between exposure estimates and public health surveys is important for assessing health risks. These aspects are critical when it concerns environmental injustice. Computational approaches should efficiently manage, visualize, and integrate large datasets. Effective data integration and management are a key to the successful application of computational intelligence approaches in ecology. In this paper, we consider some of these constraints and discuss possible ways to overcome current problems and environmental injustice. The most successful global approach is the development of the smart city; however, such an approach can only increase environmental injustice as not all the regions have access to AI/ML technologies. It is challenging to develop successful regional projects for the analysis of environmental data in the current complicated operating conditions, as well as taking into account the time, computing power, and constraints in the context of environmental injustice. © 2022 by the authors. Licensee MDPI, Basel, Switzerland.",20,10.3390/bdcc6030075,"This paper discusses the use of AI and machine learning to build models for predicting urban air pollution and assessing health risks, emphasizing the importance of data integration and management. It highlights the implications of these technologies for environmental justice and public health. Since it analyzes the impact of AI on environmental monitoring and public health outcomes, it falls into category A. Class: A",A,1900,70,stop,fp_0705bf87c0
"Digital transformation (or digitalization) is the process of continuous further development of digital technologies (such as smart devices, cloud services, and Big Data) that have a lasting impact on our economy and society. In this manner, digitalization is a huge driver for permanent change, even in the field of Sustainable Urban Development. In the wake of digitalization, expectations are changing, placing pressure at the societal level on the design and development of smart environments for everything that means Sustainable Urban Development. In this sense, the solution is the integration of Artificial Intelligence into Sustainable Urban Development, because technology can simplify people’s lives. The aim of this paper is to ascertain which Sustainable Urban Development dimensions are taken into account when integrating Artificial Intelligence and what results can be achieved. These questions formed the basic framework for this research article. In order to make the current state of Artificial Intelligence in Sustainable Urban Development as a snapshot visible, a systematic review of the current literature between 2012 and 2022 was conducted. The data were collected and analyzed using PRISMA. Based on the studies identified, we found a significant growth in studies, starting in 2018, and that Artificial Intelligence applications refer to the Sustainable Urban Development dimensions of environmental protection, economic development, social justice and equity, culture, and governance. The used Artificial Intelligence techniques in Sustainable Urban Development cover a broad field of Artificial Intelligence, such as Artificial Intelligence in general, Machine Learning, Deep Learning, Artificial Neuronal Networks, Operations Research, Predictive Analytics, and Data Mining. However, with the integration of Artificial Intelligence in Sustainable Urban Development, challenges are marked out. These include responsible municipal policies, awareness of data quality, privacy and data security, the formation of partnerships among stakeholders (e.g., local citizens, civil society, industry, and various levels of government), and transparency and traceability in the implementation and rollout of Artificial Intelligence. A first step was taken towards providing an overview of the possible applications of Artificial Intelligence in Sustainable Urban Development. It was clearly shown that Artificial Intelligence is also gaining ground in this sector. © 2022 by the authors.",20,10.3390/bdcc7010003,"This paper conducts a systematic literature review to explore the integration of AI into Sustainable Urban Development, identifying dimensions such as environmental protection and economic development. It analyzes the impact of AI applications and highlights challenges in implementation, thus focusing on the implications of AI rather than proposing a new AI technique. Class: A",A,2034,59,stop,fp_0705bf87c0
"Online ride-hailing as an innovative travel mode becomes increasingly popular in cities around the world. To improve the efficiency of dispatching system of ride-hailing, many ride-hailing demand prediction models based on deep learning architecture have been proposed to reduce the gross travel distance between drivers and passengers. However, in most of these prediction models, only the error metrics are used for performance evaluation. There is scarce evidence on how much the demand prediction model reduces the unnecessary travel distance in reality. In this study, a multi-scenario-based method is proposed to evaluate technical potentials of the ride-hailing demand prediction model in ride-hailing dispatching system simulation. The ride-hailing dispatching is simulated in three scenarios: traditional dispatching system, prediction model-based dispatching system, and perfect prediction model-based dispatching system. One-month data of Didi Express service provided by Didi Chuxing GAIA Initiative in Chengdu is employed to support the simulation. Two terms, empty distance and relative performance, are introduced as the criteria of prediction model performance measurement. Simulation results reveal that the total empty distance reduced 1,164 km per day by using the prediction model compared with the traditional dispatching system. The relative performance is only 58.9% compared with the perfect prediction model-based dispatching system. © 2020 Elsevier Ltd",20,10.1016/j.jclepro.2020.123706,"This study proposes a multi-scenario method to evaluate the effectiveness of a deep learning-based ride-hailing demand prediction model in reducing unnecessary travel distances in dispatching systems. It focuses on assessing the performance of the prediction model rather than analyzing the impact of AI itself, placing it in category B. Class: B",B,1879,61,stop,fp_0705bf87c0
"Matching buyers with most suitable sellers providing relevant items (e.g., products) is essential for e-commerce platforms to guarantee customer experience. This matching process is usually achieved through modeling inter-group (buyer-seller) proximity by e-commerce ranking systems. However, current ranking systems often match buyers with sellers of various qualities, and the mismatch is detrimental to not only buyers' level of satisfaction but also the platforms' return on investment (ROI). In this paper, we address this problem by incorporating intra-group structural information (e.g., buyer-buyer proximity implied by buyer attributes) into the ranking systems. Specifically, we propose Deep Graph Embedding (DEGREE), a deep learning based method, to exploit both inter-group and intra-group proximities jointly for structural learning. With a sparse filtering technique, DEGREE can significantly improve the matching performance with computation resources less than that of alternative deep learning based methods. Experimental results demonstrate that DEGREE outperforms state-of-the-art graph embedding methods on real-world e-commence datasets. In particular, our solution boosts the average unit price in purchases during an online A/B test by up to 11.93%, leading to better operational efficiency and shopping experience. © 2018 Copyright held by the owner/author(s). Publication rights licensed to ACM.",20,10.1145/3269206.3272028,"This paper proposes a deep learning method (Deep Graph Embedding) to improve the matching process between buyers and sellers on e-commerce platforms by incorporating intra-group structural information. The focus is on developing a technique to enhance operational efficiency and customer experience rather than analyzing the impact of AI itself, placing it in category B. Class: B",B,1871,65,stop,fp_0705bf87c0
"As in a typical two-sided market, the competition between transportation network companies (TNCs) can lead to market fragmentation and loss of matching efficiency between passengers and drivers, whereas a monopoly market may result in the dominant TNC abusing its market power. Therefore, whether to encourage or discourage competition between TNCs is a debatable question for cities. Prior studies explored this question mostly through mathematical equilibrium models, but few have comprehensively investigated it based on empirical analysis using real-world data. To fill this gap, this study proposes a framework to measure and analyze the competition between TNCs using the most accessible ride-hailing trip data. Specifically, using an interpretable machine learning model, we investigate how TNCs’ pricing and wage strategies influence their market shares and how competition intensity affects passenger cost and driver income. The results based on large-scale trip records from four TNCs in New York City show that the pricing strategy is more influential than the wage strategy on the market shares and competition intensity. Instead of the top TNC, it is the strategies of challenger TNCs (with sizeable but not the biggest market shares) that affect the competition more. Both the passenger cost and driver income can benefit from competition even after considering the potential loss of matching efficiency, while TNCs’ profits shrink with growing competition intensity. These findings suggest that cities should encourage competition between TNCs, yet within a limit. They add empirical evidence to prior studies and provide implications for regulating TNC competition. © 2023 Elsevier Ltd",20,10.1016/j.tra.2023.103861,"This study empirically analyzes the competition between transportation network companies (TNCs) using real-world ride-hailing data. It employs an interpretable machine learning model to assess how pricing and wage strategies affect market shares, passenger costs, and driver incomes, thereby measuring the impact of competition. Since it focuses on analyzing the impact of TNC competition rather than proposing a new AI technique, it falls into category A. Class: A",A,1919,85,stop,fp_0705bf87c0
