Abstract,Topic,DOI,GPT_response,GPT_class,Input_tokens,Output_tokens,reason_stop,system_fingerprint
"A stochastic programming model for a price-taking, profit-maximizing hydropower producer participating in the Nordic day-ahead and balancing market is developed and evaluated by backtesting over 200 historical days. We find that the producer may gain 0.07% by coordinating its trades in the day-ahead and balancing market, compared to considering the two markets sequentially. It is thus questionable whether a coordinated bidding strategy is worthwhile. However, the gain from coordinating trades is dependent on the quality of the forecasts for the balancing market. The limited gain of 0.07% comes from using an artificial neural network prediction model that is trained on historical data on seasonal effects, day-ahead market price, wind and temperature forecasts. To quantify the effect of the forecasting model on the gain of coordination, we therefore develop a benchmarking framework for two additional prediction models: a naive forecast predicting zero imbalance in expectation, and a perfect information forecast. Using the naive method, we estimate the lower bound of coordination to be 0.0% which coincides with theory. When having perfect information, we find that the upper bound for the gain is 3.8% which indicates that a substantial gain in profits can be obtained by coordinated bidding if accurate prediction methods could be developed. © 2021, The Author(s).",2,10.1007/s12667-021-00490-4,"This paper develops a stochastic programming model for a hydropower producer to evaluate the benefits of coordinated trading in day-ahead and balancing markets, using an artificial neural network for forecasting. It focuses on the economic implications of coordination strategies and forecasting accuracy on profit maximization. Class: A",A,1839,56,stop,fp_0705bf87c0
"Mineral extraction and use are vital to the world economy and industrial and energy industries. Environmental implications and the limited nature of many mineral resources have made mineral extraction sustainability a major issue. Deep learning and FinTech have provided creative answers to these problems in recent years. This presentation discusses the consequences of using deep learning-enabled FinTech solutions to identify minerals for sustainable natural resource extraction and use. Quantized deep learning for mineral identification during mining, using the widely used EfficientDet architecture, is proposed in this paper. We present a post-training quantization approach for the EfficientDet model that minimizes its size and complexity without compromising performance. We tested model efficiency with 8-bit and symmetric quantization. We also compare the quantized EfficientDet model to the floating-point model using a custom mineral dataset. The prescribed dataset gave the pre-train EfficientDet model 0.78 precision and 0.65 recall. The suggested model had 0.97 accuracy and 0.89 recall on the provided datasets. The suggested model is 99.5% accurate. Our results show that integrated FinTech technologies have enabled innovative financial models for ecologically friendly mineral extraction. By assessing environmental and social risks, FinTech platforms have helped investors assess mining project profitability. Investors may use this data to make informed judgments about sustainable development and ethical mining. Deep learning and FinTech mineral identification affects responsible natural resource development. These advancements enable environmentally and socially friendly mining. Data-driven insights and financial transparency can help the global mining business become more sustainable and responsible. © 2024 Elsevier Ltd",2,10.1016/j.resourpol.2024.104692,"This paper proposes a deep learning technique using the EfficientDet architecture for mineral identification to promote sustainable extraction practices in the mining industry. It focuses on the application of deep learning in FinTech to enhance environmental and social governance in mineral extraction, rather than analyzing the impact of AI itself. Class: B.",B,1888,59,stop,fp_0705bf87c0
"We systematically investigate the links between price returns and Environment, Social and Governance (ESG) scores in the European equity market. Using interpretable machine learning, we examine whether ESG scores can explain the part of price returns not accounted for by classic equity factors, especially the market one. We propose a cross-validation scheme with random company-wise validation to mitigate the relative initial lack of quantity and quality of ESG data, which allows us to use most of the latest and best data to both train and validate our models. Gradient boosting models successfully explain the part of annual price returns not accounted for by the market factor. We check with benchmark features that ESG data explain significantly better price returns than basic fundamental features alone. The most relevant ESG score encodes controversies. Finally, we find the opposite effects of better ESG scores on the price returns of small and large capitalization companies: better ESG scores are generally associated with larger price returns for the latter and reversely for the former. © 2023 by the authors.",2,10.3390/jrfm16030159,"This paper systematically investigates the relationship between ESG scores and price returns in the European equity market using interpretable machine learning techniques. It aims to determine whether ESG scores can explain price returns beyond traditional equity factors, thus analyzing the impact of ESG on financial outcomes. Class: A",A,1775,53,stop,fp_0705bf87c0
"In the context of the rapid development of artificial intelligence, industrial robots, as an important manifestation of artificial intelligence technology application, provide enterprises with a “creative destruction” environment, and play a positive role in energy utilization and environmental governance. Therefore, academics have focused a lot of attention on the question of whether industrial robot application can successfully improve corporate green innovation (CGI), thus achieving green transformation, and upgrading the manufacturing industry. This paper builds a “Bartik instrument variable” to calculate the micro-enterprise robot penetration rate from 2007 to 2019, looks at the effect of industrial robot application on CGI using data from manufacturing listed companies, and discusses the mechanism, heterogeneity, and robustness of this effect. The research finds that industrial robot application significantly improve CGI, indicating that they can promote corporate green technology transformation. This effect not only enhances the scale of CGI but also strengthens the quality of CGI. In addition, the above conclusion still holds after a series of endogeneity and robustness tests. Mechanism research shows that industrial robot application contribute to CGI by improving production efficiency, human capital, and environmental governance levels. It has a good complementary optimization effect on CGI. Furthermore, heterogeneity research shows that industrial robot application has a more significant role in enhancing green innovation for enterprises that are labor-intensive, more intense market competitive, more serious environmental pollution, and have lower level of digital economy development. The research conclusion verifies the effect of artificial intelligence technology and explores its mechanism, which provides empirical references for improving corporate environmental performance and green transformation. © The Author(s), under exclusive licence to Springer Nature B.V. 2023.",2,10.1007/s10668-023-04225-6,"This paper investigates the impact of industrial robot application, as a manifestation of AI, on corporate green innovation using a Bartik instrument variable approach and data from manufacturing firms. It finds that industrial robots significantly enhance green innovation, emphasizing their role in improving production efficiency and environmental governance. Class: A",A,1902,57,stop,fp_0705bf87c0
"Against the backdrop of urban sustainable development around the world, how to coordinate both economic growth and ecological benefits in urban space becomes an important problem. Therefore, this study simulated and predicted the spatiotemporal changes in urban economy and ecosystem service value (E.S.V.) equivalent ratio under the current policies by 2030, and analysed how adjusting planning policies influences economy and ecology. This process was based on the future land use simulation (F.L.U.S.) model of coupled neural network, and on methods assessing the spatial changes in ecosystem services and land economy. This study aims to analyse urban land economy and E.S.V., and assess how China’s land spatial planning guides and promotes high-quality urban economic development. Results show that artificial intelligence (A.I.) simulation can forecast the results of spatial planning policies of national lands, to make policy-making more forward-looking. The guidance of planning policies on urban expansion accelerates the increase in economic value of urban residential and commercial lands, thereby promoting the economic growth. However, adjusted planning policies may lead to ecological destruction. So, this study provides model verifications and path guidance to realise coordinated sustainable development between economy and ecology, serving as an important reference to formulating proper policies for urban development. © 2022 The Author(s). Published by Informa UK Limited, trading as Taylor & Francis Group.",2,10.1080/1331677X.2022.2097112,"This study uses a coupled neural network model to simulate and predict the spatiotemporal changes in urban economy and ecosystem service value, analyzing the impact of planning policies on these outcomes. It focuses on the implications of AI simulation for urban planning and sustainable development, making it relevant to the impact of AI. Class: A",A,1844,63,stop,fp_0705bf87c0
"I study the effects of financial players who trade alongside physical buyers and sellers in electricity markets. Using detailed firm-level data, I examine physical and financial firms’ responses to regulation that exogenously increased financial trading. I show that the effect of speculators on generators’ market power depends on the kind of equilibrium they are in. I develop a test of the null of static Nash equilibrium and reject it. To implement the test, I present a new method to define markets using machine-learning tools. I find that increased financial trading reduced generators’ market power and increased consumer surplus. © 2022. American Economic Journal: Microeconomics. All Rights Reserved.",2,10.1257/mic.20190276,"This paper investigates the impact of financial trading on market power in electricity markets, utilizing firm-level data and a new machine-learning method to define market structures. It analyzes the economic outcomes of increased financial trading on generators and consumer surplus, focusing on the implications of these dynamics. Class: A",A,1708,56,stop,fp_0705bf87c0
"The Heating, Ventilation and Air Conditioning (HVAC) systems have been widely employed in office buildings in China. However, these 24-hour running machines can result in plenty of unnecessary costs due to abundancies of cooling power created by extra power used. To cope with this scenario and maximize HVAC's running efficiency, this study builds prediction models with machine learning (ML) algorithms (including Gradient Boosting, Adaboost, and Random Forest) to optimize the existing systems with data derived from an office building in China. The goal of optimization is to attain the same of amount of cooling while less power is consumed, which is done by controlling the temperature setpoints to a more reasonable setting. With trained models, the results of optimization suggest a promising outcome that, for a single office building, at least ¥30156.40 could be saved annually, yielded by economic tools like Net Present Value (NPV), Life Cycle Cost Analysis (LCCA), and Social Carbon Cost (SCC). Findings in this paper could be generalized to other instances in the field of energy: power distribution grid, home appliances, irrigation systems etc. Apart from suggesting an optimization methodology for HVAC systems, this paper also aims to inspire more future work in energy conservation with more advanced technologies like machine learning, in the hope that the volatile, deteriorating global climate could be mitigated by cleaner and greener approaches in everyday life. © 2020 IEEE.",2,10.1109/MSIEID52046.2020.00044,"This paper develops machine learning models to optimize HVAC systems in office buildings, aiming to reduce energy consumption while maintaining cooling efficiency. It focuses on the application of ML techniques to achieve economic savings and improve energy conservation, rather than analyzing the impact of AI itself. Class: B.",B,1862,54,stop,fp_0705bf87c0
"The COVID-19 pandemic caused profound impacts on the global economy, resulting in a sharp drop in carbon emissions as energy demand fell. The emissions reduction due to past extreme events often follows with a rebound after the economy recovers, but the pandemic’s impacts on the long-term carbon emissions trend remain unknown. This study forecasts the carbon emissions of Group of Seven (G7) as developed countries and Emerging Seven (E7) as developing countries using socioeconomic indicators and artificial intelligence-powered predictive analytics to assess the pandemic’s impacts on the long-term carbon trajectory curve and their progress toward achieving the Paris Agreement goals. Most E7’s carbon emissions have strong positive correlations (> 0.8) with the socioeconomic indicators, whereas most G7’s correlate negatively (> 0.6) due to their decoupled economic growth from carbon emissions. The forecasts show higher growth rates in the E7’s carbon emissions after the rebound in the pandemic scenario compared to the pandemic-free scenario, while the impact on the G7’s carbon emissions is negligible. The overall impact of the pandemic outbreak on long-term carbon emissions is small. Still, its short-term positive impact on the environment should not be misunderstood, and stringent emissions reduction policies must be implemented urgently to ensure the achievement of Paris Agreement goals. Graphical Abstract: Research methodology for assessing the pandemic's impacts on the G7 and E7 countries' long-term carbon trajectory curve. (Figure presented.) © The Author(s), under exclusive licence to Springer-Verlag GmbH Germany, part of Springer Nature 2023.",2,10.1007/s10098-023-02508-0,"This study uses AI-powered predictive analytics to forecast carbon emissions in G7 and E7 countries, assessing the long-term impacts of the COVID-19 pandemic on these emissions and their alignment with the Paris Agreement goals. It analyzes the relationship between socioeconomic indicators and carbon emissions, focusing on the implications of the pandemic for future emissions trends. Class: A",A,1885,68,stop,fp_0705bf87c0
"As a useful complement to traditional economic indicators, the Index of Sustainable Economic Welfare (ISEW) is best known for its merits in assessing environmental and social costs. Artificial intelligence (AI) is applied in virtually every area of society, the economy, and the environment. Given the significant impact of inequality in the development of AI on economic growth and sustainable economic welfare, we propose an improved ISEW, namely, AI-ISEW. This paper explores the AI-ISEW gap in China and its influencing factors in the context of uneven AI development. We calculate the ISEW and AI-ISEW for 30 provinces in mainland China from 2003 to 2019 and discuss highly controversial methodological assumptions related to income inequality, long-term environmental damage, and nonrenewable energy consumption. The Dagum Gini coefficient is used to reveal regional differences in AI-ISEW, kernel density estimation is used to describe the dynamic evolutionary trend of AI-ISEW development, and quadratic assignment procedure regression is used to explore the factors influencing the AI-ISEW gap. The study found that the AI-ISEW is on the rise, but its growth rate is generally lower than that of GDP. Compared to the AI-ISEW, the ISEW generally overestimates economic welfare. There are regional differences in China’s AI-ISEW, and the main source of differences is interregional differences. Regarding internal differences in each region, the average Gini coefficient from large to small displays the following order: east > west > central > northeast. Adjusted personal consumption is the greatest factor contributing to the AI-ISEW gap. The most economically developed regions have the greatest disparities in welfare. The research reveals the evolutionary trend of China’s sustainable economic welfare from the perspective of AI development and provides evidence for improving the level of economic welfare and accelerating regional coordinated development. © 2022, The Author(s), under exclusive licence to Springer Nature B.V.",2,10.1007/s10668-022-02180-2,"This paper proposes an improved Index of Sustainable Economic Welfare (AI-ISEW) that incorporates the impact of AI development on economic welfare in China. It employs various quantitative methods to analyze the AI-ISEW gap and its influencing factors, focusing on the implications of AI on economic outcomes. Class: A",A,1969,60,stop,fp_0705bf87c0
"Scientific breakthroughs in recent years have earned widespread recognition. The significance of extenics has become so vital that the discipline is continuously evolving. Additionally, with the deployment of extenics and other innovations, the countries are now more connected and spatially reliant, influencing the global economy. The current study aims to investigate the role of extenics (measured by artificial intelligence (AI)) and spatial factors (measured by geopolitical risk (GPR)) in affecting the natural resources market (NRM). The analysis is performed on the Chinese economy data range from 1985 to 2022. The empirical assessment is carried out by using the unit root tests (Augmented Dickey fuller (ADF) and Phillips-Perron (PP) test), the non-linearity test (BDS test), and the non-linear autoregressive distributed lag (NARDL) model. The NARDL results show an asymmetric relationship between AI, GPR, and NRM in both the short run (SR) and long run (LR). A positive (negative) shock to AI, according to the findings, lowers (raises) natural resource rent and hence improves the natural resource market. Similarly, a positive (negative) shock to the GPR increases (decreases) natural resource rent and allows for the exploitation of the natural resource market. The study suggests that in addition to concentrating on extenics applications, the Chinese government needs to strengthen and reform its strategies to regulate spatial impacts to optimize its natural resource market. © 2023 Elsevier Ltd",2,10.1016/j.resourpol.2022.103289,"This paper investigates the impact of extenics, represented by AI, and geopolitical risk on the natural resources market in China using various econometric models. It analyzes the asymmetric relationships between these factors and their effects on natural resource rent, focusing on economic outcomes. Class: A",A,1886,54,stop,fp_0705bf87c0
"Fuel price caps are one of the potential regulatory tools for controlling wholesale electricity prices when fuel prices are volatile. In this paper, we introduce a theoretical model to study the effects of such caps on firms’ bidding behaviour and clearing prices in spot market auctions. We then use data from the Australian National Electricity Market (NEM), which recently implemented such caps, to empirically test and compare their effectiveness in three different states. Our theoretical findings suggest that fuel price caps can be binding, especially when electricity demand is lower and competition among generators is higher. When demand is high, alternative policy tools, such as market price caps, may be more effective in controlling auction prices. Our empirical analysis employs various techniques, such as Generalized Additive Models (GAM) and machine learning algorithms, to test the effectiveness of price caps in the NEM. We find mixed results regarding the effectiveness of fuel price caps in different states. Specifically, fuel price caps reduced wholesale electricity prices in Queensland and New South Wales, while they were not effective in controlling wholesale prices in Victoria. © 2023 The Author(s)",2,10.1016/j.eneco.2023.107237,"This paper develops a theoretical model to analyze the effects of fuel price caps on firms' bidding behavior and auction clearing prices, followed by an empirical analysis using data from the Australian National Electricity Market. It employs machine learning techniques to assess the effectiveness of these caps in controlling electricity prices across different states. The focus is on the economic implications of regulatory tools rather than the use of AI itself. Class: B.",B,1795,80,stop,fp_0705bf87c0
"This paper provides novel estimates of the implicit cost of carbon abatement associated with the COVID-19 crisis. We compare that to the costs from renewable investments that would lead to similar abatement. Focusing on the Spanish economy and its power sector, we combine machine learning and simulation tools to construct a precise counterfactual of market performance in absence of the crisis. Results suggest that power sector CO2 emissions fell by 4.13 Million Tons (about 11.5%) during 2020 due to the pandemic, less than half of the actual year-on-year emissions reductions. Investing in renewables to achieve similar carbon abatement would yield an implicit cost of 60–65 Euro/Ton of CO2. Conversely, the pandemic caused a substantial GDP loss in Spain, relative to the extent of overall carbon abatement. The resulting cost of carbon abatement associated with the pandemic thus exceeded 7 thousand Euro/Ton. © 2022 The Author(s)",2,10.1016/j.euroecorev.2022.104165,This paper estimates the implicit cost of carbon abatement during the COVID-19 crisis in Spain's power sector and compares it to the costs of renewable investments for similar abatement. It uses machine learning and simulation tools to analyze market performance and economic outcomes related to carbon emissions. Class: A,A,1770,57,stop,fp_0705bf87c0
"One of the keys to the company's success in achieving sustainability is the application of technological innovation. Technological innovation plays a crucial role in creating manufacturing values and excellence. It is necessary to understand what are the key drivers of implementing technological innovations that can support the achievement of competitive advantage and sustainability in manufacturing companies, including Small and Medium Enterprises (SMEs). With all the limited capacities and resources, technological innovation becomes challenging for SMEs, especially to deal with dynamics and uncertainties in the business environment. This study aims to determine the key drivers of the application of technological innovation in manufacturing SMEs to support the achievement of sustainable competitive advantage. The case study was conducted in metal manufacturing SMEs in Indonesia. This study uses Interpretive Structural Modeling (ISM) in determining the contextual relationship between the identified key drivers. Based on the results, it is known that among the eleven key drivers, three drivers belong to the dependent cluster, four belong to the linkage cluster, and the rests belong to the independent cluster. In addition, the results of this study show that factors related to management support and commitment, government regulations, collaborative support, as well as the application of artificial intelligence, are the main key drivers that need to be prioritized for the successful application of technological innovation towards sustainability. The findings of this study are intended to assist managers and practitioners, especially those engaged in metal manufacturing SMEs, to develop a strategic plan for creating sustainable manufacturing values, in the context of technological innovation.  © 2022 KIIE.",2,10.7232/iems.2022.21.1.043,"This study identifies key drivers of technological innovation in manufacturing SMEs, particularly focusing on the role of AI in achieving sustainable competitive advantage. It employs Interpretive Structural Modeling to analyze the relationships between these drivers, emphasizing the importance of management support and government regulations. The paper primarily investigates the factors influencing AI adoption rather than the impact of AI itself. Class: B.",B,1872,70,stop,fp_0705bf87c0
"A data-driven holistic analysis framework was developed to aid the industrial development of forest biomass for bioenergy to promote the regional bioeconomy. Leveraging the existing but fragmented multi-source data, four components of industrial bioenergy development were integrated into the framework including spatial statistical analysis of biomass feedstock and bioenergy production, machine learning-based suitability assessment, bioenergy plant sites identification and ranking, and socio-economic impacts assessment. A case study was conducted for forest biomass to pellet fuel in the U.S. Mid-Atlantic region. Our results indicate that the great potential of forest biomass with high variation at the county level is primarily clustered in western Pennsylvania and eastern North Carolina. Integrating the datasets of biomass feedstock, road conditions, employment status, income status, population, and current bioenergy production, the machine-learning model demonstrates good performance for bioenergy industry suitability assessment, with the high-suitable areas accounting for 19.76%, medium-suitable areas for 34.74%, and low-suitable areas for 54.49% in the region. Forest biomass availability and distance to major roads are the two top factors affecting bioenergy industry development. We identified 65 industrial sites within the suitable areas and their rankings were derived as a reference of the bioenergy development priority. The socio-economic impacts assessment indicates that the one-year construction of a medium-size pellet fuel facility (75,000 dry tons/year) could create 127 jobs, $8.78 million of labor income, while the operation could create 202 jobs, $10.52 million of labor income, $14.66 million of value-added, and $33.61 million of output in total per year for the state-level economy. © 2022",2,10.1016/j.resconrec.2022.106296,"This paper develops a data-driven framework for analyzing the industrial development of forest biomass for bioenergy, integrating various data sources and employing machine learning for suitability assessment. It focuses on the economic implications of bioenergy development rather than the impact of AI itself. Class: B.",B,1920,53,stop,fp_0705bf87c0
"A hydrothermal power generation market is characterized by a strong dependence on water reservoir capacity and fossil fuel sources, which causes differences in generation marginal costs and high variability of the electricity spot price. Therefore, this study proposes an empirical approach to identify the price determinants and their effects on price dynamics. This paper presents two methodologies: a machine learning approach and a quantile regression analysis. The first method is used to validate the price determinants through a prediction process, and the second, the quantile regression, to identify the non-linear effects. The most important factors observed are total market demand, water reservoirs capacity for generation, and fossil fuel consumption. The results offer a new perspective about the market structure and spot price volatility. This Journal is licensed under a Creative Commons Attribution 4.0 International License.",2,10.32479/ijeep.11346,This paper investigates the determinants of electricity spot prices in the hydrothermal power generation market using machine learning and quantile regression analysis. It focuses on identifying price dynamics rather than analyzing the impact of AI itself on economic outcomes. Class: B.,B,1734,47,stop,fp_0705bf87c0
"Artificial Intelligence (AI) can improve production efficiency and general quality of life through assisting human labor, potentially leading to the conversion of employment types, enhancing industrialization, and upgrading energy structure. This paper enriches the role of AI in improving sustainable growth by curbing hypocritical sustainable and greenwashing behaviors. By accessing the panel data from Chinese listed-firms for the period 2014–2021, we have shown that AI can significantly mitigate the existence of greenwashing behaviors by raising the disclosure quality of ESG rating scores. Moreover, the role of AI in mitigating greenwashing behaviors performs significantly in SOEs, less pollution-intensive industries, high environmental regulation and less developed green finance regions. Furthermore, the potential mechanisms of AI in mitigating greenwashing behaviors are displayed, including alleviating financial constraints, easing management cost, improving green innovations. © 2024 Elsevier B.V.",2,10.1016/j.eneco.2024.107562,"This paper analyzes the impact of AI on reducing greenwashing behaviors in Chinese listed firms by improving the quality of ESG disclosures. It utilizes panel data to demonstrate how AI contributes to sustainable growth and mitigates misleading environmental claims, focusing on various contextual factors. Class: A",A,1751,52,stop,fp_0705bf87c0
"Enhancing green total factor productivity is a fundamental in attaining sustainable development. Based on China's energy-consuming rights trading (ECRT), the study to examine its effect on firms' green total factor productivity (FGTFP) at the micro level is lacking. Meanwhile, it is also worth exploring what new opportunities the rapid development of the digital economy brings to ECRT. In this paper, we adopt the super-efficient EBM-GML model to measure FGTFP. On this basis, we assess the impact of ECRT on FGTFP by matching the data of A-share listed firms in China and provincial data from 2010 to 2019 while exploring the moderating effect of the digital economy. We reveal that ECRT significantly boosts FGTFP. This finding is supported by the synthetic control method, PSM-DID, the dual machine learning method, and other robustness testing methods. The mechanism analysis confirms that ECRT improves FGTFP mainly through three channels: promoting firms' green technological innovation, resolving firms' excess capacity, and alleviating firms' financial resource mismatch. The moderating effect emphasizes that the digital economy strengthens the contribution of ECRT to FGTFP. In addition, through heterogeneity analysis, we observe that the green development effect of ECRT is more prominent in the samples of state-owned enterprises, high energy-consuming firms, and firms with higher relocation costs. Meanwhile, we uncover that the positive moderating effect of the digital economy needs to be supported by the higher intensity of intellectual property protection and the level of digital infrastructure development in the region. Our study provides a new empirical instrument for emerging economies and developing countries to realize economic green transformation through environmental regulation. © 2024 Elsevier B.V.",2,10.1016/j.eneco.2024.107342,"This paper investigates the impact of energy-consuming rights trading (ECRT) on firms' green total factor productivity (FGTFP) in China, utilizing various econometric methods to analyze data from 2010 to 2019. It explores the role of the digital economy as a moderating factor in enhancing FGTFP, focusing on the implications of ECRT for sustainable development. Class: A",A,1922,79,stop,fp_0705bf87c0
"Recent Demand Response (DR) struggles with the end user's uncertainty in Electric Power Consumption (EPC), which affects the system's generation costs and stability. Incentive-based DR has offered to be an effective technique for mitigating supply and demand imbalances. However, it presents complex issues, such as electricity consumption uncertainty. This article proposes an incentive-based integrated DR model for Demand Side Management (DSM) program to handle the EPC uncertainty. In addition, the applicability of DR has been enhanced by the deep learning-based Bi-directional Long Short Term Memory (B-LSTM) model to forecast and curtail the load of the participated end users in the DSM program. Finally, results indicate that the proposed DSM program can achieve a win-win situation in reducing end-user uncertainty, lowering costs, and enhancing system stability. © 2023 Elsevier Ltd",2,10.1016/j.jup.2023.101579,This paper proposes an integrated demand response model that utilizes a deep learning-based Bi-directional Long Short Term Memory (B-LSTM) model to forecast electricity consumption and manage demand-side uncertainties. The focus is on improving demand response strategies rather than analyzing the impact of AI itself. Class: B.,B,1743,58,stop,fp_0705bf87c0
"As for the interconnections among 17 UN Sustainable Development Goals (SDGs), reconciling decarbonization (SDG 13) with the needs of economic growth and productive employment (SDG 8) is vital. However, balancing trade-offs between SDG 13 and SDG 8 is complicated by the difficulty of assessing how the interconnections between these two SDGs vary across cities. Here we identified the patterns among CO2 emissions, economic growth and employment structure across 297 Chinese cities through machine learning. We show that, industrial transitions towards the tertiary sector are not always the optimal option for decoupling economic growth from CO2 emissions. In contrast, manufacture and construction industries with sustainable technical enhancement can not only promote decoupling but also stabilize social employment. Our study thus has provided novel insights into the city-level interactions between SDG 13 and SDG 8, enhancing the realism of guiding regions to act as a whole for nationwide sustainability improvement. © 2023 Elsevier B.V.",2,10.1016/j.resconrec.2023.107002,"This paper analyzes the interconnections between CO2 emissions, economic growth, and employment across 297 Chinese cities using machine learning techniques. It focuses on the trade-offs between decarbonization and economic growth, providing insights into how industrial transitions can affect sustainability outcomes. Class: A",A,1782,55,stop,fp_0705bf87c0
"Initial Coin Offerings (aka ICOs) have gained a prominent interest in the FinTech world as an alternative way to fundraising for innovative and cutting-edge business ideas. So far, academics have studied drivers of success without posing specific attention to the products or activities proposed by the ICOs. In this paper, we investigate the possible nexus between ICOs and Environmental, Social and Governance (ESG) indicators, by studying a set of 871 ICOs. Specifically, we extract keywords related to ESG from whitepapers associated with each ICO using neural networks language models and build a variable which acts as a signal of attention to sustainability topics. Our research hypothesis concerns the evaluation of whether ICOs oriented towards ESG are more likely to successfully raise expected funds. Preliminary results confirm such a hypothesis. © 2023 The Author(s)",2,10.1016/j.frl.2023.104227,"This paper investigates the relationship between Initial Coin Offerings (ICOs) and Environmental, Social, and Governance (ESG) indicators by analyzing ICO whitepapers using neural network language models. It focuses on whether ICOs that emphasize ESG topics are more successful in fundraising, thus analyzing the impact of ICOs on economic outcomes. Class: A",A,1740,67,stop,fp_0705bf87c0
"This paper examines the intersections between the hoped-for shift toward a green economy and data science (various forms of big data analytics and artificial intelligence). It does so through an analysis of data science applications with environmental relevance developed or deployed by German and US start-ups. The majority of the data science applications identified seek to improve the efficiency of existing products and processes, or to provide information. Applications that support more fundamental transformations of existing production and consumption patterns are fewer in number. To increase the sustainability-related impact of data science, it seems necessary to adjust policy framework conditions. Based on our findings, recommendations for action are presented regarding sustainability-related changes of the legal and regulatory framework conditions. © 2023 by the authors; licensee oekom.",2,10.14512/gaia.32.S1.6,This paper analyzes the role of data science and AI in promoting a green economy by examining applications developed by start-ups in Germany and the US. It focuses on the implications of these technologies for sustainability and offers policy recommendations to enhance their impact. Class: A,A,1724,50,stop,fp_0705bf87c0
"The introduction of a culture of environmental responsibility is becoming not just a branding tool, but also an important factor in business develop-ment. This article explores the possibility of increasing the environmental performance of companies through green methods of personnel management using the example of Iranian car manufacturers. The study combines survey and correlation-analytical methods. The study reveals that the improvement of green methods of human resource management, covering such aspects as recruitment, training, and performance management, has a positive and significant impact upon the environmental performance of companies. The ef-fectiveness of these activities increases with the use of new technologies such as learning management systems (LMS), cloud computing, and artificial intelligence. The application of green methods in personnel management stimulates the implementation of a corporate strategy of sustainable development and opens new career opportunities for employees. The benefits for the companies lie in the improvement of corporate image, the growing de-mand for their products, the improvement of production safety, and, consequently, that of the internal organizational climate. © 2023 by the authors.",2,10.17323/2500-2597.2023.2.95.105,"This paper investigates how green methods of personnel management can enhance the environmental performance of Iranian car manufacturers, utilizing survey and correlation-analytical methods. It highlights the role of new technologies, including AI, in improving these management practices but primarily focuses on the application of HR strategies rather than the impact of AI itself. Class: B.",B,1784,65,stop,fp_0705bf87c0
"This study aims to address debate in previous studies on whether AI has a positive or negative effect on carbon emission reduction. We used quantile regression and PSTR models to study the diverse impacts of AI on carbon emissions in 66 countries from 1993–2019. There were three main findings in this paper. First, the impact of AI on carbon emissions varies across countries, and its effect on carbon reduction is mainly found in high-carbon emission and high-income countries. Second, the industrial structure environment of different countries affects the role of AI in carbon reduction, with its marginal effect in limiting emissions decreasing with the rise of secondary industrial structures. Third, the impact of AI varies in countries based on their different demographic structures. The marginal effect of AI on carbon emission reduction increases in places with older populations. This study offers unique insight into the heterogeneous impact of AI on CO2 emissions. Our analysis confirms the importance of industrial and demographic structures in promoting carbon emission reduction. We provide effective policy recommendations for economic development and environmental governance. © 2023 Informa UK Limited, trading as Taylor & Francis Group.",2,10.1080/00036846.2023.2203461,"This study analyzes the heterogeneous effects of AI on carbon emissions across 66 countries using quantile regression and PSTR models. It focuses on the impact of AI on carbon emission reduction, highlighting variations based on industrial and demographic structures, thus examining the implications of AI in an environmental context. Class: A",A,1797,59,stop,fp_0705bf87c0
"In recent years, with a rise in climate change, the notion of sustainable development and resource productivity has received a lot of attention around the world. Meanwhile, advances in artificial intelligence based financial management and the creation of new blockchains or cryptocurrencies have transformed the day-to-day operations of economic actors. The aim of the present study is to investigate the impact of financial management and blockchains on environmental sustainability and resource productivity. The monthly time series data of the United States of America economy data is used covering the period from 2000M01–2022M09. Firstly, the stationary variable is tested using the Augmented Dickey-Fuller and Phillips-Perron tests. The findings reveal that all the variables follow I(1). The long-term estimations are investigated through the Fully Modified Ordinary Least Squares. The findings reveal that artificial intelligence-based financial management helps to improve environmental sustainability and resource productivity by reducing carbon emissions and increasing combustible and renewable waste, metals, and non-metallic minerals resources in the long run. In addition, blockchain technology appears to be a booster for environmental unsustainability while also reducing metallic resources. These findings are particularly important and critical since they indicate the path to achieving Sustainable Development Goals. Overall, the findings imply that the United States of America authorities should continue to push AI-based sustainability models and move to green blockchains in order to mitigate the negative environmental effects of blockchains. © 2023 Elsevier Ltd",2,10.1016/j.resourpol.2023.103730,"This paper investigates the impact of AI-based financial management and blockchain technology on environmental sustainability and resource productivity using time series data from the U.S. economy. It employs econometric methods to analyze the long-term effects of these technologies on sustainability outcomes, focusing on their implications for carbon emissions and resource management. Class: A",A,1863,62,stop,fp_0705bf87c0
